* Distortion data saved by REW V5.20.13
* Dated: Oct 16, 2023 7:02:19 AM
* Source: Universal Audio Thunderbolt, Universal Audio Thunderbolt, 1, volume: no control
160.000 113.198 11.4 0.0031 6.52 8.72 1.63 2.25 1.44 0.787 1.20 0.436
164.688 113.198 11.4 0.0033 6.51 8.72 1.63 2.25 1.44 0.785 1.20 0.438
169.514 113.198 11.4 0.0025 6.52 8.72 1.63 2.25 1.44 0.784 1.20 0.438
174.481 113.199 11.4 0.0026 6.51 8.72 1.63 2.25 1.44 0.783 1.20 0.438
179.594 113.199 11.4 0.0028 6.52 8.72 1.63 2.25 1.44 0.782 1.20 0.439
184.856 113.199 11.4 0.0027 6.52 8.72 1.63 2.25 1.44 0.782 1.20 0.439
190.273 113.199 11.4 0.0044 6.52 8.72 1.63 2.26 1.44 0.784 1.20 0.438
195.849 113.199 11.4 0.0034 6.52 8.72 1.63 2.26 1.44 0.786 1.20 0.437
201.587 113.200 11.4 0.0052 6.52 8.72 1.63 2.26 1.44 0.787 1.20 0.436
207.494 113.200 11.4 0.0040 6.51 8.72 1.63 2.26 1.44 0.786 1.20 0.436
213.574 113.200 11.4 0.0041 6.51 8.72 1.63 2.26 1.44 0.785 1.20 0.437
219.833 113.200 11.4 0.0037 6.52 8.73 1.63 2.26 1.44 0.785 1.20 0.438
226.274 113.200 11.4 0.0030 6.52 8.72 1.63 2.26 1.44 0.785 1.20 0.438
232.905 113.200 11.4 0.0033 6.52 8.72 1.63 2.26 1.44 0.784 1.20 0.438
239.729 113.200 11.4 0.0035 6.52 8.71 1.63 2.26 1.44 0.782 1.20 0.440
246.754 113.199 11.4 0.0087 6.52 8.70 1.64 2.26 1.44 0.781 1.20 0.440
253.984 113.198 11.4 0.0090 6.53 8.69 1.64 2.26 1.44 0.781 1.21 0.437
261.426 113.198 11.4 0.0057 6.53 8.68 1.64 2.26 1.44 0.780 1.21 0.436
269.087 113.197 11.4 0.0031 6.53 8.67 1.65 2.26 1.43 0.778 1.21 0.436
276.972 113.197 11.4 0.0035 6.54 8.67 1.65 2.26 1.43 0.777 1.21 0.438
285.088 113.197 11.4 0.0025 6.53 8.67 1.65 2.25 1.43 0.776 1.21 0.439
293.441 113.197 11.4 0.0024 6.54 8.67 1.65 2.25 1.43 0.776 1.21 0.439
302.040 113.197 11.4 0.0054 6.54 8.67 1.65 2.25 1.42 0.776 1.21 0.439
310.890 113.196 11.4 0.0039 6.54 8.67 1.65 2.25 1.42 0.776 1.21 0.438
320.000 113.196 11.4 0.0027 6.54 8.66 1.66 2.25 1.42 0.777 1.21 0.438
329.377 113.195 11.4 0.0038 6.54 8.66 1.66 2.25 1.42 0.778 1.21 0.438
339.028 113.195 11.4 0.0048 6.55 8.65 1.66 2.25 1.42 0.777 1.21 0.439
348.962 113.196 11.4 0.019 6.55 8.65 1.66 2.25 1.42 0.777 1.21 0.436
359.188 113.196 11.4 0.0028 6.54 8.66 1.66 2.25 1.42 0.776 1.21 0.436
369.713 113.197 11.4 0.0032 6.55 8.67 1.66 2.25 1.43 0.775 1.21 0.436
380.546 113.198 11.4 0.0045 6.55 8.67 1.65 2.25 1.43 0.778 1.21 0.436
391.697 113.198 11.4 0.0053 6.55 8.68 1.65 2.25 1.44 0.782 1.21 0.435
403.175 113.199 11.4 0.0023 6.55 8.68 1.65 2.26 1.44 0.783 1.21 0.432
414.989 113.200 11.4 0.0039 6.55 8.68 1.64 2.26 1.45 0.784 1.21 0.433
427.149 113.201 11.4 0.0042 6.55 8.70 1.63 2.26 1.45 0.783 1.21 0.434
439.665 113.203 11.4 0.0045 6.55 8.72 1.63 2.25 1.45 0.784 1.20 0.433
452.548 113.204 11.5 0.0049 6.55 8.74 1.62 2.24 1.46 0.790 1.20 0.426
465.809 113.204 11.5 0.0032 6.55 8.75 1.62 2.24 1.46 0.793 1.20 0.425
479.458 113.204 11.5 0.0042 6.55 8.74 1.62 2.25 1.46 0.792 1.20 0.427
493.507 113.204 11.5 0.0023 6.55 8.74 1.62 2.25 1.46 0.789 1.20 0.429
507.968 113.203 11.5 0.0062 6.55 8.74 1.62 2.25 1.46 0.790 1.21 0.427
522.853 113.203 11.5 0.0051 6.55 8.73 1.63 2.25 1.46 0.791 1.21 0.430
538.174 113.202 11.4 0.0054 6.56 8.72 1.63 2.25 1.46 0.787 1.21 0.432
553.943 113.201 11.4 0.0061 6.56 8.70 1.63 2.26 1.45 0.783 1.21 0.432
570.175 113.201 11.4 0.0061 6.56 8.69 1.63 2.26 1.45 0.781 1.21 0.434
586.883 113.201 11.4 0.0037 6.56 8.70 1.64 2.25 1.45 0.786 1.21 0.431
604.080 113.202 11.5 0.0029 6.56 8.72 1.64 2.25 1.45 0.789 1.21 0.427
621.780 113.202 11.5 0.0042 6.56 8.72 1.64 2.24 1.46 0.785 1.21 0.430
640.000 113.202 11.5 0.0053 6.56 8.72 1.64 2.24 1.46 0.784 1.21 0.429
658.753 113.201 11.4 0.0059 6.57 8.71 1.64 2.24 1.45 0.789 1.21 0.427
678.056 113.200 11.4 0.0078 6.57 8.70 1.64 2.25 1.45 0.786 1.21 0.430
697.925 113.198 11.4 0.0054 6.57 8.67 1.65 2.25 1.45 0.779 1.22 0.432
718.376 113.196 11.4 0.0039 6.57 8.64 1.67 2.25 1.44 0.777 1.22 0.433
739.426 113.194 11.4 0.0060 6.57 8.63 1.67 2.25 1.43 0.773 1.22 0.435
761.093 113.193 11.4 0.0046 6.57 8.63 1.68 2.24 1.42 0.772 1.22 0.434
783.394 113.193 11.4 0.0044 6.58 8.62 1.68 2.24 1.42 0.774 1.22 0.436
806.349 113.193 11.4 0.0046 6.58 8.62 1.68 2.24 1.42 0.771 1.22 0.434
829.977 113.195 11.4 0.0052 6.58 8.63 1.68 2.24 1.43 0.772 1.22 0.434
854.297 113.197 11.4 0.0050 6.58 8.64 1.67 2.25 1.44 0.778 1.22 0.432
879.330 113.200 11.4 0.0052 6.58 8.67 1.65 2.25 1.45 0.781 1.21 0.430
905.097 113.203 11.5 0.0048 6.58 8.73 1.63 2.24 1.46 0.788 1.21 0.424
931.618 113.205 11.5 0.0069 6.58 8.75 1.63 2.24 1.48 0.794 1.20 0.421
958.917 113.206 11.5 0.0053 6.58 8.76 1.62 2.24 1.48 0.794 1.20 0.422
987.015 113.205 11.5 0.0068 6.59 8.75 1.62 2.24 1.47 0.794 1.20 0.422
1015.937 113.204 11.5 0.0065 6.59 8.72 1.62 2.25 1.47 0.789 1.21 0.425
1045.706 113.204 11.5 0.0059 6.59 8.73 1.63 2.25 1.47 0.792 1.21 0.423
1076.347 113.204 11.5 0.0090 6.59 8.75 1.63 2.24 1.47 0.790 1.20 0.424
1107.887 113.203 11.5 0.0078 6.58 8.73 1.63 2.24 1.46 0.791 1.21 0.424
1140.350 113.199 11.4 0.0054 6.58 8.69 1.65 2.25 1.46 0.784 1.21 0.429
1173.765 113.195 11.4 0.0059 6.58 8.64 1.67 2.25 1.44 0.775 1.22 0.433
1208.159 113.193 11.4 0.0068 6.59 8.63 1.68 2.25 1.43 0.772 1.22 0.436
1243.561 113.192 11.4 0.0062 6.59 8.62 1.69 2.24 1.42 0.772 1.22 0.436
1280.000 113.194 11.4 0.0085 6.59 8.63 1.68 2.24 1.43 0.773 1.22 0.435
1317.507 113.199 11.4 0.0052 6.60 8.66 1.66 2.26 1.45 0.781 1.22 0.432
1356.113 113.205 11.5 0.0076 6.60 8.74 1.63 2.24 1.47 0.790 1.21 0.425
1395.850 113.209 11.5 0.0058 6.60 8.80 1.61 2.24 1.49 0.801 1.20 0.417
1436.751 113.209 11.5 0.0060 6.60 8.80 1.60 2.24 1.49 0.802 1.19 0.418
1478.851 113.209 11.5 0.0056 6.60 8.78 1.60 2.25 1.49 0.797 1.20 0.422
1522.185 113.209 11.5 0.0077 6.60 8.80 1.61 2.24 1.49 0.799 1.20 0.420
1566.789 113.206 11.5 0.0058 6.60 8.77 1.62 2.24 1.48 0.797 1.20 0.422
1612.699 113.198 11.5 0.0083 6.60 8.69 1.65 2.25 1.46 0.783 1.21 0.429
1659.955 113.194 11.4 0.0074 6.60 8.64 1.68 2.25 1.43 0.774 1.22 0.434
1708.595 113.194 11.4 0.0062 6.61 8.64 1.69 2.24 1.42 0.774 1.22 0.433
1758.661 113.199 11.4 0.0081 6.61 8.66 1.67 2.25 1.44 0.779 1.21 0.430
1810.193 113.208 11.5 0.0072 6.61 8.75 1.62 2.25 1.48 0.792 1.20 0.420
1863.236 113.213 11.6 0.0095 6.62 8.84 1.59 2.24 1.51 0.807 1.19 0.407
1917.833 113.213 11.6 0.0067 6.62 8.83 1.58 2.25 1.51 0.807 1.19 0.401
1974.030 113.213 11.6 0.0055 6.61 8.83 1.59 2.24 1.50 0.805 1.19 0.384
2031.873 113.206 11.5 0.0073 6.62 8.77 1.62 2.25 1.48 0.798 1.20 0.358
2091.412 113.196 11.4 0.0086 6.61 8.65 1.67 2.26 1.44 0.778 1.20 0.323
2152.695 113.194 11.4 0.0094 6.62 8.63 1.70 2.24 1.42 0.773 1.18 0.266
2215.774 113.200 11.4 0.0064 6.62 8.65 1.68 2.26 1.44 0.778 1.13 0.200
2280.701 113.211 11.5 0.0081 6.62 8.78 1.62 2.25 1.48 0.798 1.03 0.139
