* Distortion data saved by REW V5.20.13
* Dated: Oct 16, 2023 7:01:18 AM
* Source: Universal Audio Thunderbolt, Universal Audio Thunderbolt, 1, volume: no control
61.688 96.181 0.0053 0.0030 0.0021 0.0033 0.0030 0.0013 8.5E-4 4.6E-4 6.6E-4 9.2E-4
63.496 96.181 0.0051 0.0025 0.0021 0.0029 0.0030 0.0017 6.9E-4 5.3E-4 4.3E-4 5.9E-4
65.357 96.180 0.0045 0.0025 0.0020 0.0028 0.0017 0.0018 8.6E-4 5.0E-4 6.5E-4 6.6E-4
67.272 96.180 0.0041 0.0022 0.0023 0.0021 0.0011 0.0021 7.6E-4 6.6E-4 6.3E-4 6.2E-4
69.243 96.179 0.0045 0.0022 0.0023 0.0021 7.5E-4 0.0028 6.5E-4 9.4E-4 6.3E-4 9.3E-4
71.272 96.178 0.0043 0.0022 0.0025 0.0018 7.5E-4 0.0024 5.4E-4 8.7E-4 8.6E-4 9.4E-4
73.360 96.178 0.0045 0.0021 0.0033 0.0023 7.3E-4 9.8E-4 6.8E-4 8.7E-4 7.1E-4 8.8E-4
75.510 96.177 0.0052 0.0024 0.0040 0.0029 6.5E-4 5.7E-4 9.3E-4 8.1E-4 4.4E-4 8.2E-4
77.723 96.177 0.0038 0.0024 0.0022 0.0022 9.0E-4 6.4E-4 0.0012 7.4E-4 8.9E-4 9.5E-4
80.000 96.176 0.0044 0.0028 0.0016 0.0027 7.8E-4 9.2E-4 0.0014 0.0012 0.0014 0.0017
82.344 96.176 0.0057 0.0025 0.0012 0.0044 7.3E-4 0.0012 0.0011 0.0015 0.0014 0.0020
84.757 96.175 0.0061 0.0025 0.0011 0.0048 0.0015 0.0013 0.0012 0.0016 0.0010 0.0019
87.241 96.175 0.0053 0.0036 0.0014 0.0030 0.0031 7.3E-4 0.0013 0.0015 7.6E-4 0.0016
89.797 96.174 0.0043 0.0032 0.0020 0.0016 0.0022 5.9E-4 0.0014 0.0016 8.6E-4 0.0012
92.428 96.174 0.0040 0.0024 0.0023 0.0013 0.0011 7.4E-4 0.0011 0.0021 7.9E-4 5.8E-4
95.137 96.174 0.0039 0.0021 0.0023 0.0021 8.0E-4 9.5E-4 7.9E-4 0.0017 7.9E-4 4.0E-4
97.924 96.173 0.0043 0.0042 0.0027 0.0028 6.9E-4 0.0013 4.7E-4 8.4E-4 4.2E-4 5.0E-4
100.794 96.173 0.0043 0.0077 0.0022 0.0030 0.0011 0.0016 5.0E-4 7.6E-4 5.4E-4 4.0E-4
103.747 96.172 0.0040 0.0027 0.0018 0.0026 0.0011 0.0015 5.2E-4 0.0010 0.0012 4.1E-4
106.787 96.172 0.0035 0.0029 0.0019 0.0018 8.3E-4 9.3E-4 8.5E-4 0.0011 0.0013 5.9E-4
109.916 96.172 0.0035 0.0024 0.0020 0.0017 8.9E-4 4.4E-4 0.0012 8.2E-4 0.0013 6.0E-4
113.137 96.171 0.0036 0.0014 0.0010 0.0023 9.0E-4 7.1E-4 0.0011 8.0E-4 0.0016 9.7E-4
116.452 96.171 0.0049 0.0024 7.4E-4 0.0041 9.1E-4 9.7E-4 0.0016 6.9E-4 0.0014 7.3E-4
119.865 96.171 0.0048 0.0029 8.9E-4 0.0035 0.0010 0.0014 0.0022 6.9E-4 0.0011 6.4E-4
123.377 96.170 0.0046 0.0031 0.0020 0.0022 0.0015 0.0020 0.0016 0.0011 0.0012 8.3E-4
126.992 96.170 0.0044 0.0025 0.0026 0.0018 0.0014 0.0017 0.0012 0.0011 0.0012 7.5E-4
130.713 96.170 0.0038 0.0024 0.0020 0.0020 0.0012 0.0012 5.8E-4 0.0013 7.0E-4 6.3E-4
134.543 96.170 0.0039 0.0020 0.0018 0.0026 7.6E-4 9.4E-4 6.4E-4 0.0015 0.0010 4.8E-4
138.486 96.170 0.0034 0.0034 0.0010 0.0020 0.0012 9.1E-4 9.7E-4 9.5E-4 0.0011 8.6E-4
142.544 96.170 0.0030 0.0026 7.3E-4 0.0017 0.0010 8.1E-4 7.7E-4 9.2E-4 0.0012 7.8E-4
146.721 96.170 0.0030 0.0081 5.8E-4 0.0013 0.0011 0.0015 8.3E-4 8.5E-4 9.9E-4 0.0011
151.020 96.170 0.0036 0.011 7.9E-4 0.0014 0.0013 0.0021 9.5E-4 8.9E-4 0.0015 9.0E-4
155.445 96.169 0.0035 0.0020 0.0010 0.0015 0.0018 0.0013 9.3E-4 9.3E-4 8.9E-4 0.0010
160.000 96.169 0.0037 0.0023 0.0019 0.0014 0.0017 8.6E-4 0.0013 0.0012 7.8E-4 9.9E-4
164.688 96.169 0.0034 0.0016 0.0019 0.0016 0.0013 7.5E-4 8.8E-4 9.9E-4 9.6E-4 7.5E-4
169.514 96.169 0.0040 0.0032 0.0028 0.0017 5.3E-4 8.1E-4 0.0010 0.0012 8.3E-4 9.3E-4
174.481 96.169 0.0052 0.0035 0.0043 0.0019 9.6E-4 9.4E-4 9.1E-4 0.0011 7.9E-4 8.5E-4
179.594 96.169 0.0035 0.0022 0.0017 0.0016 0.0010 0.0010 0.0011 0.0012 7.5E-4 0.0011
184.856 96.169 0.0035 0.0023 0.0017 0.0016 0.0012 6.7E-4 8.5E-4 8.3E-4 0.0014 0.0012
190.273 96.169 0.0041 0.0033 0.0016 0.0018 0.0012 0.0014 0.0016 0.0010 0.0014 0.0011
195.849 96.169 0.0043 0.0040 0.0016 0.0016 9.9E-4 0.0012 0.0015 0.0016 0.0021 0.0014
201.587 96.169 0.0040 0.0045 0.0015 0.0020 7.9E-4 0.0012 0.0011 0.0013 0.0018 0.0010
207.494 96.169 0.0035 0.0032 0.0010 0.0020 0.0013 9.4E-4 9.0E-4 7.8E-4 0.0016 8.4E-4
213.574 96.169 0.0039 0.0018 0.0015 0.0021 0.0011 9.4E-4 0.0014 9.5E-4 0.0016 9.6E-4
219.833 96.169 0.0037 0.0017 0.0017 0.0019 0.0014 6.7E-4 0.0013 0.0011 9.4E-4 0.0011
226.274 96.169 0.0036 0.0029 0.0021 0.0013 0.0016 5.0E-4 0.0014 9.3E-4 6.9E-4 0.0010
232.905 96.169 0.0035 0.0042 0.0020 9.8E-4 0.0015 8.3E-4 9.0E-4 0.0013 9.6E-4 8.8E-4
239.729 96.168 0.0041 0.0042 0.0022 0.0016 0.0016 8.9E-4 9.0E-4 0.0013 0.0012 0.0014
246.754 96.168 0.0051 0.0085 0.0028 0.0026 0.0015 0.0013 0.0012 0.0013 0.0014 0.0015
253.984 96.168 0.0050 0.0077 0.0021 0.0023 0.0019 0.0014 0.0020 0.0013 0.0018 0.0011
261.426 96.168 0.0042 0.0033 0.0016 0.0013 0.0014 9.4E-4 0.0020 0.0015 0.0014 0.0016
269.087 96.167 0.0038 0.0039 0.0012 0.0013 0.0015 9.0E-4 0.0016 0.0015 0.0013 0.0012
276.972 96.167 0.0045 0.0025 0.0017 0.0017 0.0013 0.0015 0.0017 0.0022 0.0012 0.0011
285.088 96.167 0.0044 0.0024 0.0015 0.0021 0.0015 0.0016 0.0016 0.0016 9.2E-4 0.0014
293.441 96.166 0.0042 0.0026 0.0013 0.0017 0.0017 0.0014 0.0013 0.0020 9.8E-4 0.0011
302.040 96.166 0.0041 0.0025 0.0018 0.0012 0.0018 0.0016 0.0012 0.0015 0.0014 0.0011
310.890 96.165 0.0043 0.0039 0.0020 0.0016 0.0016 0.0012 0.0013 0.0015 0.0016 0.0011
320.000 96.165 0.0045 0.0029 0.0023 0.0015 0.0014 0.0016 0.0015 0.0014 0.0016 8.9E-4
329.377 96.165 0.0044 0.0047 0.0020 0.0012 0.0013 0.0017 0.0016 0.0015 0.0017 0.0015
339.028 96.165 0.0046 0.0022 0.0020 0.0012 0.0011 0.0017 0.0023 0.0014 0.0014 0.0017
348.962 96.165 0.0045 0.020 0.0014 0.0017 8.8E-4 0.0018 0.0016 0.0015 0.0014 0.0021
359.188 96.165 0.0044 0.0030 0.0017 0.0014 8.4E-4 0.0018 0.0018 0.0017 0.0014 0.0016
369.713 96.165 0.0045 0.0040 0.0024 8.1E-4 0.0013 0.0014 0.0017 0.0019 0.0013 0.0014
380.546 96.166 0.0043 0.0028 0.0024 0.0014 0.0015 0.0012 0.0013 0.0015 0.0011 0.0012
391.697 96.166 0.0045 0.0045 0.0022 0.0017 0.0015 0.0012 0.0014 0.0017 0.0011 0.0015
403.175 96.167 0.0050 0.0043 0.0024 0.0024 0.0019 0.0015 0.0014 0.0016 0.0013 0.0011
414.989 96.167 0.0050 0.0046 0.0028 0.0022 0.0016 0.0014 0.0013 0.0013 0.0016 0.0010
427.149 96.168 0.0053 0.0045 0.0029 0.0025 0.0013 0.0016 0.0011 0.0013 0.0021 0.0013
439.665 96.168 0.0051 0.0051 0.0025 0.0023 0.0019 0.0018 0.0010 0.0014 0.0016 0.0014
452.548 96.168 0.0047 0.0040 0.0022 0.0023 0.0015 0.0014 0.0011 0.0016 0.0012 0.0014
465.809 96.168 0.0050 0.0031 0.0019 0.0026 0.0018 0.0014 0.0011 0.0016 0.0013 0.0019
479.458 96.168 0.0055 0.0054 0.0025 0.0016 0.0020 0.0017 0.0016 0.0022 0.0021 0.0018
493.507 96.168 0.0057 0.0038 0.0021 0.0017 0.0023 0.0013 0.0017 0.0022 0.0026 0.0018
507.968 96.168 0.0049 0.0041 0.0015 0.0018 0.0019 0.0013 0.0017 0.0016 0.0018 0.0021
522.853 96.167 0.0047 0.0025 0.0016 0.0018 0.0017 0.0018 0.0015 0.0012 0.0016 0.0019
538.174 96.167 0.0057 0.0057 0.0025 0.0022 0.0018 0.0026 0.0020 0.0011 0.0019 0.0017
553.943 96.167 0.0053 0.0047 0.0022 0.0019 0.0014 0.0023 0.0016 0.0020 0.0020 0.0013
570.175 96.166 0.0062 0.0032 0.0027 0.0018 0.0017 0.0028 0.0018 0.0022 0.0026 0.0016
586.883 96.166 0.0061 0.0044 0.0027 0.0019 0.0020 0.0025 0.0017 0.0018 0.0024 0.0021
604.080 96.166 0.0057 0.0037 0.0027 0.0015 0.0024 0.0020 0.0015 0.0023 0.0019 0.0016
621.780 96.166 0.0059 0.0042 0.0022 0.0017 0.0030 0.0023 0.0015 0.0022 0.0017 0.0017
640.000 96.166 0.0068 0.0080 0.0020 0.0024 0.0028 0.0022 0.0019 0.0028 0.0024 0.0024
658.753 96.166 0.0068 0.0031 0.0024 0.0022 0.0031 0.0021 0.0017 0.0026 0.0022 0.0027
678.056 96.166 0.0068 0.0035 0.0025 0.0023 0.0027 0.0017 0.0022 0.0020 0.0023 0.0032
697.925 96.165 0.0060 0.0052 0.0017 0.0018 0.0025 0.0021 0.0027 0.0016 0.0020 0.0022
718.376 96.164 0.0061 0.0026 0.0019 0.0020 0.0019 0.0019 0.0027 0.0020 0.0022 0.0026
739.426 96.164 0.0064 0.0052 0.0024 0.0022 0.0021 0.0021 0.0025 0.0020 0.0018 0.0027
761.093 96.163 0.0068 0.0049 0.0028 0.0024 0.0020 0.0020 0.0021 0.0028 0.0020 0.0030
783.394 96.163 0.0066 0.0046 0.0028 0.0021 0.0023 0.0027 0.0018 0.0024 0.0022 0.0023
806.349 96.163 0.0068 0.0043 0.0028 0.0027 0.0022 0.0024 0.0018 0.0017 0.0027 0.0025
829.977 96.164 0.0072 0.0037 0.0024 0.0028 0.0021 0.0026 0.0025 0.0026 0.0023 0.0029
854.297 96.165 0.0074 0.0053 0.0027 0.0022 0.0021 0.0026 0.0029 0.0028 0.0020 0.0032
879.330 96.166 0.0071 0.0053 0.0025 0.0024 0.0025 0.0027 0.0030 0.0024 0.0018 0.0027
905.097 96.167 0.0069 0.0038 0.0024 0.0026 0.0025 0.0024 0.0021 0.0022 0.0022 0.0029
931.618 96.168 0.0071 0.0029 0.0024 0.0026 0.0029 0.0024 0.0023 0.0020 0.0029 0.0026
958.917 96.168 0.0070 0.0059 0.0023 0.0023 0.0025 0.0021 0.0025 0.0023 0.0027 0.0029
987.015 96.168 0.0078 0.0045 0.0024 0.0028 0.0029 0.0027 0.0022 0.0026 0.0027 0.0036
1015.937 96.168 0.0080 0.0055 0.0024 0.0031 0.0026 0.0028 0.0026 0.0025 0.0033 0.0030
1045.706 96.168 0.0081 0.0045 0.0030 0.0028 0.0034 0.0030 0.0028 0.0022 0.0033 0.0022
1076.347 96.168 0.0084 0.0063 0.0037 0.0033 0.0026 0.0032 0.0032 0.0026 0.0026 0.0025
1107.887 96.168 0.0081 0.0059 0.0037 0.0026 0.0023 0.0027 0.0033 0.0026 0.0029 0.0027
1140.350 96.167 0.0079 0.0056 0.0030 0.0028 0.0021 0.0023 0.0034 0.0025 0.0030 0.0029
1173.765 96.166 0.0078 0.0054 0.0027 0.0023 0.0030 0.0023 0.0027 0.0029 0.0032 0.0029
1208.159 96.165 0.0083 0.0051 0.0032 0.0024 0.0034 0.0025 0.0024 0.0032 0.0032 0.0028
1243.561 96.165 0.0088 0.0069 0.0033 0.0027 0.0035 0.0029 0.0028 0.0032 0.0034 0.0032
1280.000 96.167 0.0088 0.0053 0.0034 0.0028 0.0030 0.0029 0.0028 0.0034 0.0032 0.0032
1317.507 96.169 0.0094 0.0049 0.0040 0.0036 0.0029 0.0022 0.0032 0.0038 0.0032 0.0034
1356.113 96.172 0.0087 0.0060 0.0032 0.0030 0.0025 0.0027 0.0029 0.0033 0.0031 0.0037
1395.850 96.174 0.0089 0.0061 0.0033 0.0033 0.0030 0.0032 0.0029 0.0028 0.0036 0.0031
1436.751 96.175 0.0093 0.0054 0.0030 0.0034 0.0035 0.0037 0.0032 0.0036 0.0032 0.0028
1478.851 96.175 0.0093 0.0059 0.0031 0.0037 0.0035 0.0034 0.0028 0.0029 0.0039 0.0030
1522.185 96.176 0.0093 0.0068 0.0034 0.0038 0.0031 0.0030 0.0037 0.0030 0.0035 0.0026
1566.789 96.175 0.0093 0.0060 0.0034 0.0035 0.0040 0.0025 0.0032 0.0032 0.0037 0.0026
1612.699 96.174 0.011 0.0062 0.0033 0.0035 0.0040 0.0036 0.0044 0.0040 0.0042 0.0034
1659.955 96.172 0.0099 0.0061 0.0030 0.0031 0.0035 0.0033 0.0041 0.0037 0.0034 0.0038
1708.595 96.172 0.0095 0.0061 0.0032 0.0029 0.0035 0.0032 0.0029 0.0044 0.0031 0.0035
1758.661 96.175 0.010 0.0069 0.0035 0.0034 0.0038 0.0040 0.0034 0.0037 0.0033 0.0034
1810.193 96.179 0.011 0.0079 0.0039 0.0033 0.0041 0.0041 0.0034 0.0039 0.0037 0.0035
1863.236 96.181 0.011 0.0068 0.0035 0.0034 0.0038 0.0035 0.0040 0.0039 0.0039 0.0041
1917.833 96.181 0.011 0.0067 0.0036 0.0030 0.0041 0.0041 0.0037 0.0033 0.0039 0.0044
1974.030 96.181 0.011 0.0074 0.0035 0.0042 0.0036 0.0038 0.0042 0.0036 0.0039 0.0038
2031.873 96.178 0.011 0.0075 0.0045 0.0037 0.0047 0.0038 0.0046 0.0035 0.0040 0.0030
2091.412 96.175 0.011 0.0077 0.0043 0.0033 0.0040 0.0045 0.0044 0.0035 0.0042 0.0034
2152.695 96.173 0.011 0.0093 0.0042 0.0036 0.0044 0.0039 0.0042 0.0036 0.0044 0.0030
2215.774 96.175 0.010 0.0092 0.0050 0.0034 0.0041 0.0034 0.0032 0.0040 0.0034 0.0021
2280.701 96.179 0.011 0.0066 0.0050 0.0042 0.0043 0.0037 0.0034 0.0042 0.0037 0.0015
