* Distortion data saved by REW V5.20.13
* Dated: Oct 16, 2023 6:59:40 AM
* Source: Universal Audio Thunderbolt, Universal Audio Thunderbolt, 1, volume: no control
41.172 72.618 0.020 0.0058 0.0053 0.018 0.0035 0.0053 0.0022 0.0017 0.0013 0.0014
42.379 72.616 0.020 0.0097 0.0041 0.018 0.0033 0.0065 0.0020 0.0025 0.0020 0.0014
43.620 72.614 0.018 0.0097 0.0025 0.016 0.0028 0.0060 0.0018 0.0032 0.0026 0.0013
44.898 72.613 0.015 0.0087 0.0020 0.013 0.0025 0.0041 0.0016 0.0034 0.0024 0.0013
46.214 72.611 0.014 0.0087 0.0029 0.012 0.0026 0.0032 0.0024 0.0037 0.0020 0.0014
47.568 72.608 0.014 0.041 0.0041 0.012 0.0024 0.0033 0.0024 0.0041 0.0019 0.0012
48.962 72.606 0.014 0.041 0.0050 0.011 0.0017 0.0041 0.0016 0.0048 0.0021 0.0011
50.397 72.605 0.013 0.049 0.0045 0.0100 8.9E-4 0.0041 0.0011 0.0038 0.0026 0.0016
51.874 72.605 0.013 0.049 0.0041 0.012 7.1E-4 0.0035 9.7E-4 0.0018 0.0030 0.0019
53.394 72.604 0.015 0.018 0.0061 0.012 0.0013 0.0037 0.0013 0.0019 0.0026 0.0021
54.958 72.603 0.015 0.018 0.0079 0.012 0.0026 0.0026 0.0020 0.0025 0.0023 0.0017
56.569 72.602 0.014 0.011 0.0060 0.012 0.0031 0.0019 0.0026 0.0020 0.0022 0.0011
58.226 72.601 0.013 0.011 0.0025 0.011 0.0025 0.0025 0.0027 0.0016 0.0019 0.0012
59.932 72.599 0.012 0.011 0.0015 0.010 0.0028 0.0027 0.0028 0.0013 0.0018 0.0015
61.688 72.598 0.011 0.0085 0.0022 0.0093 0.0036 0.0019 0.0032 0.0016 0.0020 0.0018
63.496 72.597 0.012 0.0092 0.0026 0.0095 0.0037 0.0019 0.0030 0.0019 0.0017 0.0019
65.357 72.596 0.013 0.0092 0.0042 0.010 0.0028 0.0031 0.0023 0.0029 0.0018 0.0011
67.272 72.595 0.013 0.0094 0.0046 0.010 0.0026 0.0032 0.0017 0.0039 0.0023 0.0016
69.243 72.594 0.012 0.0062 0.0039 0.0096 0.0029 0.0031 0.0016 0.0029 0.0018 0.0022
71.272 72.593 0.012 0.0062 0.0039 0.0095 0.0027 0.0038 0.0017 0.0018 0.0012 0.0020
73.360 72.592 0.011 0.0085 0.0045 0.0082 0.0022 0.0037 0.0011 0.0015 0.0010 0.0015
75.510 72.591 0.011 0.0082 0.0044 0.0083 0.0026 0.0031 0.0013 0.0019 5.6E-4 0.0012
77.723 72.590 0.011 0.0078 0.0028 0.0094 0.0030 0.0030 0.0015 0.0012 8.6E-4 0.0010
80.000 72.590 0.010 0.0059 0.0034 0.0081 0.0027 0.0032 0.0014 0.0012 0.0013 0.0014
82.344 72.589 0.0084 0.0066 0.0031 0.0058 0.0029 0.0033 9.6E-4 0.0017 0.0015 0.0011
84.757 72.587 0.0086 0.0066 0.0033 0.0058 0.0020 0.0038 0.0011 0.0019 0.0021 8.6E-4
87.241 72.587 0.0099 0.011 0.0029 0.0068 0.0040 0.0043 0.0012 0.0017 0.0019 0.0010
89.797 72.586 0.011 0.012 0.0031 0.0076 0.0042 0.0046 0.0021 0.0016 0.0018 9.2E-4
92.428 72.585 0.012 0.0076 0.0037 0.0089 0.0038 0.0047 0.0024 0.0019 0.0021 8.8E-4
95.137 72.585 0.012 0.0062 0.0052 0.0081 0.0031 0.0046 0.0029 0.0014 0.0016 0.0015
97.924 72.584 0.011 0.0066 0.0039 0.0081 0.0033 0.0024 0.0026 0.0018 5.3E-4 0.0019
100.794 72.584 0.0096 0.0080 0.0027 0.0071 0.0018 0.0027 0.0037 0.0025 0.0011 0.0016
103.747 72.583 0.0093 0.0074 0.0025 0.0068 8.4E-4 0.0025 0.0027 0.0035 0.0013 0.0021
106.787 72.582 0.0096 0.0055 0.0021 0.0077 9.0E-4 0.0020 0.0023 0.0036 0.0012 0.0021
109.916 72.582 0.0088 0.0084 0.0022 0.0067 8.9E-4 0.0027 0.0022 0.0024 0.0025 0.0016
113.137 72.581 0.0089 0.0087 0.0023 0.0063 0.0025 0.0031 0.0015 0.0015 0.0036 9.9E-4
116.452 72.581 0.011 0.0085 0.0039 0.0079 0.0026 0.0030 0.0018 0.0021 0.0031 0.0013
119.865 72.580 0.012 0.0092 0.0054 0.0085 0.0019 0.0033 0.0020 0.0042 0.0020 0.0017
123.377 72.580 0.012 0.0065 0.0082 0.0058 0.0015 0.0027 0.0013 0.0056 0.0022 0.0023
126.992 72.580 0.012 0.0063 0.0078 0.0076 9.5E-4 0.0022 0.0015 0.0037 0.0013 0.0021
130.713 72.579 0.0098 0.011 0.0037 0.0076 8.3E-4 0.0026 0.0022 0.0027 0.0015 0.0014
134.543 72.579 0.0078 0.0064 0.0029 0.0054 0.0013 0.0026 0.0023 0.0019 0.0018 0.0014
138.486 72.579 0.0092 0.0071 0.0032 0.0065 0.0023 0.0019 0.0026 0.0028 0.0020 0.0021
142.544 72.579 0.0094 0.0062 0.0034 0.0066 0.0027 0.0025 0.0022 0.0028 0.0017 0.0022
146.721 72.578 0.0088 0.015 0.0016 0.0065 0.0026 0.0036 0.0021 0.0023 0.0014 0.0014
151.020 72.578 0.0078 0.020 0.0024 0.0046 0.0024 0.0036 0.0024 0.0028 0.0012 0.0011
155.445 72.578 0.0075 0.0070 0.0032 0.0051 0.0024 0.0017 0.0014 0.0027 0.0012 7.0E-4
160.000 72.578 0.0075 0.0075 0.0033 0.0053 0.0016 0.0016 0.0022 0.0021 0.0013 0.0010
164.688 72.578 0.0078 0.0071 0.0026 0.0054 0.0025 0.0028 0.0022 0.0017 9.8E-4 0.0014
169.514 72.578 0.0085 0.0076 0.0040 0.0051 0.0022 0.0031 0.0024 0.0020 0.0014 0.0020
174.481 72.577 0.012 0.0086 0.0081 0.0068 0.0024 0.0027 0.0028 0.0024 0.0013 0.0019
179.594 72.577 0.013 0.0098 0.0080 0.0084 0.0032 0.0035 0.0027 0.0024 0.0016 0.0023
184.856 72.577 0.012 0.0074 0.0064 0.0075 0.0032 0.0019 0.0022 0.0023 0.0021 0.0025
190.273 72.577 0.0080 0.0068 0.0037 0.0045 0.0027 0.0013 0.0018 0.0015 0.0029 0.0029
195.849 72.577 0.0082 0.0072 0.0031 0.0047 0.0029 0.0020 0.0015 0.0023 0.0030 0.0025
201.587 72.577 0.0091 0.0089 0.0032 0.0056 0.0025 0.0030 0.0023 0.0019 0.0037 0.0014
207.494 72.577 0.0091 0.0064 0.0031 0.0055 0.0016 0.0037 0.0031 0.0020 0.0031 0.0019
213.574 72.576 0.0085 0.010 0.0035 0.0050 0.0017 0.0025 0.0030 0.0016 0.0026 0.0026
219.833 72.576 0.0075 0.0070 0.0038 0.0037 0.0017 0.0022 0.0025 0.0016 0.0018 0.0029
226.274 72.576 0.0083 0.0067 0.0032 0.0045 0.0027 0.0021 0.0025 0.0017 0.0014 0.0040
232.905 72.576 0.0077 0.0086 0.0029 0.0038 0.0022 0.0026 0.0022 0.0023 0.0019 0.0033
239.729 72.576 0.0086 0.0091 0.0028 0.0055 0.0031 0.0028 0.0013 0.0025 0.0014 0.0029
246.754 72.576 0.0092 0.012 0.0036 0.0054 0.0037 0.0026 0.0026 0.0028 0.0015 0.0022
253.984 72.575 0.0083 0.0088 0.0039 0.0040 0.0026 0.0027 0.0030 0.0021 0.0022 0.0026
261.426 72.576 0.0089 0.0064 0.0041 0.0047 0.0039 0.0024 0.0027 0.0020 0.0019 0.0022
269.087 72.576 0.0089 0.0064 0.0049 0.0037 0.0045 0.0016 0.0019 0.0026 0.0020 0.0023
276.972 72.575 0.0084 0.0098 0.0047 0.0028 0.0032 0.0021 0.0021 0.0031 0.0016 0.0028
285.088 72.575 0.0072 0.0068 0.0039 0.0020 0.0021 0.0029 0.0025 0.0024 0.0017 0.0022
293.441 72.575 0.0075 0.0077 0.0027 0.0030 0.0031 0.0029 0.0033 0.0023 0.0020 0.0016
302.040 72.575 0.0082 0.0094 0.0033 0.0038 0.0034 0.0025 0.0033 0.0027 0.0023 0.0013
310.890 72.575 0.0073 0.0059 0.0030 0.0034 0.0024 0.0028 0.0032 0.0020 0.0018 0.0013
320.000 72.575 0.0078 0.012 0.0033 0.0037 0.0032 0.0028 0.0022 0.0019 0.0023 0.0019
329.377 72.575 0.0084 0.0083 0.0036 0.0034 0.0030 0.0037 0.0023 0.0016 0.0028 0.0025
339.028 72.575 0.0077 0.0091 0.0040 0.0033 0.0025 0.0024 0.0025 0.0024 0.0019 0.0024
348.962 72.575 0.0089 0.029 0.0047 0.0038 0.0025 0.0031 0.0019 0.0029 0.0020 0.0031
359.188 72.575 0.011 0.0098 0.0046 0.0063 0.0025 0.0049 0.0025 0.0027 0.0024 0.0035
369.713 72.575 0.0092 0.014 0.0039 0.0050 0.0029 0.0034 0.0025 0.0025 0.0021 0.0028
380.546 72.575 0.0094 0.0082 0.0047 0.0043 0.0021 0.0039 0.0025 0.0036 0.0020 0.0023
391.697 72.575 0.0094 0.0053 0.0041 0.0034 0.0029 0.0038 0.0030 0.0039 0.0024 0.0025
403.175 72.575 0.0094 0.0070 0.0046 0.0039 0.0038 0.0029 0.0026 0.0028 0.0029 0.0023
414.989 72.575 0.0092 0.0058 0.0046 0.0046 0.0024 0.0023 0.0025 0.0039 0.0020 0.0025
427.149 72.575 0.0094 0.0093 0.0041 0.0041 0.0032 0.0024 0.0028 0.0040 0.0026 0.0029
439.665 72.575 0.0088 0.011 0.0042 0.0039 0.0026 0.0030 0.0020 0.0035 0.0023 0.0028
452.548 72.575 0.0088 0.0058 0.0033 0.0041 0.0030 0.0035 0.0018 0.0037 0.0025 0.0021
465.809 72.575 0.0087 0.0063 0.0030 0.0022 0.0040 0.0032 0.0030 0.0033 0.0029 0.0027
479.458 72.575 0.0091 0.011 0.0032 0.0019 0.0040 0.0039 0.0024 0.0028 0.0033 0.0037
493.507 72.575 0.0089 0.011 0.0035 0.0031 0.0032 0.0034 0.0031 0.0024 0.0025 0.0037
507.968 72.575 0.0097 0.0097 0.0050 0.0026 0.0033 0.0035 0.0032 0.0028 0.0028 0.0036
522.853 72.575 0.0100 0.0081 0.0041 0.0036 0.0033 0.0034 0.0032 0.0032 0.0021 0.0048
538.174 72.574 0.010 0.0071 0.0049 0.0030 0.0038 0.0031 0.0036 0.0034 0.0027 0.0036
553.943 72.574 0.0093 0.0093 0.0040 0.0023 0.0038 0.0032 0.0030 0.0040 0.0027 0.0032
570.175 72.574 0.0094 0.0065 0.0040 0.0021 0.0035 0.0032 0.0036 0.0039 0.0030 0.0027
586.883 72.574 0.010 0.0063 0.0047 0.0034 0.0031 0.0034 0.0040 0.0036 0.0027 0.0040
604.080 72.574 0.010 0.016 0.0047 0.0032 0.0034 0.0040 0.0032 0.0032 0.0038 0.0035
621.780 72.574 0.010 0.0089 0.0039 0.0034 0.0033 0.0041 0.0029 0.0029 0.0040 0.0039
640.000 72.573 0.0093 0.0086 0.0041 0.0042 0.0025 0.0037 0.0021 0.0026 0.0033 0.0031
658.753 72.573 0.0096 0.0056 0.0039 0.0043 0.0033 0.0033 0.0030 0.0030 0.0028 0.0033
678.056 72.573 0.0091 0.0065 0.0038 0.0030 0.0037 0.0030 0.0021 0.0037 0.0031 0.0030
697.925 72.573 0.011 0.0094 0.0045 0.0051 0.0030 0.0033 0.0028 0.0037 0.0034 0.0039
718.376 72.573 0.011 0.012 0.0036 0.0059 0.0035 0.0036 0.0037 0.0041 0.0034 0.0034
739.426 72.573 0.011 0.0084 0.0036 0.0052 0.0032 0.0041 0.0029 0.0043 0.0041 0.0040
761.093 72.573 0.012 0.011 0.0049 0.0044 0.0044 0.0046 0.0037 0.0041 0.0037 0.0040
783.394 72.573 0.011 0.011 0.0044 0.0045 0.0040 0.0043 0.0034 0.0043 0.0036 0.0036
806.349 72.573 0.012 0.0075 0.0047 0.0051 0.0038 0.0036 0.0041 0.0037 0.0042 0.0034
829.977 72.573 0.012 0.0091 0.0042 0.0044 0.0056 0.0042 0.0041 0.0035 0.0034 0.0040
854.297 72.574 0.012 0.010 0.0044 0.0052 0.0041 0.0040 0.0034 0.0032 0.0043 0.0042
879.330 72.574 0.012 0.011 0.0051 0.0054 0.0038 0.0041 0.0034 0.0041 0.0042 0.0043
905.097 72.574 0.012 0.0084 0.0048 0.0046 0.0037 0.0041 0.0038 0.0040 0.0050 0.0045
931.618 72.574 0.012 0.0100 0.0046 0.0051 0.0034 0.0045 0.0038 0.0033 0.0044 0.0043
958.917 72.574 0.011 0.011 0.0046 0.0032 0.0036 0.0033 0.0045 0.0031 0.0045 0.0042
987.015 72.574 0.012 0.0087 0.0046 0.0040 0.0037 0.0042 0.0049 0.0044 0.0049 0.0043
1015.937 72.574 0.013 0.0094 0.0046 0.0040 0.0048 0.0040 0.0046 0.0054 0.0043 0.0056
1045.706 72.574 0.013 0.0096 0.0048 0.0047 0.0041 0.0052 0.0051 0.0044 0.0044 0.0048
1076.347 72.575 0.013 0.0098 0.0049 0.0044 0.0043 0.0049 0.0050 0.0039 0.0054 0.0049
1107.887 72.575 0.013 0.0096 0.0051 0.0048 0.0044 0.0047 0.0038 0.0046 0.0045 0.0046
1140.350 72.575 0.013 0.0083 0.0060 0.0048 0.0045 0.0043 0.0034 0.0044 0.0034 0.0049
1173.765 72.576 0.014 0.012 0.0049 0.0041 0.0052 0.0047 0.0048 0.0046 0.0043 0.0056
1208.159 72.576 0.013 0.012 0.0051 0.0034 0.0048 0.0038 0.0048 0.0049 0.0047 0.0059
1243.561 72.576 0.014 0.012 0.0056 0.0041 0.0050 0.0041 0.0052 0.0049 0.0052 0.0049
1280.000 72.577 0.014 0.011 0.0051 0.0050 0.0049 0.0046 0.0044 0.0046 0.0046 0.0049
1317.507 72.578 0.014 0.0085 0.0056 0.0049 0.0043 0.0049 0.0038 0.0057 0.0039 0.0058
1356.113 72.579 0.015 0.0083 0.0070 0.0060 0.0056 0.0058 0.0041 0.0053 0.0046 0.0048
1395.850 72.579 0.015 0.0093 0.0061 0.0051 0.0060 0.0059 0.0044 0.0050 0.0051 0.0052
1436.751 72.580 0.015 0.0093 0.0056 0.0044 0.0058 0.0066 0.0053 0.0046 0.0044 0.0054
1478.851 72.581 0.016 0.012 0.0053 0.0048 0.0063 0.0057 0.0046 0.0059 0.0043 0.0067
1522.185 72.582 0.015 0.010 0.0056 0.0051 0.0053 0.0048 0.0048 0.0054 0.0047 0.0056
1566.789 72.582 0.016 0.0089 0.0054 0.0051 0.0059 0.0048 0.0065 0.0064 0.0057 0.0059
1612.699 72.583 0.015 0.015 0.0059 0.0058 0.0058 0.0046 0.0049 0.0057 0.0048 0.0046
1659.955 72.583 0.015 0.011 0.0055 0.0059 0.0049 0.0052 0.0048 0.0052 0.0059 0.0054
1708.595 72.584 0.016 0.013 0.0058 0.0059 0.0055 0.0062 0.0052 0.0044 0.0056 0.0066
1758.661 72.585 0.016 0.012 0.0056 0.0065 0.0049 0.0063 0.0063 0.0057 0.0046 0.0061
1810.193 72.586 0.016 0.0089 0.0061 0.0061 0.0054 0.0058 0.0059 0.0051 0.0057 0.0054
1863.236 72.586 0.017 0.012 0.0071 0.0055 0.0059 0.0057 0.0059 0.0059 0.0061 0.0057
1917.833 72.586 0.018 0.015 0.0065 0.0060 0.0066 0.0061 0.0064 0.0069 0.0063 0.0057
1974.030 72.586 0.018 0.013 0.0068 0.0069 0.0074 0.0063 0.0063 0.0056 0.0063 0.0057
2031.873 72.586 0.018 0.013 0.0069 0.0073 0.0072 0.0056 0.0062 0.0063 0.0062 0.0044
2091.412 72.586 0.018 0.012 0.0064 0.0070 0.0072 0.0072 0.0057 0.0054 0.0059 0.0044
2152.695 72.586 0.017 0.017 0.0056 0.0066 0.0066 0.0069 0.0058 0.0056 0.0063 0.0046
2215.774 72.586 0.017 0.014 0.0071 0.0067 0.0060 0.0063 0.0060 0.0058 0.0062 0.0031
2280.701 72.586 0.017 0.015 0.0068 0.0069 0.0071 0.0064 0.0065 0.0059 0.0056 0.0021
