* Distortion data saved by REW V5.20.13
* Dated: Oct 16, 2023 7:00:05 AM
* Source: Universal Audio Thunderbolt, Universal Audio Thunderbolt, 1, volume: no control
103.747 78.435 0.0057 0.0033 0.0013 0.0048 0.0012 0.0016 0.0014 8.0E-4 0.0011 7.6E-4
106.787 78.434 0.0053 0.0027 0.0013 0.0040 0.0015 0.0015 0.0018 0.0010 8.5E-4 9.8E-4
109.916 78.434 0.0067 0.0051 0.0013 0.0053 0.0018 0.0015 0.0023 0.0013 9.9E-4 0.0014
113.137 78.433 0.0059 0.0053 0.0021 0.0043 0.0014 0.0017 0.0013 0.0012 0.0013 0.0016
116.452 78.433 0.0060 0.0058 0.0025 0.0043 0.0018 0.0014 8.3E-4 0.0011 0.0012 0.0014
119.865 78.432 0.0063 0.0069 0.0028 0.0040 0.0023 0.0018 0.0010 7.0E-4 0.0011 0.0022
123.377 78.432 0.0073 0.0064 0.0041 0.0049 0.0016 8.8E-4 0.0016 9.8E-4 6.2E-4 0.0023
126.992 78.432 0.0070 0.0055 0.0043 0.0044 6.8E-4 0.0011 0.0014 0.0015 7.1E-4 0.0022
130.713 78.431 0.0066 0.0035 0.0022 0.0053 0.0011 0.0011 0.0014 0.0016 0.0012 0.0015
134.543 78.431 0.0073 0.0038 0.0020 0.0061 0.0018 0.0014 0.0013 0.0013 0.0020 7.4E-4
138.486 78.431 0.0071 0.0042 0.0023 0.0055 0.0022 0.0015 0.0014 0.0010 0.0020 7.5E-4
142.544 78.430 0.0064 0.0040 0.0017 0.0051 0.0017 0.0017 0.0018 0.0012 1.0E-3 7.5E-4
146.721 78.430 0.0070 0.014 0.0017 0.0054 0.0014 0.0016 0.0030 0.0013 7.9E-4 0.0013
151.020 78.430 0.0071 0.015 0.0014 0.0049 0.0011 0.0025 0.0033 0.0016 8.4E-4 0.0019
155.445 78.430 0.0060 0.0052 0.0019 0.0039 8.1E-4 0.0021 0.0024 0.0015 0.0012 0.0017
160.000 78.430 0.0061 0.0046 0.0020 0.0043 0.0013 0.0016 0.0017 0.0016 0.0020 0.0013
164.688 78.429 0.0055 0.0026 0.0019 0.0034 0.0016 0.0017 0.0014 0.0018 0.0017 0.0013
169.514 78.429 0.0058 0.0020 0.0029 0.0030 0.0014 0.0020 0.0019 0.0014 0.0015 0.0018
174.481 78.429 0.0072 0.0045 0.0051 0.0027 0.0015 0.0019 0.0014 0.0015 0.0016 0.0023
179.594 78.429 0.0060 0.0041 0.0034 0.0026 0.0010 0.0023 0.0013 0.0015 0.0017 0.0022
184.856 78.429 0.0067 0.0041 0.0028 0.0040 0.0016 0.0022 0.0014 0.0013 0.0020 0.0025
190.273 78.429 0.0060 0.0033 0.0028 0.0036 0.0016 0.0016 0.0014 6.0E-4 0.0015 0.0022
195.849 78.429 0.0055 0.0036 0.0022 0.0030 0.0020 0.0021 0.0016 7.6E-4 0.0015 0.0017
201.587 78.428 0.0054 0.0060 0.0021 0.0033 0.0015 0.0020 0.0016 0.0010 0.0014 0.0013
207.494 78.428 0.0066 0.0045 0.0020 0.0048 0.0014 0.0024 7.5E-4 0.0012 0.0012 0.0021
213.574 78.428 0.0067 0.0058 0.0011 0.0049 0.0020 0.0019 8.8E-4 0.0014 0.0014 0.0026
219.833 78.428 0.0064 0.0035 0.0013 0.0048 0.0019 0.0014 0.0016 0.0019 0.0011 0.0020
226.274 78.428 0.0052 0.0053 0.0016 0.0033 0.0016 0.0013 0.0015 0.0019 0.0015 0.0012
232.905 78.428 0.0052 0.0034 0.0019 0.0034 0.0014 0.0011 0.0014 0.0013 0.0014 0.0018
239.729 78.428 0.0052 0.0037 0.0021 0.0032 0.0014 8.5E-4 0.0013 0.0015 0.0018 0.0017
246.754 78.427 0.0062 0.011 0.0022 0.0046 0.0012 0.0010 0.0014 0.0019 0.0017 0.0012
253.984 78.428 0.0075 0.0079 0.0022 0.0056 0.0023 0.0010 0.0023 0.0017 0.0016 0.0013
261.426 78.428 0.0075 0.0053 0.0028 0.0056 0.0020 0.0015 0.0021 0.0017 0.0015 0.0014
269.087 78.428 0.0072 0.0052 0.0035 0.0046 0.0017 0.0017 0.0019 0.0017 0.0018 0.0018
276.972 78.427 0.0067 0.0075 0.0024 0.0035 0.0015 0.0022 0.0021 0.0024 0.0021 0.0021
285.088 78.427 0.0064 0.0047 0.0018 0.0038 0.0011 0.0020 0.0021 0.0020 0.0027 0.0016
293.441 78.427 0.0057 0.0043 0.0017 0.0030 8.4E-4 0.0022 0.0024 0.0020 0.0018 0.0012
302.040 78.427 0.0061 0.0076 0.0014 0.0038 0.0017 0.0016 0.0025 0.0020 0.0017 0.0014
310.890 78.427 0.0063 0.0041 0.0015 0.0038 0.0023 0.0017 0.0022 0.0022 0.0015 0.0018
320.000 78.427 0.0065 0.0051 0.0023 0.0026 0.0028 0.0019 0.0024 0.0020 0.0020 0.0023
329.377 78.427 0.0063 0.0041 0.0022 0.0021 0.0033 0.0015 0.0020 0.0018 0.0025 0.0018
339.028 78.427 0.0058 0.0039 0.0026 0.0025 0.0026 9.8E-4 0.0017 0.0018 0.0018 0.0020
348.962 78.426 0.0066 0.017 0.0031 0.0029 0.0021 0.0013 0.0015 0.0025 0.0023 0.0024
359.188 78.427 0.0060 0.0053 0.0019 0.0026 0.0024 0.0029 0.0015 0.0015 0.0020 0.0017
369.713 78.427 0.0056 0.0047 0.0024 0.0024 0.0023 0.0018 0.0014 0.0014 0.0019 0.0021
380.546 78.427 0.0055 0.0046 0.0024 0.0021 0.0016 0.0018 0.0011 0.0018 0.0021 0.0022
391.697 78.427 0.0058 0.0083 0.0021 0.0021 0.0019 0.0025 0.0015 0.0019 0.0021 0.0023
403.175 78.427 0.0062 0.0051 0.0027 0.0025 0.0022 0.0021 0.0019 0.0020 0.0021 0.0021
414.989 78.427 0.0068 0.0048 0.0024 0.0033 0.0016 0.0029 0.0017 0.0022 0.0025 0.0021
427.149 78.427 0.0063 0.0045 0.0025 0.0025 0.0012 0.0028 0.0021 0.0021 0.0022 0.0021
439.665 78.427 0.0069 0.0042 0.0022 0.0040 0.0015 0.0027 0.0019 0.0021 0.0021 0.0019
452.548 78.427 0.0074 0.0056 0.0027 0.0038 0.0019 0.0027 0.0022 0.0022 0.0030 0.0019
465.809 78.427 0.0075 0.0063 0.0025 0.0038 0.0023 0.0030 0.0015 0.0020 0.0030 0.0025
479.458 78.427 0.0072 0.0053 0.0025 0.0034 0.0021 0.0029 0.0016 0.0020 0.0024 0.0030
493.507 78.427 0.0068 0.0070 0.0026 0.0022 0.0017 0.0034 0.0024 0.0018 0.0023 0.0023
507.968 78.427 0.0074 0.0093 0.0025 0.0026 0.0019 0.0030 0.0034 0.0022 0.0023 0.0026
522.853 78.426 0.0077 0.0064 0.0028 0.0032 0.0020 0.0031 0.0027 0.0023 0.0033 0.0020
538.174 78.426 0.0076 0.0068 0.0033 0.0036 0.0023 0.0029 0.0027 0.0019 0.0023 0.0021
553.943 78.426 0.0077 0.0045 0.0036 0.0029 0.0029 0.0022 0.0026 0.0018 0.0029 0.0026
570.175 78.426 0.0072 0.0060 0.0032 0.0035 0.0032 0.0018 0.0019 0.0018 0.0023 0.0018
586.883 78.426 0.0072 0.0039 0.0029 0.0029 0.0026 0.0018 0.0025 0.0022 0.0027 0.0024
604.080 78.426 0.0069 0.0060 0.0028 0.0026 0.0029 0.0024 0.0021 0.0020 0.0023 0.0022
621.780 78.426 0.0068 0.011 0.0024 0.0023 0.0023 0.0025 0.0024 0.0026 0.0027 0.0018
640.000 78.426 0.0063 0.0047 0.0027 0.0023 0.0019 0.0022 0.0023 0.0027 0.0022 0.0014
658.753 78.426 0.0075 0.0054 0.0028 0.0027 0.0029 0.0025 0.0028 0.0027 0.0025 0.0020
678.056 78.425 0.0074 0.0065 0.0022 0.0029 0.0027 0.0025 0.0028 0.0031 0.0028 0.0016
697.925 78.425 0.0085 0.0061 0.0030 0.0037 0.0020 0.0032 0.0037 0.0030 0.0031 0.0022
718.376 78.425 0.0081 0.0049 0.0034 0.0030 0.0022 0.0032 0.0025 0.0027 0.0028 0.0028
739.426 78.425 0.0078 0.0076 0.0035 0.0028 0.0022 0.0027 0.0022 0.0030 0.0027 0.0026
761.093 78.425 0.0083 0.0068 0.0037 0.0030 0.0027 0.0026 0.0028 0.0029 0.0027 0.0030
783.394 78.425 0.0079 0.0084 0.0032 0.0034 0.0019 0.0030 0.0029 0.0025 0.0030 0.0021
806.349 78.425 0.0090 0.0050 0.0032 0.0037 0.0025 0.0036 0.0037 0.0023 0.0028 0.0033
829.977 78.425 0.0084 0.0049 0.0027 0.0031 0.0021 0.0039 0.0028 0.0031 0.0029 0.0029
854.297 78.425 0.0092 0.0061 0.0033 0.0033 0.0030 0.0038 0.0027 0.0037 0.0034 0.0026
879.330 78.426 0.0091 0.0060 0.0033 0.0034 0.0033 0.0032 0.0027 0.0037 0.0035 0.0028
905.097 78.426 0.0089 0.0058 0.0024 0.0035 0.0029 0.0024 0.0029 0.0036 0.0035 0.0037
931.618 78.426 0.0086 0.0065 0.0031 0.0033 0.0024 0.0028 0.0037 0.0026 0.0029 0.0032
958.917 78.426 0.0080 0.0061 0.0026 0.0029 0.0022 0.0029 0.0030 0.0025 0.0033 0.0031
987.015 78.426 0.0089 0.0066 0.0035 0.0027 0.0034 0.0034 0.0024 0.0031 0.0034 0.0030
1015.937 78.427 0.0098 0.0082 0.0044 0.0024 0.0034 0.0026 0.0034 0.0032 0.0037 0.0040
1045.706 78.427 0.0096 0.0084 0.0052 0.0024 0.0030 0.0023 0.0036 0.0034 0.0028 0.0035
1076.347 78.427 0.0096 0.0087 0.0037 0.0032 0.0031 0.0028 0.0032 0.0034 0.0031 0.0044
1107.887 78.427 0.0097 0.0073 0.0038 0.0031 0.0032 0.0026 0.0029 0.0034 0.0031 0.0048
1140.350 78.428 0.0095 0.0061 0.0036 0.0027 0.0037 0.0026 0.0031 0.0033 0.0033 0.0041
1173.765 78.428 0.0095 0.0088 0.0033 0.0024 0.0032 0.0027 0.0036 0.0037 0.0033 0.0044
1208.159 78.428 0.0093 0.0060 0.0031 0.0029 0.0030 0.0029 0.0038 0.0038 0.0028 0.0038
1243.561 78.429 0.0099 0.0065 0.0039 0.0028 0.0032 0.0033 0.0029 0.0042 0.0036 0.0038
1280.000 78.430 0.010 0.0065 0.0039 0.0035 0.0031 0.0040 0.0036 0.0037 0.0032 0.0043
1317.507 78.430 0.011 0.0068 0.0038 0.0032 0.0035 0.0035 0.0044 0.0040 0.0035 0.0040
1356.113 78.432 0.011 0.0069 0.0038 0.0044 0.0031 0.0035 0.0036 0.0044 0.0035 0.0039
1395.850 78.432 0.010 0.0081 0.0043 0.0046 0.0033 0.0034 0.0037 0.0034 0.0026 0.0037
1436.751 78.433 0.010 0.0066 0.0039 0.0037 0.0035 0.0032 0.0036 0.0040 0.0039 0.0037
1478.851 78.434 0.011 0.011 0.0037 0.0032 0.0040 0.0034 0.0040 0.0046 0.0047 0.0042
1522.185 78.434 0.011 0.0075 0.0033 0.0040 0.0036 0.0044 0.0029 0.0037 0.0045 0.0038
1566.789 78.435 0.011 0.0082 0.0041 0.0040 0.0037 0.0045 0.0033 0.0039 0.0042 0.0038
1612.699 78.435 0.012 0.0087 0.0044 0.0033 0.0045 0.0045 0.0044 0.0039 0.0044 0.0036
1659.955 78.436 0.012 0.0084 0.0042 0.0043 0.0039 0.0044 0.0045 0.0048 0.0042 0.0032
1708.595 78.436 0.012 0.0085 0.0047 0.0042 0.0047 0.0043 0.0045 0.0042 0.0047 0.0035
1758.661 78.437 0.012 0.0093 0.0041 0.0040 0.0041 0.0051 0.0044 0.0041 0.0038 0.0052
1810.193 78.438 0.013 0.0097 0.0045 0.0044 0.0038 0.0047 0.0048 0.0048 0.0039 0.0048
1863.236 78.439 0.012 0.0089 0.0044 0.0039 0.0036 0.0055 0.0048 0.0047 0.0038 0.0041
1917.833 78.439 0.012 0.0089 0.0048 0.0037 0.0040 0.0038 0.0052 0.0045 0.0039 0.0036
1974.030 78.439 0.012 0.0086 0.0050 0.0041 0.0043 0.0044 0.0049 0.0047 0.0039 0.0031
2031.873 78.439 0.013 0.0100 0.0052 0.0042 0.0048 0.0048 0.0046 0.0042 0.0044 0.0038
2091.412 78.438 0.013 0.0090 0.0050 0.0048 0.0054 0.0043 0.0044 0.0043 0.0051 0.0030
2152.695 78.438 0.014 0.012 0.0053 0.0049 0.0053 0.0043 0.0046 0.0050 0.0053 0.0032
2215.774 78.438 0.013 0.0086 0.0050 0.0048 0.0049 0.0047 0.0041 0.0045 0.0050 0.0025
2280.701 78.439 0.013 0.0093 0.0050 0.0054 0.0053 0.0048 0.0039 0.0044 0.0048 0.0017
