* Distortion data saved by REW V5.20.13
* Dated: Oct 16, 2023 7:14:32 AM
* Source: Universal Audio Thunderbolt, Universal Audio Thunderbolt, 1, volume: no control
80.000 90.354 0.029 0.0012 0.0012 0.028 0.0011 0.0068 0.0014 0.0011 0.0016 9.6E-4
82.344 90.355 0.030 0.0018 0.0012 0.029 9.0E-4 0.0064 0.0011 0.0017 0.0013 0.0013
84.757 90.357 0.029 0.0018 0.0022 0.028 0.0013 0.0064 5.6E-4 0.0020 4.3E-4 0.0013
87.241 90.359 0.027 0.0026 0.0024 0.026 0.0027 0.0065 8.3E-4 0.0018 4.2E-4 0.0013
89.797 90.360 0.026 0.0027 0.0025 0.025 0.0020 0.0062 9.8E-4 0.0023 6.0E-4 0.0011
92.428 90.361 0.026 0.0026 0.0024 0.025 0.0013 0.0065 9.5E-4 0.0027 8.7E-4 8.6E-4
95.137 90.363 0.026 0.0034 0.0022 0.025 9.2E-4 0.0063 6.9E-4 0.0020 9.8E-4 9.9E-4
97.924 90.365 0.026 0.0051 0.0018 0.025 0.0012 0.0058 6.3E-4 0.0015 8.5E-4 5.5E-4
100.794 90.366 0.025 0.0091 0.0024 0.024 0.0013 0.0055 0.0011 0.0014 0.0015 6.5E-4
103.747 90.367 0.025 0.0014 0.0018 0.024 0.0010 0.0053 0.0017 0.0022 0.0011 8.6E-4
106.787 90.368 0.025 0.0014 0.0014 0.024 6.1E-4 0.0053 0.0021 0.0021 7.3E-4 0.0011
109.916 90.370 0.023 0.0025 0.0012 0.022 6.2E-4 0.0045 0.0018 0.0020 7.0E-4 0.0013
113.137 90.371 0.022 0.0022 0.0015 0.021 8.7E-4 0.0044 0.0010 0.0016 5.3E-4 0.0015
116.452 90.372 0.022 0.0018 0.0017 0.021 9.2E-4 0.0046 8.0E-4 0.0012 4.8E-4 0.0017
119.865 90.373 0.023 0.0020 0.0021 0.022 0.0014 0.0043 0.0011 0.0010 3.3E-4 9.7E-4
123.377 90.375 0.023 0.0024 0.0034 0.022 0.0013 0.0042 8.3E-4 9.1E-4 6.8E-4 9.6E-4
126.992 90.376 0.021 0.0029 0.0041 0.020 9.0E-4 0.0041 7.4E-4 0.0013 6.9E-4 0.0010
130.713 90.377 0.021 0.0012 0.0025 0.020 9.7E-4 0.0045 7.9E-4 0.0017 0.0011 8.9E-4
134.543 90.378 0.022 0.0012 0.0019 0.021 0.0015 0.0045 7.8E-4 0.0019 8.2E-4 7.2E-4
138.486 90.380 0.021 0.0015 0.0017 0.021 0.0023 0.0040 4.1E-4 0.0019 7.8E-4 9.7E-4
142.544 90.381 0.021 0.0034 0.0019 0.020 0.0020 0.0030 0.0010 0.0012 0.0012 7.0E-4
146.721 90.382 0.021 0.0092 0.0017 0.020 0.0014 0.0032 0.0017 8.0E-4 0.0011 9.7E-4
151.020 90.383 0.020 0.013 0.0023 0.019 0.0011 0.0029 0.0018 0.0014 7.8E-4 0.0013
155.445 90.384 0.019 0.0014 0.0018 0.019 7.5E-4 0.0029 0.0015 0.0018 6.5E-4 9.5E-4
160.000 90.386 0.019 0.0028 0.0016 0.019 0.0012 0.0033 0.0011 0.0014 0.0012 0.0016
164.688 90.387 0.020 0.0025 0.0024 0.019 0.0014 0.0037 6.4E-4 9.8E-4 0.0013 0.0017
169.514 90.389 0.020 0.0024 0.0035 0.019 0.0014 0.0040 8.0E-4 0.0011 9.3E-4 0.0014
174.481 90.390 0.020 0.0027 0.0054 0.019 9.1E-4 0.0034 0.0010 0.0013 0.0013 7.6E-4
179.594 90.391 0.018 0.0026 0.0028 0.017 8.4E-4 0.0031 0.0013 0.0017 0.0017 0.0011
184.856 90.392 0.019 0.0039 0.0020 0.018 9.7E-4 0.0029 0.0012 0.0017 0.0019 0.0018
190.273 90.394 0.018 0.0024 0.0019 0.018 9.5E-4 0.0029 5.9E-4 0.0015 0.0020 0.0014
195.849 90.395 0.018 0.0034 0.0017 0.017 0.0016 0.0041 5.0E-4 0.0014 0.0017 9.5E-4
201.587 90.397 0.017 0.0050 0.0012 0.016 0.0010 0.0038 8.5E-4 0.0014 0.0013 0.0011
207.494 90.398 0.017 0.0024 0.0016 0.016 0.0016 0.0033 0.0011 0.0013 0.0012 0.0015
213.574 90.399 0.016 0.0019 0.0011 0.016 0.0016 0.0028 0.0013 7.0E-4 0.0013 0.0012
219.833 90.400 0.016 0.0052 0.0017 0.016 0.0014 0.0034 0.0011 8.5E-4 0.0015 0.0015
226.274 90.402 0.016 0.0023 0.0020 0.015 0.0015 0.0035 0.0014 7.9E-4 0.0014 0.0017
232.905 90.403 0.015 0.0023 0.0021 0.015 0.0012 0.0028 0.0015 9.0E-4 8.5E-4 0.0018
239.729 90.404 0.015 0.0030 0.0021 0.015 0.0017 0.0022 0.0016 0.0010 9.9E-4 0.0019
246.754 90.405 0.015 0.0097 0.0021 0.015 0.0013 0.0020 0.0013 0.0016 0.0013 0.0015
253.984 90.407 0.016 0.0063 0.0022 0.015 0.0013 0.0022 0.0012 0.0014 0.0013 0.0014
261.426 90.408 0.016 0.0031 0.0024 0.015 0.0016 0.0024 0.0014 0.0012 0.0013 0.0014
269.087 90.409 0.014 0.0035 0.0017 0.013 0.0014 0.0027 0.0012 0.0019 0.0011 0.0017
276.972 90.410 0.014 0.0024 0.0017 0.014 0.0012 0.0019 0.0014 0.0015 0.0016 0.0012
285.088 90.411 0.014 0.0032 0.0015 0.014 0.0019 0.0017 0.0012 0.0014 0.0016 0.0015
293.441 90.412 0.014 0.0034 0.0017 0.013 0.0013 0.0017 0.0013 0.0016 0.0016 0.0017
302.040 90.414 0.014 0.0029 0.0022 0.013 0.0011 0.0016 0.0014 0.0015 0.0019 0.0014
310.890 90.415 0.013 0.0035 0.0023 0.012 0.0015 0.0017 0.0015 0.0016 0.0011 0.0013
320.000 90.416 0.013 0.0041 0.0018 0.012 0.0018 0.0016 0.0012 0.0013 0.0012 0.0013
329.377 90.417 0.013 0.0034 0.0019 0.012 0.0012 0.0019 9.4E-4 7.8E-4 0.0014 0.0014
339.028 90.419 0.013 0.0042 0.0019 0.012 0.0018 0.0019 0.0014 7.0E-4 0.0011 0.0020
348.962 90.420 0.013 0.016 0.0021 0.012 0.0016 0.0014 0.0014 0.0016 0.0012 0.0019
359.188 90.422 0.012 0.0039 0.0022 0.011 0.0016 0.0014 0.0012 0.0020 0.0014 0.0016
369.713 90.423 0.012 0.0036 0.0020 0.011 0.0015 0.0019 0.0013 0.0014 0.0013 0.0018
380.546 90.425 0.012 0.0034 0.0018 0.011 0.0020 0.0017 0.0011 0.0018 0.0017 0.0015
391.697 90.426 0.013 0.0034 0.0018 0.012 0.0020 0.0019 0.0012 0.0017 0.0021 0.0014
403.175 90.428 0.012 0.0032 0.0016 0.011 0.0016 0.0017 0.0014 0.0016 0.0025 0.0021
414.989 90.429 0.011 0.0038 0.0014 0.0100 0.0011 0.0021 0.0017 0.0015 0.0020 0.0018
427.149 90.431 0.011 0.0036 0.0019 0.0097 0.0010 0.0026 0.0014 0.0020 0.0015 0.0014
439.665 90.432 0.011 0.0031 0.0024 0.0096 0.0018 0.0015 0.0017 0.0017 0.0012 0.0017
452.548 90.434 0.010 0.0032 0.0025 0.0086 0.0022 0.0020 0.0017 0.0016 0.0016 0.0018
465.809 90.435 0.012 0.0032 0.0033 0.0096 0.0021 0.0029 0.0019 0.0018 0.0017 0.0029
479.458 90.436 0.011 0.0026 0.0023 0.0099 0.0017 0.0029 0.0018 0.0022 0.0016 0.0023
493.507 90.437 0.010 0.0039 0.0017 0.0089 0.0020 0.0022 0.0022 0.0022 0.0017 0.0015
507.968 90.439 0.010 0.0028 0.0016 0.0088 0.0022 0.0018 0.0022 0.0021 0.0017 0.0016
522.853 90.439 0.0097 0.0040 0.0017 0.0083 0.0022 0.0017 0.0026 0.0017 0.0019 0.0014
538.174 90.440 0.0090 0.0065 0.0021 0.0074 0.0017 0.0020 0.0021 0.0022 0.0016 0.0016
553.943 90.441 0.0096 0.0040 0.0013 0.0081 0.0020 0.0022 0.0018 0.0017 0.0021 0.0026
570.175 90.442 0.0091 0.0027 0.0022 0.0075 0.0017 0.0018 0.0017 0.0018 0.0020 0.0021
586.883 90.444 0.0094 0.0040 0.0023 0.0078 0.0019 0.0019 0.0018 0.0019 0.0024 0.0018
604.080 90.445 0.0090 0.0032 0.0023 0.0066 0.0021 0.0025 0.0024 0.0026 0.0022 0.0022
621.780 90.446 0.0089 0.0049 0.0027 0.0069 0.0019 0.0020 0.0020 0.0020 0.0022 0.0019
640.000 90.447 0.0094 0.0044 0.0029 0.0073 0.0018 0.0018 0.0016 0.0024 0.0022 0.0025
658.753 90.448 0.0089 0.0036 0.0027 0.0066 0.0015 0.0021 0.0021 0.0022 0.0022 0.0027
678.056 90.449 0.0085 0.0048 0.0025 0.0065 0.0015 0.0021 0.0022 0.0021 0.0017 0.0022
697.925 90.449 0.0088 0.0048 0.0026 0.0068 0.0021 0.0028 0.0018 0.0022 0.0011 0.0017
718.376 90.450 0.0094 0.0058 0.0029 0.0068 0.0025 0.0030 0.0022 0.0021 0.0015 0.0026
739.426 90.451 0.0084 0.0032 0.0028 0.0058 0.0027 0.0018 0.0022 0.0018 0.0021 0.0023
761.093 90.451 0.0083 0.0048 0.0025 0.0059 0.0022 0.0015 0.0019 0.0021 0.0029 0.0021
783.394 90.452 0.0083 0.0048 0.0026 0.0051 0.0023 0.0022 0.0024 0.0027 0.0025 0.0025
806.349 90.453 0.0087 0.0069 0.0026 0.0055 0.0025 0.0027 0.0020 0.0024 0.0027 0.0030
829.977 90.455 0.0083 0.0040 0.0021 0.0045 0.0025 0.0032 0.0025 0.0028 0.0026 0.0027
854.297 90.456 0.0077 0.0057 0.0028 0.0040 0.0020 0.0023 0.0025 0.0028 0.0028 0.0019
879.330 90.458 0.0076 0.0056 0.0029 0.0038 0.0025 0.0025 0.0025 0.0031 0.0020 0.0018
905.097 90.459 0.0079 0.0068 0.0032 0.0040 0.0027 0.0026 0.0022 0.0024 0.0025 0.0025
931.618 90.460 0.0084 0.0059 0.0034 0.0050 0.0020 0.0027 0.0025 0.0020 0.0019 0.0028
958.917 90.461 0.0080 0.0053 0.0033 0.0044 0.0026 0.0024 0.0023 0.0021 0.0022 0.0027
987.015 90.462 0.0088 0.0048 0.0031 0.0044 0.0033 0.0033 0.0024 0.0030 0.0026 0.0024
1015.937 90.463 0.0082 0.0057 0.0033 0.0039 0.0027 0.0030 0.0019 0.0031 0.0027 0.0023
1045.706 90.463 0.0086 0.0059 0.0044 0.0036 0.0030 0.0025 0.0022 0.0030 0.0026 0.0024
1076.347 90.464 0.0089 0.0055 0.0045 0.0041 0.0029 0.0023 0.0028 0.0028 0.0027 0.0026
1107.887 90.465 0.0089 0.0061 0.0037 0.0037 0.0027 0.0028 0.0034 0.0024 0.0028 0.0035
1140.350 90.465 0.0089 0.0064 0.0028 0.0038 0.0028 0.0029 0.0036 0.0031 0.0023 0.0035
1173.765 90.466 0.0078 0.0039 0.0031 0.0032 0.0024 0.0023 0.0025 0.0029 0.0026 0.0029
1208.159 90.466 0.0083 0.0057 0.0035 0.0033 0.0027 0.0024 0.0026 0.0030 0.0031 0.0027
1243.561 90.466 0.0092 0.0049 0.0029 0.0042 0.0032 0.0028 0.0030 0.0026 0.0038 0.0031
1280.000 90.468 0.0088 0.0050 0.0030 0.0031 0.0034 0.0030 0.0031 0.0026 0.0035 0.0031
1317.507 90.470 0.0090 0.0041 0.0031 0.0036 0.0033 0.0031 0.0034 0.0030 0.0034 0.0023
1356.113 90.472 0.0095 0.0071 0.0033 0.0040 0.0032 0.0025 0.0035 0.0038 0.0034 0.0030
1395.850 90.473 0.0094 0.0059 0.0040 0.0031 0.0030 0.0029 0.0032 0.0039 0.0036 0.0026
1436.751 90.474 0.0088 0.0052 0.0035 0.0031 0.0026 0.0029 0.0030 0.0037 0.0032 0.0025
1478.851 90.475 0.0093 0.0078 0.0036 0.0031 0.0033 0.0036 0.0029 0.0035 0.0031 0.0031
1522.185 90.475 0.0094 0.0053 0.0035 0.0028 0.0041 0.0034 0.0028 0.0036 0.0032 0.0029
1566.789 90.475 0.0096 0.0065 0.0037 0.0035 0.0037 0.0034 0.0030 0.0036 0.0034 0.0027
1612.699 90.475 0.0096 0.0058 0.0037 0.0036 0.0037 0.0030 0.0036 0.0038 0.0028 0.0025
1659.955 90.474 0.0096 0.0059 0.0031 0.0033 0.0034 0.0028 0.0049 0.0036 0.0031 0.0024
1708.595 90.475 0.0098 0.0069 0.0031 0.0032 0.0032 0.0035 0.0042 0.0039 0.0037 0.0027
1758.661 90.476 0.0097 0.0076 0.0031 0.0035 0.0035 0.0033 0.0040 0.0034 0.0033 0.0032
1810.193 90.478 0.0098 0.0073 0.0036 0.0033 0.0035 0.0033 0.0038 0.0032 0.0037 0.0032
1863.236 90.479 0.0099 0.0076 0.0046 0.0034 0.0037 0.0028 0.0034 0.0035 0.0033 0.0031
1917.833 90.479 0.010 0.0068 0.0038 0.0039 0.0042 0.0031 0.0038 0.0039 0.0034 0.0031
1974.030 90.478 0.011 0.0073 0.0038 0.0040 0.0042 0.0038 0.0041 0.0036 0.0036 0.0026
2031.873 90.476 0.011 0.0055 0.0044 0.0037 0.0047 0.0046 0.0035 0.0036 0.0039 0.0029
2091.412 90.473 0.011 0.0096 0.0043 0.0036 0.0038 0.0044 0.0041 0.0034 0.0038 0.0025
2152.695 90.471 0.011 0.010 0.0038 0.0045 0.0036 0.0047 0.0034 0.0035 0.0042 0.0019
2215.774 90.472 0.011 0.0053 0.0037 0.0043 0.0040 0.0041 0.0044 0.0036 0.0034 0.0016
2280.701 90.472 0.011 0.0067 0.0046 0.0042 0.0040 0.0039 0.0042 0.0034 0.0032 0.0011
