* Distortion data saved by REW V5.20.13
* Dated: Oct 16, 2023 7:16:59 AM
* Source: Universal Audio Thunderbolt, Universal Audio Thunderbolt, 1, volume: no control
77.723 104.879 0.0099 0.0011 0.0031 0.0089 0.0012 0.0020 5.9E-4 0.0017 8.9E-4 8.0E-4
80.000 104.880 0.0096 0.0026 0.0029 0.0086 0.0014 0.0019 4.5E-4 0.0018 0.0011 8.3E-4
82.344 104.881 0.0077 0.0020 0.0024 0.0067 0.0011 0.0019 3.7E-4 0.0013 0.0014 6.5E-4
84.757 104.883 0.0086 0.0020 0.0022 0.0079 0.0015 0.0011 6.9E-4 9.5E-4 0.0012 7.1E-4
87.241 104.884 0.0094 0.0018 0.0020 0.0087 0.0026 8.8E-4 5.8E-4 6.1E-4 5.4E-4 7.5E-4
89.797 104.885 0.0090 0.0023 0.0019 0.0084 0.0014 0.0011 7.4E-4 0.0011 7.9E-4 0.0011
92.428 104.886 0.0097 0.0020 0.0013 0.0091 6.1E-4 0.0014 6.9E-4 0.0020 0.0010 9.8E-4
95.137 104.888 0.010 0.0035 0.0017 0.0097 0.0013 9.1E-4 1.5E-4 0.0018 0.0013 0.0011
97.924 104.889 0.010 0.0043 0.0020 0.0096 0.0016 0.0011 3.4E-4 0.0011 0.0011 0.0013
100.794 104.890 0.0098 0.0082 0.0028 0.0090 0.0012 0.0012 6.5E-4 0.0015 6.9E-4 0.0013
103.747 104.891 0.0099 0.0014 0.0022 0.0092 0.0011 0.0014 9.6E-4 0.0017 7.1E-4 7.8E-4
106.787 104.893 0.010 0.0022 0.0023 0.0099 0.0010 0.0012 0.0012 0.0013 8.0E-4 7.5E-4
109.916 104.894 0.011 0.0020 0.0023 0.0100 0.0013 0.0022 0.0013 9.7E-4 7.8E-4 8.8E-4
113.137 104.895 0.0098 0.0022 0.0017 0.0091 0.0014 0.0017 0.0012 9.1E-4 0.0013 7.9E-4
116.452 104.896 0.010 0.0029 0.0011 0.010 0.0012 0.0013 0.0013 4.9E-4 0.0010 9.6E-4
119.865 104.897 0.0097 0.0030 0.0016 0.0092 0.0012 0.0015 0.0011 4.7E-4 7.7E-4 0.0014
123.377 104.899 0.0090 0.0023 0.0032 0.0079 0.0019 0.0015 7.6E-4 7.3E-4 0.0012 9.9E-4
126.992 104.900 0.0090 0.0029 0.0039 0.0075 0.0016 0.0015 9.9E-4 6.2E-4 0.0013 0.0014
130.713 104.901 0.0085 0.0022 0.0018 0.0076 0.0011 0.0021 0.0010 4.6E-4 0.0014 0.0019
134.543 104.902 0.0095 0.0031 0.0021 0.0086 0.0012 0.0021 0.0011 9.0E-4 0.0011 0.0014
138.486 104.903 0.0089 0.0027 0.0017 0.0081 0.0016 0.0020 8.1E-4 0.0015 5.9E-4 0.0011
142.544 104.905 0.0086 0.0024 0.0012 0.0081 7.7E-4 0.0013 0.0012 0.0014 7.8E-4 0.0012
146.721 104.906 0.0089 0.0099 0.0013 0.0084 0.0010 9.8E-4 0.0012 0.0010 8.9E-4 0.0014
151.020 104.907 0.0086 0.011 0.0015 0.0078 0.0016 0.0013 9.5E-4 0.0013 0.0011 0.0017
155.445 104.909 0.0076 0.0027 0.0013 0.0069 0.0012 0.0015 0.0010 0.0013 0.0011 0.0010
160.000 104.910 0.0070 0.0020 0.0011 0.0064 0.0014 9.0E-4 9.5E-4 8.0E-4 0.0013 8.0E-4
164.688 104.912 0.0065 0.0024 0.0016 0.0058 8.9E-4 8.9E-4 7.3E-4 9.1E-4 0.0011 0.0012
169.514 104.913 0.0065 0.0027 0.0018 0.0057 9.6E-4 0.0016 9.8E-4 8.0E-4 5.2E-4 9.6E-4
174.481 104.915 0.0068 0.0022 0.0038 0.0051 0.0011 0.0014 0.0010 0.0010 7.4E-4 8.9E-4
179.594 104.916 0.0054 0.0030 0.0019 0.0043 9.1E-4 0.0013 0.0013 9.2E-4 9.7E-4 0.0011
184.856 104.917 0.0062 0.0021 0.0017 0.0048 0.0013 0.0015 0.0011 0.0017 0.0017 0.0017
190.273 104.919 0.0067 0.0047 0.0017 0.0057 6.7E-4 0.0014 9.7E-4 0.0014 0.0016 9.4E-4
195.849 104.920 0.0063 0.0035 0.0016 0.0054 6.6E-4 0.0010 0.0013 0.0018 0.0014 6.8E-4
201.587 104.922 0.0070 0.0045 0.0017 0.0061 9.3E-4 0.0013 0.0012 0.0017 0.0012 7.0E-4
207.494 104.923 0.0067 0.0026 0.0019 0.0055 0.0010 0.0014 0.0013 0.0020 9.3E-4 0.0011
213.574 104.925 0.0061 0.0028 0.0015 0.0050 0.0013 0.0012 0.0014 0.0016 0.0011 0.0013
219.833 104.926 0.0067 0.0029 0.0017 0.0058 0.0014 0.0012 0.0012 0.0013 0.0011 0.0011
226.274 104.927 0.0060 0.0027 0.0024 0.0047 8.7E-4 0.0012 0.0010 0.0011 0.0016 0.0011
232.905 104.928 0.0066 0.0035 0.0025 0.0052 8.1E-4 0.0014 0.0013 0.0016 0.0015 0.0011
239.729 104.929 0.0067 0.0032 0.0026 0.0053 0.0013 0.0010 0.0015 0.0014 0.0016 0.0011
246.754 104.929 0.0067 0.0090 0.0023 0.0056 0.0010 0.0013 0.0013 9.2E-4 0.0011 0.0015
253.984 104.930 0.0066 0.0068 0.0019 0.0055 8.6E-4 0.0016 0.0010 9.0E-4 0.0015 0.0016
261.426 104.931 0.0073 0.0045 0.0025 0.0059 0.0018 0.0014 0.0010 9.5E-4 0.0017 0.0014
269.087 104.932 0.0069 0.0025 0.0020 0.0054 0.0025 0.0015 8.0E-4 0.0010 0.0015 0.0012
276.972 104.932 0.0068 0.0031 0.0022 0.0050 0.0021 0.0013 9.0E-4 0.0017 0.0016 0.0019
285.088 104.933 0.0057 0.0036 0.0012 0.0046 0.0019 0.0011 9.6E-4 0.0015 0.0013 0.0011
293.441 104.933 0.0057 0.0037 0.0011 0.0043 0.0018 0.0012 0.0011 0.0016 0.0013 0.0016
302.040 104.934 0.0065 0.0042 0.0015 0.0049 0.0022 0.0014 0.0013 0.0014 0.0016 0.0017
310.890 104.935 0.0070 0.0034 0.0017 0.0054 0.0019 0.0018 0.0012 0.0014 0.0015 0.0019
320.000 104.935 0.0064 0.0027 0.0014 0.0049 0.0012 0.0013 0.0013 0.0019 0.0015 0.0021
329.377 104.936 0.0056 0.0025 0.0022 0.0037 0.0015 0.0013 0.0014 0.0016 0.0013 0.0018
339.028 104.937 0.0056 0.0044 0.0018 0.0038 0.0018 0.0015 0.0010 0.0013 0.0019 0.0014
348.962 104.939 0.0049 0.024 0.0017 0.0028 0.0014 0.0016 0.0013 0.0016 0.0019 0.0011
359.188 104.941 0.0052 0.0031 0.0018 0.0026 0.0013 0.0015 0.0018 0.0021 0.0019 0.0014
369.713 104.943 0.0061 0.0022 0.0016 0.0040 0.0018 0.0018 0.0020 0.0021 0.0016 0.0010
380.546 104.945 0.0056 0.0025 0.0015 0.0036 0.0019 0.0013 0.0022 0.0020 0.0013 7.7E-4
391.697 104.948 0.0054 0.0043 0.0012 0.0036 0.0017 0.0013 0.0016 0.0019 0.0012 0.0015
403.175 104.950 0.0056 0.0026 0.0016 0.0037 0.0017 0.0014 0.0017 0.0018 0.0013 0.0015
414.989 104.953 0.0059 0.0030 0.0020 0.0037 0.0016 0.0018 0.0015 0.0016 0.0019 0.0017
427.149 104.956 0.0056 0.0032 0.0017 0.0032 0.0018 0.0016 0.0019 0.0015 0.0017 0.0017
439.665 104.958 0.0064 0.0029 0.0024 0.0037 0.0012 0.0024 0.0017 0.0015 0.0026 0.0015
452.548 104.960 0.0067 0.0039 0.0026 0.0033 0.0020 0.0021 0.0015 0.0023 0.0021 0.0024
465.809 104.962 0.0063 0.0027 0.0023 0.0031 0.0023 0.0018 0.0015 0.0026 0.0022 0.0017
479.458 104.963 0.0060 0.0030 0.0020 0.0034 0.0018 0.0020 0.0013 0.0017 0.0027 0.0014
493.507 104.964 0.0059 0.0029 0.0019 0.0028 0.0019 0.0019 0.0014 0.0024 0.0024 0.0017
507.968 104.964 0.0060 0.0038 0.0018 0.0019 0.0024 0.0020 0.0016 0.0025 0.0025 0.0022
522.853 104.965 0.0056 0.0028 0.0018 0.0018 0.0023 0.0022 0.0018 0.0019 0.0018 0.0021
538.174 104.965 0.0063 0.0058 0.0019 0.0033 0.0019 0.0023 0.0023 0.0020 0.0017 0.0020
553.943 104.965 0.0069 0.0036 0.0022 0.0044 0.0020 0.0020 0.0019 0.0016 0.0021 0.0020
570.175 104.966 0.0060 0.0036 0.0019 0.0035 0.0020 0.0018 0.0016 0.0016 0.0021 0.0019
586.883 104.967 0.0063 0.0046 0.0022 0.0037 0.0017 0.0019 0.0020 0.0023 0.0018 0.0012
604.080 104.969 0.0061 0.0035 0.0023 0.0029 0.0020 0.0022 0.0021 0.0021 0.0018 0.0014
621.780 104.970 0.0070 0.0042 0.0027 0.0030 0.0023 0.0025 0.0023 0.0022 0.0028 0.0019
640.000 104.971 0.0068 0.0035 0.0030 0.0033 0.0018 0.0019 0.0022 0.0018 0.0026 0.0022
658.753 104.972 0.0063 0.0045 0.0027 0.0034 0.0019 0.0016 0.0018 0.0017 0.0019 0.0021
678.056 104.972 0.0063 0.0032 0.0022 0.0032 0.0024 0.0021 0.0020 0.0020 0.0020 0.0019
697.925 104.971 0.0066 0.0049 0.0023 0.0026 0.0021 0.0029 0.0024 0.0026 0.0017 0.0019
718.376 104.970 0.0068 0.0045 0.0028 0.0028 0.0024 0.0019 0.0028 0.0020 0.0020 0.0024
739.426 104.968 0.0072 0.0045 0.0032 0.0033 0.0022 0.0022 0.0025 0.0019 0.0022 0.0024
761.093 104.967 0.0070 0.0053 0.0032 0.0024 0.0029 0.0023 0.0026 0.0018 0.0021 0.0021
783.394 104.967 0.0071 0.0057 0.0027 0.0024 0.0028 0.0026 0.0025 0.0027 0.0020 0.0023
806.349 104.968 0.0073 0.0032 0.0027 0.0025 0.0024 0.0030 0.0023 0.0025 0.0025 0.0027
829.977 104.971 0.0073 0.0047 0.0024 0.0030 0.0026 0.0026 0.0025 0.0023 0.0026 0.0026
854.297 104.975 0.0076 0.0055 0.0034 0.0036 0.0021 0.0024 0.0019 0.0026 0.0027 0.0023
879.330 104.980 0.0075 0.0052 0.0031 0.0036 0.0018 0.0030 0.0018 0.0025 0.0027 0.0021
905.097 104.983 0.0079 0.0053 0.0032 0.0039 0.0020 0.0030 0.0021 0.0022 0.0026 0.0028
931.618 104.986 0.0075 0.0049 0.0034 0.0034 0.0019 0.0025 0.0016 0.0026 0.0026 0.0026
958.917 104.987 0.0067 0.0056 0.0029 0.0025 0.0025 0.0023 0.0021 0.0021 0.0025 0.0018
987.015 104.987 0.0068 0.0046 0.0027 0.0029 0.0024 0.0028 0.0021 0.0016 0.0024 0.0020
1015.937 104.987 0.0075 0.0050 0.0031 0.0038 0.0024 0.0023 0.0024 0.0016 0.0024 0.0026
1045.706 104.987 0.0079 0.0068 0.0023 0.0036 0.0030 0.0020 0.0034 0.0022 0.0030 0.0025
1076.347 104.988 0.0080 0.0053 0.0026 0.0035 0.0033 0.0024 0.0026 0.0020 0.0029 0.0029
1107.887 104.987 0.0085 0.0039 0.0033 0.0036 0.0022 0.0024 0.0030 0.0023 0.0025 0.0042
1140.350 104.985 0.0082 0.0053 0.0028 0.0036 0.0020 0.0027 0.0029 0.0023 0.0028 0.0038
1173.765 104.982 0.0079 0.0062 0.0034 0.0034 0.0019 0.0025 0.0023 0.0028 0.0027 0.0030
1208.159 104.979 0.0081 0.0045 0.0036 0.0030 0.0027 0.0022 0.0022 0.0029 0.0031 0.0031
1243.561 104.978 0.0087 0.0052 0.0035 0.0028 0.0031 0.0025 0.0022 0.0028 0.0037 0.0035
1280.000 104.982 0.0085 0.0051 0.0034 0.0029 0.0031 0.0026 0.0026 0.0032 0.0030 0.0032
1317.507 104.988 0.0083 0.0081 0.0035 0.0026 0.0032 0.0031 0.0025 0.0024 0.0034 0.0027
1356.113 104.995 0.0090 0.0043 0.0044 0.0032 0.0035 0.0028 0.0023 0.0033 0.0024 0.0030
1395.850 104.999 0.0099 0.0050 0.0047 0.0042 0.0033 0.0028 0.0029 0.0036 0.0029 0.0029
1436.751 105.000 0.010 0.0056 0.0044 0.0044 0.0030 0.0027 0.0028 0.0042 0.0034 0.0027
1478.851 105.000 0.0097 0.0054 0.0042 0.0046 0.0035 0.0030 0.0027 0.0036 0.0029 0.0023
1522.185 104.999 0.0097 0.0052 0.0037 0.0043 0.0034 0.0036 0.0029 0.0030 0.0028 0.0034
1566.789 104.997 0.0096 0.0063 0.0039 0.0043 0.0029 0.0038 0.0026 0.0033 0.0027 0.0033
1612.699 104.991 0.0093 0.0063 0.0039 0.0039 0.0034 0.0031 0.0032 0.0030 0.0031 0.0026
1659.955 104.985 0.0096 0.0075 0.0034 0.0036 0.0031 0.0032 0.0049 0.0030 0.0026 0.0029
1708.595 104.984 0.0091 0.0074 0.0040 0.0033 0.0031 0.0028 0.0037 0.0031 0.0026 0.0031
1758.661 104.991 0.0097 0.0060 0.0043 0.0035 0.0040 0.0033 0.0034 0.0032 0.0025 0.0027
1810.193 105.000 0.0098 0.0054 0.0037 0.0037 0.0042 0.0034 0.0033 0.0033 0.0026 0.0032
1863.236 105.005 0.010 0.0049 0.0045 0.0046 0.0034 0.0033 0.0033 0.0043 0.0031 0.0028
1917.833 105.005 0.011 0.0069 0.0046 0.0040 0.0031 0.0041 0.0035 0.0039 0.0034 0.0032
1974.030 105.002 0.011 0.0061 0.0044 0.0032 0.0034 0.0055 0.0035 0.0036 0.0034 0.0033
2031.873 104.995 0.011 0.0076 0.0047 0.0044 0.0040 0.0046 0.0042 0.0031 0.0031 0.0029
2091.412 104.984 0.010 0.0082 0.0046 0.0038 0.0034 0.0043 0.0046 0.0027 0.0031 0.0024
2152.695 104.979 0.010 0.0091 0.0054 0.0042 0.0040 0.0037 0.0032 0.0034 0.0030 0.0019
2215.774 104.985 0.010 0.0071 0.0050 0.0035 0.0038 0.0036 0.0032 0.0039 0.0035 0.0016
2280.701 104.995 0.010 0.0094 0.0048 0.0040 0.0038 0.0042 0.0031 0.0035 0.0029 0.0010
