* Distortion data saved by REW V5.20.13
* Dated: Oct 16, 2023 7:16:35 AM
* Source: Universal Audio Thunderbolt, Universal Audio Thunderbolt, 1, volume: no control
103.747 99.854 0.012 0.0030 0.0017 0.011 7.8E-4 0.0028 6.0E-4 3.0E-4 6.2E-4 4.2E-4
106.787 99.855 0.012 0.0015 8.8E-4 0.012 9.1E-4 0.0024 9.1E-4 4.4E-4 4.5E-4 5.8E-4
109.916 99.856 0.012 0.0027 0.0014 0.012 0.0012 0.0017 8.3E-4 8.3E-4 6.0E-4 7.3E-4
113.137 99.858 0.011 0.0020 0.0025 0.011 9.6E-4 0.0012 0.0011 0.0015 0.0010 4.4E-4
116.452 99.859 0.013 0.0029 0.0027 0.012 0.0011 0.0014 0.0013 0.0016 1.0E-3 5.3E-4
119.865 99.860 0.013 0.0024 0.0021 0.012 0.0017 0.0019 0.0012 0.0018 0.0011 0.0010
123.377 99.861 0.012 0.0023 0.0028 0.011 0.0017 0.0018 0.0011 0.0012 8.8E-4 0.0011
126.992 99.863 0.012 0.0029 0.0020 0.011 0.0014 0.0019 0.0012 1.0E-3 4.7E-4 0.0011
130.713 99.864 0.011 0.0025 0.0013 0.010 0.0012 0.0012 0.0013 0.0011 4.8E-4 8.2E-4
134.543 99.865 0.010 0.0020 0.0012 0.0098 0.0018 0.0014 0.0010 0.0015 8.1E-4 7.3E-4
138.486 99.867 0.010 0.0026 0.0011 0.0095 0.0013 0.0016 0.0011 0.0015 8.3E-4 0.0012
142.544 99.868 0.0100 0.0026 9.2E-4 0.0094 0.0011 0.0018 0.0010 0.0013 0.0012 0.0011
146.721 99.869 0.010 0.0093 0.0017 0.0094 6.8E-4 0.0017 8.3E-4 0.0013 9.4E-4 0.0016
151.020 99.870 0.010 0.012 0.0019 0.0098 7.7E-4 0.0020 8.9E-4 0.0011 0.0012 0.0013
155.445 99.871 0.010 0.0020 0.0016 0.0094 1.0E-3 0.0017 7.1E-4 8.6E-4 0.0014 0.0014
160.000 99.873 0.0097 0.0024 0.0014 0.0091 0.0014 0.0018 6.2E-4 9.4E-4 0.0012 0.0014
164.688 99.874 0.0094 0.0024 0.0019 0.0087 0.0015 0.0016 6.9E-4 6.3E-4 0.0012 0.0015
169.514 99.875 0.0087 0.0039 0.0026 0.0079 0.0011 0.0016 8.7E-4 7.0E-4 7.7E-4 1.0E-3
174.481 99.877 0.0098 0.0031 0.0040 0.0085 0.0012 0.0016 0.0012 5.6E-4 0.0011 0.0012
179.594 99.878 0.010 0.0035 0.0017 0.0094 9.7E-4 0.0019 0.0011 7.0E-4 0.0012 0.0017
184.856 99.879 0.010 0.0028 0.0016 0.0098 8.9E-4 0.0020 8.4E-4 0.0012 0.0011 0.0011
190.273 99.881 0.0091 0.0026 0.0015 0.0084 0.0012 0.0021 8.2E-4 8.9E-4 0.0012 0.0014
195.849 99.882 0.0085 0.0043 0.0014 0.0077 0.0018 0.0019 4.0E-4 8.3E-4 0.0011 9.6E-4
201.587 99.884 0.0080 0.0046 0.0010 0.0073 9.0E-4 0.0019 4.7E-4 0.0012 0.0012 0.0012
207.494 99.885 0.0085 0.0022 0.0015 0.0076 5.3E-4 0.0023 0.0012 8.5E-4 0.0016 0.0014
213.574 99.886 0.0083 0.0018 0.0014 0.0069 8.3E-4 0.0031 0.0015 0.0012 0.0015 0.0017
219.833 99.887 0.0077 0.0026 1.0E-3 0.0070 0.0011 0.0018 7.9E-4 0.0010 0.0014 0.0015
226.274 99.888 0.0077 0.0023 0.0013 0.0069 0.0014 0.0014 9.6E-4 8.6E-4 0.0014 0.0017
232.905 99.889 0.0072 0.0031 0.0020 0.0060 0.0011 0.0022 8.7E-4 9.4E-4 0.0012 0.0014
239.729 99.891 0.0069 0.0013 0.0019 0.0056 0.0012 0.0024 0.0011 9.5E-4 0.0014 0.0013
246.754 99.892 0.0071 0.0100 0.0017 0.0060 0.0016 0.0018 8.6E-4 0.0015 0.0010 0.0011
253.984 99.893 0.0079 0.0068 0.0018 0.0068 0.0017 0.0015 0.0013 0.0016 7.2E-4 0.0018
261.426 99.894 0.0077 0.0050 0.0016 0.0069 0.0013 0.0011 0.0014 9.4E-4 0.0014 0.0015
269.087 99.894 0.0074 0.0045 0.0022 0.0059 0.0020 0.0016 0.0011 0.0015 0.0020 0.0012
276.972 99.895 0.0070 0.0029 0.0020 0.0055 0.0021 0.0018 0.0013 0.0011 0.0015 0.0016
285.088 99.896 0.0068 0.0033 0.0020 0.0054 0.0020 0.0013 0.0010 7.8E-4 0.0016 0.0016
293.441 99.897 0.0077 0.0025 0.0017 0.0068 0.0012 0.0013 0.0010 0.0010 0.0019 0.0013
302.040 99.898 0.0068 0.0031 0.0011 0.0060 0.0014 0.0012 9.4E-4 0.0011 0.0013 0.0013
310.890 99.899 0.0061 0.0025 0.0013 0.0048 0.0014 0.0018 0.0013 0.0011 0.0017 0.0014
320.000 99.900 0.0065 0.0030 0.0018 0.0048 0.0015 0.0021 0.0016 0.0014 0.0016 0.0014
329.377 99.901 0.0065 0.0026 0.0024 0.0044 0.0011 0.0026 0.0015 0.0012 0.0015 0.0019
339.028 99.903 0.0068 0.0038 0.0021 0.0045 0.0016 0.0019 0.0019 0.0019 0.0018 0.0023
348.962 99.904 0.0066 0.022 0.0019 0.0045 0.0018 0.0013 0.0017 0.0025 0.0021 0.0015
359.188 99.906 0.0072 0.0025 0.0020 0.0049 0.0016 0.0020 0.0016 0.0023 0.0023 0.0019
369.713 99.907 0.0068 0.0049 0.0021 0.0047 0.0014 0.0022 0.0019 0.0018 0.0019 0.0013
380.546 99.909 0.0066 0.0038 0.0021 0.0048 0.0016 0.0018 0.0019 0.0020 0.0012 0.0014
391.697 99.911 0.0073 0.0035 0.0014 0.0061 0.0015 0.0016 0.0012 0.0020 0.0012 0.0015
403.175 99.913 0.0077 0.0032 0.0017 0.0063 0.0017 0.0014 0.0020 0.0021 0.0013 0.0014
414.989 99.915 0.0063 0.0044 0.0017 0.0048 0.0017 0.0014 0.0014 0.0015 0.0014 0.0017
427.149 99.917 0.0060 0.0033 0.0018 0.0038 0.0015 0.0019 0.0014 0.0018 0.0017 0.0019
439.665 99.919 0.0059 0.0030 0.0015 0.0041 0.0018 0.0015 0.0014 0.0019 0.0015 0.0017
452.548 99.921 0.0063 0.0036 0.0021 0.0043 0.0017 0.0016 0.0013 0.0022 0.0016 0.0015
465.809 99.922 0.0065 0.0032 0.0015 0.0045 0.0019 0.0014 0.0022 0.0021 0.0019 0.0014
479.458 99.923 0.0055 0.0030 0.0014 0.0035 0.0024 0.0011 0.0016 0.0013 0.0019 0.0011
493.507 99.924 0.0066 0.0063 0.0018 0.0048 0.0025 0.0010 0.0020 0.0014 0.0015 0.0016
507.968 99.925 0.0070 0.0039 0.0025 0.0048 0.0020 0.0019 0.0018 0.0013 0.0019 0.0017
522.853 99.926 0.0069 0.0031 0.0028 0.0045 0.0016 0.0020 0.0012 0.0014 0.0023 0.0022
538.174 99.926 0.0072 0.0041 0.0030 0.0047 0.0019 0.0022 0.0016 0.0018 0.0020 0.0018
553.943 99.927 0.0073 0.0034 0.0024 0.0042 0.0017 0.0024 0.0027 0.0020 0.0017 0.0026
570.175 99.928 0.0074 0.0026 0.0025 0.0047 0.0016 0.0025 0.0022 0.0022 0.0013 0.0025
586.883 99.929 0.0067 0.0070 0.0021 0.0042 0.0022 0.0021 0.0022 0.0019 0.0016 0.0018
604.080 99.930 0.0068 0.0055 0.0027 0.0040 0.0020 0.0016 0.0024 0.0021 0.0020 0.0017
621.780 99.931 0.0068 0.0040 0.0024 0.0040 0.0015 0.0020 0.0026 0.0017 0.0025 0.0016
640.000 99.932 0.0075 0.0039 0.0023 0.0046 0.0022 0.0026 0.0021 0.0020 0.0022 0.0020
658.753 99.933 0.0070 0.0045 0.0030 0.0036 0.0020 0.0023 0.0021 0.0025 0.0019 0.0019
678.056 99.933 0.0067 0.0059 0.0027 0.0034 0.0018 0.0019 0.0020 0.0025 0.0024 0.0019
697.925 99.933 0.0072 0.0053 0.0025 0.0037 0.0020 0.0022 0.0018 0.0028 0.0029 0.0021
718.376 99.933 0.0070 0.0062 0.0024 0.0042 0.0019 0.0021 0.0018 0.0022 0.0023 0.0022
739.426 99.933 0.0068 0.0032 0.0027 0.0035 0.0022 0.0017 0.0019 0.0019 0.0022 0.0026
761.093 99.933 0.0073 0.0056 0.0035 0.0031 0.0022 0.0023 0.0024 0.0021 0.0021 0.0027
783.394 99.933 0.0074 0.0049 0.0031 0.0031 0.0020 0.0022 0.0028 0.0027 0.0020 0.0026
806.349 99.934 0.0076 0.0045 0.0031 0.0038 0.0020 0.0022 0.0027 0.0022 0.0022 0.0026
829.977 99.936 0.0074 0.0037 0.0031 0.0035 0.0024 0.0026 0.0021 0.0027 0.0021 0.0023
854.297 99.939 0.0073 0.0039 0.0031 0.0033 0.0025 0.0026 0.0021 0.0024 0.0021 0.0021
879.330 99.942 0.0077 0.0081 0.0028 0.0031 0.0029 0.0021 0.0021 0.0027 0.0025 0.0032
905.097 99.944 0.0072 0.0041 0.0025 0.0030 0.0025 0.0020 0.0023 0.0029 0.0017 0.0031
931.618 99.946 0.0079 0.0044 0.0032 0.0036 0.0025 0.0022 0.0028 0.0030 0.0019 0.0027
958.917 99.947 0.0079 0.0067 0.0027 0.0038 0.0024 0.0027 0.0031 0.0026 0.0023 0.0023
987.015 99.947 0.0077 0.0045 0.0025 0.0033 0.0025 0.0028 0.0028 0.0026 0.0027 0.0022
1015.937 99.947 0.0081 0.0059 0.0025 0.0036 0.0029 0.0026 0.0031 0.0028 0.0025 0.0027
1045.706 99.948 0.0082 0.0068 0.0030 0.0035 0.0029 0.0024 0.0028 0.0027 0.0022 0.0035
1076.347 99.949 0.0084 0.0071 0.0029 0.0035 0.0026 0.0028 0.0030 0.0028 0.0027 0.0034
1107.887 99.949 0.0092 0.0049 0.0029 0.0036 0.0037 0.0029 0.0035 0.0023 0.0030 0.0038
1140.350 99.948 0.0088 0.0061 0.0025 0.0040 0.0033 0.0021 0.0034 0.0026 0.0033 0.0032
1173.765 99.946 0.0088 0.0051 0.0031 0.0043 0.0029 0.0022 0.0030 0.0027 0.0034 0.0030
1208.159 99.945 0.0084 0.0065 0.0036 0.0034 0.0024 0.0033 0.0028 0.0024 0.0033 0.0024
1243.561 99.945 0.0091 0.0064 0.0035 0.0040 0.0025 0.0033 0.0023 0.0032 0.0041 0.0023
1280.000 99.948 0.0093 0.0061 0.0032 0.0033 0.0031 0.0035 0.0032 0.0035 0.0039 0.0026
1317.507 99.952 0.0096 0.0053 0.0033 0.0038 0.0033 0.0035 0.0032 0.0035 0.0036 0.0027
1356.113 99.956 0.0095 0.0073 0.0036 0.0043 0.0024 0.0032 0.0035 0.0035 0.0033 0.0025
1395.850 99.958 0.0096 0.0061 0.0042 0.0042 0.0026 0.0033 0.0037 0.0034 0.0028 0.0026
1436.751 99.959 0.010 0.0044 0.0040 0.0042 0.0032 0.0033 0.0039 0.0038 0.0031 0.0028
1478.851 99.959 0.0098 0.0062 0.0037 0.0040 0.0036 0.0032 0.0035 0.0035 0.0031 0.0028
1522.185 99.959 0.0095 0.0071 0.0035 0.0037 0.0032 0.0029 0.0030 0.0037 0.0039 0.0031
1566.789 99.958 0.0097 0.0067 0.0037 0.0038 0.0033 0.0034 0.0029 0.0032 0.0038 0.0032
1612.699 99.955 0.0096 0.0069 0.0042 0.0038 0.0029 0.0030 0.0036 0.0029 0.0034 0.0032
1659.955 99.952 0.0099 0.0055 0.0038 0.0042 0.0027 0.0032 0.0044 0.0030 0.0025 0.0035
1708.595 99.952 0.0100 0.0066 0.0037 0.0042 0.0029 0.0033 0.0035 0.0037 0.0032 0.0034
1758.661 99.956 0.0095 0.0063 0.0039 0.0041 0.0029 0.0032 0.0035 0.0033 0.0032 0.0025
1810.193 99.961 0.010 0.0055 0.0040 0.0040 0.0037 0.0036 0.0032 0.0031 0.0036 0.0034
1863.236 99.963 0.010 0.0058 0.0044 0.0041 0.0038 0.0033 0.0033 0.0030 0.0039 0.0031
1917.833 99.963 0.010 0.0059 0.0045 0.0042 0.0033 0.0036 0.0040 0.0029 0.0032 0.0030
1974.030 99.961 0.010 0.0082 0.0043 0.0043 0.0032 0.0044 0.0033 0.0030 0.0028 0.0027
2031.873 99.957 0.011 0.0056 0.0045 0.0039 0.0043 0.0043 0.0044 0.0037 0.0034 0.0025
2091.412 99.951 0.011 0.0062 0.0045 0.0039 0.0047 0.0032 0.0041 0.0036 0.0034 0.0023
2152.695 99.947 0.011 0.0083 0.0047 0.0045 0.0035 0.0043 0.0037 0.0032 0.0032 0.0020
2215.774 99.950 0.010 0.0080 0.0049 0.0043 0.0040 0.0044 0.0033 0.0033 0.0028 0.0016
2280.701 99.955 0.010 0.0094 0.0048 0.0042 0.0034 0.0041 0.0036 0.0033 0.0029 0.0012
