* Distortion data saved by REW V5.20.13
* Dated: Oct 16, 2023 7:13:48 AM
* Source: Universal Audio Thunderbolt, Universal Audio Thunderbolt, 1, volume: no control
84.757 86.554 0.035 0.0020 4.9E-4 0.033 0.0019 0.0100 0.0011 0.0028 7.7E-4 0.0013
87.241 86.555 0.034 0.0038 8.4E-4 0.032 0.0036 0.0096 0.0011 0.0027 5.7E-4 7.1E-4
89.797 86.556 0.033 0.0032 0.0011 0.031 0.0021 0.0094 7.3E-4 0.0025 0.0010 7.9E-4
92.428 86.558 0.032 0.0025 9.0E-4 0.031 0.0010 0.0092 9.4E-4 0.0032 0.0014 6.6E-4
95.137 86.559 0.032 0.0013 0.0013 0.030 0.0010 0.0095 7.9E-4 0.0029 0.0010 8.4E-4
97.924 86.560 0.031 0.0039 0.0024 0.029 0.0012 0.0095 7.8E-4 0.0031 0.0011 4.9E-4
100.794 86.562 0.030 0.0087 0.0017 0.028 0.0012 0.0090 9.3E-4 0.0020 8.8E-4 4.9E-4
103.747 86.563 0.029 0.0027 0.0018 0.028 0.0012 0.0084 0.0012 0.0016 7.1E-4 0.0010
106.787 86.564 0.029 0.0034 0.0016 0.028 7.4E-4 0.0080 0.0014 0.0011 8.9E-4 0.0013
109.916 86.566 0.029 0.0031 0.0014 0.028 0.0011 0.0077 0.0014 0.0017 6.6E-4 0.0011
113.137 86.567 0.029 0.0025 0.0013 0.028 0.0010 0.0077 7.8E-4 0.0023 4.8E-4 9.3E-4
116.452 86.569 0.031 0.0024 0.0014 0.030 5.6E-4 0.0078 7.3E-4 0.0030 7.3E-4 9.1E-4
119.865 86.570 0.029 0.0022 0.0011 0.028 0.0011 0.0082 8.8E-4 0.0026 0.0010 0.0012
123.377 86.571 0.027 0.0029 0.0025 0.026 0.0015 0.0079 5.5E-4 0.0023 8.7E-4 0.0015
126.992 86.572 0.027 0.0014 0.0018 0.025 0.0016 0.0083 0.0011 0.0024 8.6E-4 8.4E-4
130.713 86.574 0.026 0.0020 0.0019 0.025 0.0023 0.0074 0.0011 0.0016 0.0011 0.0010
134.543 86.575 0.026 0.0022 0.0020 0.024 0.0022 0.0066 0.0019 9.2E-4 0.0012 0.0013
138.486 86.576 0.025 0.0034 0.0013 0.023 0.0021 0.0072 0.0020 0.0018 0.0013 0.0013
142.544 86.577 0.025 0.0028 0.0011 0.023 0.0014 0.0076 0.0022 0.0014 0.0012 1.0E-3
146.721 86.579 0.024 0.0090 0.0012 0.022 0.0014 0.0069 0.0019 8.6E-4 0.0014 7.6E-4
151.020 86.580 0.024 0.013 9.8E-4 0.022 0.0016 0.0064 0.0028 9.1E-4 0.0012 8.4E-4
155.445 86.581 0.023 0.0040 0.0011 0.022 0.0013 0.0065 0.0025 0.0011 0.0011 0.0011
160.000 86.582 0.022 0.0047 0.0013 0.021 0.0018 0.0061 0.0018 0.0015 9.8E-4 6.9E-4
164.688 86.584 0.022 0.0040 0.0015 0.021 0.0014 0.0058 0.0018 0.0012 0.0011 9.7E-4
169.514 86.585 0.022 0.0023 0.0019 0.021 0.0014 0.0051 0.0011 8.5E-4 0.0011 0.0012
174.481 86.586 0.022 0.0036 0.0036 0.021 8.7E-4 0.0051 9.5E-4 7.8E-4 7.1E-4 9.8E-4
179.594 86.588 0.020 0.0029 0.0018 0.019 6.6E-4 0.0046 0.0016 0.0012 9.3E-4 0.0017
184.856 86.589 0.020 0.0040 0.0011 0.019 0.0012 0.0042 0.0015 0.0014 0.0013 0.0016
190.273 86.590 0.020 0.0029 9.2E-4 0.019 0.0014 0.0039 0.0011 0.0015 9.9E-4 0.0018
195.849 86.592 0.020 0.0022 0.0014 0.019 0.0016 0.0038 7.5E-4 0.0017 8.7E-4 0.0015
201.587 86.593 0.019 0.0046 0.0013 0.018 0.0013 0.0040 7.3E-4 0.0018 7.9E-4 0.0018
207.494 86.594 0.018 0.0033 0.0017 0.018 0.0014 0.0043 0.0014 0.0018 6.4E-4 0.0011
213.574 86.596 0.020 0.0025 0.0014 0.019 0.0017 0.0047 0.0013 0.0018 7.9E-4 9.7E-4
219.833 86.597 0.020 0.0032 0.0012 0.019 0.0015 0.0037 0.0014 0.0020 0.0015 0.0012
226.274 86.598 0.018 0.0025 0.0011 0.017 0.0015 0.0030 0.0015 0.0017 0.0015 0.0019
232.905 86.600 0.018 0.0043 0.0018 0.017 0.0014 0.0036 0.0011 0.0018 0.0013 0.0019
239.729 86.601 0.017 0.0031 0.0016 0.016 0.0015 0.0037 0.0017 9.2E-4 8.3E-4 0.0013
246.754 86.603 0.018 0.0075 0.0016 0.018 8.8E-4 0.0035 0.0016 0.0011 8.1E-4 8.6E-4
253.984 86.604 0.018 0.0085 0.0020 0.018 0.0013 0.0029 0.0010 0.0012 7.9E-4 0.0013
261.426 86.605 0.016 0.0032 0.0018 0.015 0.0018 0.0039 0.0013 9.4E-4 0.0016 0.0011
269.087 86.606 0.016 0.0047 0.0019 0.015 0.0017 0.0029 0.0011 0.0012 0.0015 0.0018
276.972 86.608 0.016 0.0032 0.0028 0.016 0.0018 0.0022 0.0013 0.0015 0.0010 0.0020
285.088 86.609 0.016 0.0028 0.0027 0.015 0.0021 0.0025 0.0015 0.0017 9.0E-4 0.0021
293.441 86.610 0.015 0.0025 0.0020 0.014 0.0017 0.0021 0.0014 0.0013 0.0017 0.0017
302.040 86.612 0.015 0.0032 0.0017 0.015 0.0016 0.0015 0.0022 0.0013 0.0019 0.0020
310.890 86.613 0.016 0.0031 0.0020 0.015 0.0014 0.0017 0.0014 0.0013 0.0016 0.0018
320.000 86.614 0.014 0.0028 0.0024 0.014 9.9E-4 0.0021 0.0012 0.0016 0.0017 0.0014
329.377 86.616 0.014 0.0051 0.0022 0.013 0.0015 0.0019 0.0012 0.0021 0.0014 0.0020
339.028 86.617 0.014 0.0024 0.0018 0.013 0.0013 0.0019 0.0014 0.0027 0.0015 0.0020
348.962 86.619 0.014 0.016 0.0021 0.013 0.0013 0.0019 0.0020 0.0021 0.0017 0.0020
359.188 86.620 0.014 0.0038 0.0016 0.013 0.0016 0.0022 0.0019 0.0021 0.0018 0.0020
369.713 86.622 0.013 0.0045 0.0019 0.012 0.0017 0.0017 0.0015 0.0025 0.0013 0.0014
380.546 86.623 0.013 0.0048 0.0023 0.012 0.0014 0.0015 0.0014 0.0024 0.0012 0.0015
391.697 86.625 0.012 0.0036 0.0020 0.011 0.0014 0.0012 0.0015 0.0023 0.0017 0.0014
403.175 86.626 0.012 0.0037 0.0017 0.011 0.0018 0.0013 0.0014 0.0022 0.0019 0.0012
414.989 86.628 0.012 0.0040 0.0012 0.011 0.0018 0.0011 0.0020 0.0025 0.0021 0.0016
427.149 86.629 0.012 0.0034 9.4E-4 0.011 0.0016 0.0013 0.0017 0.0026 0.0023 0.0019
439.665 86.631 0.0099 0.0040 0.0014 0.0087 0.0015 0.0017 0.0020 0.0021 0.0019 0.0016
452.548 86.632 0.011 0.0028 0.0017 0.0092 0.0020 0.0022 0.0029 0.0026 0.0019 0.0016
465.809 86.634 0.011 0.0036 0.0023 0.0099 0.0017 0.0018 0.0022 0.0025 0.0019 0.0020
479.458 86.635 0.011 0.0021 0.0029 0.0095 0.0016 0.0016 0.0022 0.0022 0.0024 0.0019
493.507 86.636 0.010 0.0025 0.0021 0.0087 0.0021 0.0021 0.0019 0.0021 0.0020 0.0017
507.968 86.637 0.0098 0.0050 0.0020 0.0083 0.0018 0.0021 0.0022 0.0020 0.0020 0.0019
522.853 86.639 0.010 0.0038 0.0017 0.0086 0.0020 0.0021 0.0024 0.0022 0.0018 0.0018
538.174 86.640 0.0097 0.0074 0.0023 0.0080 0.0022 0.0020 0.0020 0.0018 0.0022 0.0021
553.943 86.641 0.0097 0.0043 0.0027 0.0081 0.0018 0.0016 0.0023 9.4E-4 0.0023 0.0017
570.175 86.642 0.0096 0.0024 0.0024 0.0080 0.0020 0.0020 0.0023 0.0016 0.0020 0.0016
586.883 86.643 0.0094 0.0037 0.0021 0.0074 0.0023 0.0022 0.0026 0.0021 0.0023 0.0018
604.080 86.644 0.0088 0.0052 0.0030 0.0064 0.0024 0.0018 0.0025 0.0020 0.0022 0.0017
621.780 86.646 0.0082 0.0042 0.0028 0.0054 0.0026 0.0020 0.0025 0.0020 0.0023 0.0019
640.000 86.647 0.0091 0.0034 0.0029 0.0068 0.0020 0.0023 0.0027 0.0012 0.0025 0.0021
658.753 86.648 0.0090 0.0048 0.0024 0.0069 0.0020 0.0024 0.0026 0.0017 0.0021 0.0020
678.056 86.649 0.0082 0.0039 0.0026 0.0055 0.0024 0.0024 0.0027 0.0019 0.0023 0.0020
697.925 86.650 0.0091 0.0063 0.0028 0.0061 0.0024 0.0021 0.0028 0.0020 0.0024 0.0032
718.376 86.651 0.0086 0.0032 0.0028 0.0059 0.0021 0.0019 0.0022 0.0024 0.0025 0.0026
739.426 86.651 0.0086 0.0078 0.0030 0.0060 0.0020 0.0022 0.0019 0.0027 0.0022 0.0022
761.093 86.652 0.0083 0.0051 0.0030 0.0053 0.0025 0.0026 0.0025 0.0023 0.0018 0.0019
783.394 86.653 0.0081 0.0059 0.0030 0.0052 0.0021 0.0024 0.0023 0.0024 0.0021 0.0021
806.349 86.654 0.0077 0.0051 0.0027 0.0045 0.0020 0.0026 0.0021 0.0026 0.0023 0.0021
829.977 86.656 0.0081 0.0056 0.0024 0.0047 0.0024 0.0024 0.0021 0.0027 0.0028 0.0023
854.297 86.657 0.0077 0.0059 0.0025 0.0047 0.0021 0.0025 0.0021 0.0024 0.0020 0.0022
879.330 86.659 0.0076 0.0058 0.0031 0.0034 0.0028 0.0027 0.0025 0.0020 0.0022 0.0025
905.097 86.660 0.0082 0.0044 0.0031 0.0036 0.0030 0.0032 0.0029 0.0018 0.0025 0.0027
931.618 86.661 0.0079 0.0050 0.0030 0.0035 0.0026 0.0026 0.0023 0.0024 0.0027 0.0031
958.917 86.662 0.0076 0.0053 0.0028 0.0034 0.0028 0.0026 0.0020 0.0028 0.0024 0.0027
987.015 86.663 0.0078 0.0069 0.0030 0.0027 0.0029 0.0026 0.0028 0.0024 0.0023 0.0030
1015.937 86.664 0.0080 0.0054 0.0031 0.0034 0.0029 0.0026 0.0025 0.0026 0.0023 0.0030
1045.706 86.664 0.0083 0.0064 0.0028 0.0036 0.0025 0.0023 0.0035 0.0035 0.0025 0.0025
1076.347 86.665 0.0079 0.0089 0.0029 0.0034 0.0027 0.0030 0.0030 0.0027 0.0022 0.0025
1107.887 86.666 0.0085 0.0051 0.0033 0.0028 0.0027 0.0034 0.0034 0.0024 0.0026 0.0035
1140.350 86.667 0.0082 0.0059 0.0030 0.0027 0.0029 0.0032 0.0034 0.0024 0.0025 0.0030
1173.765 86.667 0.0087 0.0071 0.0031 0.0033 0.0034 0.0028 0.0034 0.0027 0.0028 0.0031
1208.159 86.668 0.0088 0.0067 0.0031 0.0034 0.0032 0.0030 0.0032 0.0025 0.0030 0.0034
1243.561 86.668 0.0092 0.0048 0.0035 0.0036 0.0030 0.0031 0.0025 0.0030 0.0030 0.0038
1280.000 86.670 0.0092 0.0067 0.0039 0.0032 0.0029 0.0033 0.0029 0.0033 0.0031 0.0034
1317.507 86.671 0.0093 0.0060 0.0042 0.0028 0.0029 0.0033 0.0029 0.0031 0.0035 0.0034
1356.113 86.673 0.0096 0.0050 0.0035 0.0032 0.0033 0.0038 0.0039 0.0029 0.0033 0.0029
1395.850 86.674 0.0090 0.0064 0.0031 0.0031 0.0039 0.0032 0.0033 0.0032 0.0029 0.0026
1436.751 86.675 0.0095 0.0059 0.0031 0.0034 0.0039 0.0038 0.0029 0.0034 0.0031 0.0029
1478.851 86.676 0.0096 0.0068 0.0035 0.0032 0.0039 0.0037 0.0031 0.0030 0.0036 0.0029
1522.185 86.676 0.0098 0.0059 0.0037 0.0034 0.0034 0.0036 0.0033 0.0035 0.0037 0.0029
1566.789 86.676 0.0093 0.0095 0.0030 0.0034 0.0035 0.0034 0.0033 0.0030 0.0036 0.0030
1612.699 86.676 0.0092 0.0075 0.0034 0.0030 0.0035 0.0037 0.0036 0.0028 0.0031 0.0026
1659.955 86.676 0.0095 0.0076 0.0040 0.0030 0.0033 0.0035 0.0036 0.0032 0.0033 0.0028
1708.595 86.676 0.0099 0.0073 0.0037 0.0038 0.0041 0.0032 0.0033 0.0036 0.0033 0.0029
1758.661 86.677 0.0099 0.0069 0.0034 0.0039 0.0037 0.0033 0.0035 0.0036 0.0035 0.0032
1810.193 86.679 0.010 0.0050 0.0041 0.0033 0.0036 0.0037 0.0038 0.0034 0.0033 0.0038
1863.236 86.679 0.010 0.0046 0.0037 0.0035 0.0038 0.0042 0.0033 0.0027 0.0035 0.0035
1917.833 86.679 0.010 0.0092 0.0045 0.0033 0.0037 0.0048 0.0036 0.0026 0.0036 0.0029
1974.030 86.678 0.011 0.0068 0.0048 0.0030 0.0039 0.0046 0.0037 0.0033 0.0034 0.0031
2031.873 86.677 0.011 0.0076 0.0043 0.0036 0.0040 0.0041 0.0038 0.0035 0.0036 0.0026
2091.412 86.675 0.011 0.0082 0.0043 0.0044 0.0038 0.0049 0.0032 0.0039 0.0036 0.0030
2152.695 86.673 0.011 0.010 0.0046 0.0047 0.0043 0.0049 0.0031 0.0039 0.0036 0.0029
2215.774 86.673 0.011 0.0072 0.0039 0.0041 0.0036 0.0046 0.0037 0.0038 0.0033 0.0023
2280.701 86.673 0.011 0.0076 0.0042 0.0046 0.0043 0.0049 0.0042 0.0032 0.0035 0.0013
