* Distortion data saved by REW V5.20.13
* Dated: Oct 16, 2023 7:33:02 AM
* Source: Universal Audio Thunderbolt, Universal Audio Thunderbolt, 1, volume: no control
31.748 89.077 0.443 0.0093 0.134 0.392 0.042 0.133 0.023 0.058 0.0054 0.028
32.678 89.083 0.431 0.0093 0.129 0.383 0.041 0.130 0.022 0.057 0.0064 0.027
33.636 89.089 0.420 0.0093 0.122 0.373 0.038 0.127 0.022 0.055 0.0071 0.026
34.621 89.094 0.412 0.018 0.118 0.367 0.037 0.125 0.021 0.054 0.0071 0.026
35.636 89.099 0.406 0.018 0.116 0.362 0.036 0.124 0.020 0.053 0.0065 0.026
36.680 89.105 0.400 0.020 0.113 0.356 0.035 0.123 0.019 0.051 0.0058 0.025
37.755 89.110 0.393 0.020 0.109 0.351 0.033 0.122 0.017 0.050 0.0053 0.024
38.861 89.116 0.386 0.020 0.104 0.346 0.031 0.120 0.016 0.049 0.0051 0.023
40.000 89.121 0.380 0.016 0.102 0.341 0.029 0.117 0.015 0.047 0.0054 0.023
41.172 89.126 0.374 0.016 0.100 0.336 0.027 0.115 0.015 0.047 0.0061 0.023
42.379 89.131 0.369 0.0092 0.098 0.332 0.027 0.113 0.015 0.047 0.0061 0.023
43.620 89.135 0.364 0.0091 0.098 0.328 0.026 0.111 0.015 0.046 0.0051 0.022
44.898 89.140 0.357 0.014 0.094 0.321 0.024 0.108 0.015 0.045 0.0043 0.022
46.214 89.145 0.349 0.014 0.087 0.316 0.022 0.105 0.014 0.045 0.0042 0.021
47.568 89.150 0.342 0.033 0.082 0.310 0.024 0.103 0.014 0.045 0.0036 0.020
48.962 89.155 0.333 0.033 0.077 0.303 0.025 0.101 0.014 0.045 0.0032 0.019
50.397 89.160 0.326 0.036 0.076 0.296 0.023 0.102 0.013 0.045 0.0038 0.018
51.874 89.163 0.323 0.036 0.080 0.291 0.021 0.102 0.012 0.043 0.0043 0.017
53.394 89.165 0.319 0.011 0.080 0.288 0.021 0.099 0.011 0.041 0.0036 0.017
54.958 89.169 0.312 0.011 0.077 0.282 0.019 0.096 0.011 0.040 0.0030 0.017
56.569 89.173 0.305 0.011 0.077 0.276 0.016 0.093 0.011 0.039 0.0031 0.017
58.226 89.177 0.299 0.011 0.074 0.272 0.015 0.091 0.0099 0.037 0.0034 0.017
59.932 89.181 0.294 0.011 0.072 0.267 0.014 0.091 0.0082 0.036 0.0038 0.017
61.688 89.184 0.291 0.019 0.071 0.264 0.013 0.089 0.0071 0.035 0.0036 0.016
63.496 89.188 0.287 0.012 0.068 0.261 0.011 0.088 0.0070 0.035 0.0023 0.015
65.357 89.191 0.282 0.012 0.068 0.256 0.011 0.087 0.0069 0.034 0.0027 0.013
67.272 89.194 0.277 0.0089 0.066 0.252 0.010 0.087 0.0058 0.034 0.0022 0.012
69.243 89.197 0.274 0.010 0.065 0.249 0.0094 0.086 0.0041 0.032 0.0033 0.012
71.272 89.201 0.269 0.010 0.063 0.246 0.011 0.083 0.0044 0.031 0.0031 0.012
73.360 89.204 0.266 0.0099 0.060 0.243 0.010 0.082 0.0052 0.029 0.0012 0.012
75.510 89.207 0.261 0.018 0.052 0.240 0.010 0.081 0.0043 0.029 0.0020 0.011
77.723 89.210 0.258 0.011 0.051 0.238 0.0088 0.080 0.0041 0.030 0.0033 0.011
80.000 89.213 0.256 0.014 0.050 0.236 0.0072 0.079 0.0029 0.030 0.0032 0.011
82.344 89.216 0.257 0.015 0.052 0.237 0.0084 0.077 0.0022 0.029 0.0029 0.011
84.757 89.218 0.254 0.015 0.052 0.235 0.0090 0.076 0.0011 0.029 0.0032 0.010
87.241 89.221 0.249 0.013 0.049 0.230 0.0076 0.074 0.0013 0.027 0.0022 0.0089
89.797 89.224 0.246 0.0086 0.047 0.228 0.0078 0.072 0.0019 0.025 0.0016 0.0085
92.428 89.227 0.243 0.012 0.044 0.227 0.0072 0.071 0.0022 0.024 0.0016 0.0079
95.137 89.230 0.241 0.0068 0.040 0.225 0.0076 0.071 0.0028 0.023 0.0016 0.0081
97.924 89.233 0.237 0.014 0.038 0.223 0.0072 0.069 0.0034 0.021 0.0022 0.0083
100.794 89.235 0.236 0.029 0.038 0.221 0.0070 0.069 0.0036 0.020 0.0022 0.0076
103.747 89.237 0.233 0.015 0.042 0.218 0.0066 0.068 0.0036 0.021 0.0015 0.0063
106.787 89.240 0.231 0.011 0.045 0.215 0.0062 0.066 0.0040 0.022 0.0018 0.0060
109.916 89.242 0.229 0.011 0.044 0.214 0.0063 0.065 0.0023 0.021 0.0023 0.0066
113.137 89.244 0.227 0.0077 0.040 0.213 0.0054 0.064 0.0030 0.021 0.0025 0.0054
116.452 89.247 0.227 0.014 0.038 0.213 0.0056 0.064 0.0030 0.020 0.0023 0.0057
119.865 89.249 0.224 0.011 0.037 0.211 0.0061 0.062 0.0029 0.019 0.0014 0.0050
123.377 89.251 0.221 0.0093 0.033 0.209 0.0060 0.060 0.0029 0.018 0.0021 0.0042
126.992 89.253 0.218 0.0076 0.034 0.206 0.0054 0.058 0.0032 0.017 0.0030 0.0028
130.713 89.256 0.216 0.0084 0.032 0.206 0.0039 0.056 0.0031 0.014 0.0022 0.0031
134.543 89.258 0.216 0.0055 0.031 0.205 0.0042 0.056 0.0017 0.013 0.0021 0.0037
138.486 89.260 0.215 0.0096 0.028 0.205 0.0037 0.057 0.0018 0.014 0.0015 0.0040
142.544 89.262 0.212 0.012 0.026 0.202 0.0044 0.055 0.0033 0.014 0.0013 0.0046
146.721 89.264 0.209 0.0090 0.025 0.201 0.0042 0.052 0.0037 0.014 9.5E-4 0.0039
151.020 89.266 0.210 0.012 0.025 0.202 0.0057 0.052 0.0039 0.013 0.0013 0.0039
155.445 89.268 0.209 0.011 0.021 0.201 0.0064 0.053 0.0036 0.011 0.0017 0.0039
160.000 89.270 0.208 0.011 0.020 0.200 0.0053 0.050 0.0027 0.0093 0.0021 0.0039
164.688 89.272 0.205 0.0061 0.021 0.198 0.0046 0.047 0.0028 0.011 0.0016 0.0036
169.514 89.274 0.204 0.0087 0.021 0.197 0.0043 0.046 0.0036 0.012 0.0020 0.0026
174.481 89.276 0.202 0.011 0.023 0.196 0.0037 0.045 0.0037 0.0095 0.0033 0.0036
179.594 89.277 0.201 0.0065 0.020 0.195 0.0032 0.044 0.0034 0.0092 0.0021 0.0036
184.856 89.279 0.200 0.014 0.020 0.193 0.0031 0.043 0.0032 0.011 0.0024 0.0041
190.273 89.281 0.200 0.0099 0.021 0.194 0.0035 0.045 0.0021 0.011 0.0023 0.0039
195.849 89.283 0.199 0.0046 0.024 0.191 0.0034 0.047 0.0028 0.0099 0.0023 0.0029
201.587 89.285 0.197 0.0073 0.025 0.191 0.0031 0.043 0.0027 0.0072 0.0040 0.0022
207.494 89.287 0.196 0.0055 0.026 0.190 0.0034 0.039 0.0028 0.0067 0.0032 0.0029
213.574 89.288 0.195 0.0099 0.025 0.189 0.0036 0.040 0.0023 0.0069 0.0028 0.0026
219.833 89.290 0.190 0.0077 0.023 0.185 0.0047 0.036 0.0025 0.0056 0.0033 0.0030
226.274 89.292 0.189 0.010 0.023 0.184 0.0043 0.035 0.0026 0.0036 0.0027 0.0023
232.905 89.294 0.188 0.0092 0.021 0.183 0.0032 0.034 0.0025 0.0040 0.0031 0.0022
239.729 89.295 0.186 0.0076 0.018 0.182 0.0016 0.034 0.0021 0.0049 0.0023 0.0014
246.754 89.297 0.186 0.015 0.018 0.182 0.0025 0.033 0.0029 0.0054 0.0013 0.0024
253.984 89.298 0.184 0.013 0.015 0.181 0.0027 0.031 0.0032 0.0037 0.0016 0.0040
261.426 89.299 0.181 0.0084 0.011 0.178 0.0036 0.030 0.0019 0.0036 0.0029 0.0033
269.087 89.301 0.179 0.0049 0.011 0.176 0.0051 0.027 0.0017 0.0039 0.0037 0.0033
276.972 89.302 0.177 0.0060 0.011 0.174 0.0040 0.027 0.0031 0.0036 0.0039 0.0040
285.088 89.303 0.176 0.0062 0.0091 0.173 0.0030 0.027 0.0030 0.0045 0.0043 0.0047
293.441 89.305 0.174 0.010 0.0073 0.172 0.0025 0.024 0.0026 0.0044 0.0040 0.0042
302.040 89.306 0.173 0.0087 0.0077 0.171 0.0023 0.023 0.0015 0.0042 0.0023 0.0029
310.890 89.308 0.169 0.0083 0.0100 0.167 0.0032 0.023 0.0020 0.0037 0.0028 0.0026
320.000 89.309 0.167 0.0068 0.012 0.165 0.0036 0.022 0.0026 0.0051 0.0033 0.0030
329.377 89.311 0.164 0.0089 0.015 0.162 0.0039 0.021 0.0041 0.0045 0.0050 0.0038
339.028 89.313 0.161 0.0071 0.016 0.158 0.0048 0.020 0.0031 0.0042 0.0045 0.0039
348.962 89.314 0.159 0.020 0.013 0.157 0.0046 0.016 0.0051 0.0036 0.0035 0.0042
359.188 89.316 0.158 0.0092 0.010 0.157 0.0037 0.017 0.0063 0.0029 0.0039 0.0036
369.713 89.318 0.157 0.010 0.013 0.155 0.0035 0.017 0.0053 0.0026 0.0038 0.0028
380.546 89.319 0.153 0.0058 0.013 0.151 0.0038 0.015 0.0037 0.0035 0.0031 0.0029
391.697 89.321 0.148 0.0047 0.0088 0.147 0.0037 0.014 0.0031 0.0034 0.0032 0.0038
403.175 89.323 0.145 0.0063 0.0067 0.144 0.0035 0.013 0.0023 0.0039 0.0037 0.0049
414.989 89.325 0.144 0.013 0.0079 0.143 0.0035 0.012 0.0027 0.0038 0.0035 0.0035
427.149 89.327 0.140 0.0082 0.010 0.139 0.0056 0.011 0.0031 0.0039 0.0037 0.0039
439.665 89.328 0.140 0.0073 0.0096 0.139 0.0056 0.0087 0.0035 0.0032 0.0038 0.0034
452.548 89.330 0.132 0.0093 0.010 0.131 0.0055 0.0096 0.0020 0.0032 0.0046 0.0036
465.809 89.332 0.129 0.0094 0.0068 0.128 0.0044 0.0089 0.0028 0.0024 0.0039 0.0036
479.458 89.333 0.128 0.015 0.0055 0.127 0.0040 0.0083 0.0040 0.0040 0.0042 0.0033
493.507 89.335 0.124 0.0075 0.0051 0.123 0.0052 0.0088 0.0045 0.0031 0.0043 0.0043
507.968 89.337 0.122 0.011 0.0053 0.121 0.0048 0.0085 0.0034 0.0028 0.0038 0.0037
522.853 89.339 0.116 0.011 0.0058 0.115 0.0065 0.0055 0.0055 0.0047 0.0052 0.0033
538.174 89.340 0.113 0.011 0.0056 0.112 0.0041 0.0056 0.0059 0.0044 0.0039 0.0037
553.943 89.342 0.110 0.012 0.0069 0.109 0.0038 0.0063 0.0053 0.0050 0.0032 0.0032
570.175 89.343 0.106 0.0076 0.0087 0.105 0.0044 0.0048 0.0044 0.0050 0.0028 0.0033
586.883 89.346 0.100 0.011 0.0061 0.099 0.0044 0.0041 0.0059 0.0045 0.0036 0.0042
604.080 89.347 0.095 0.0086 0.0052 0.095 0.0035 0.0051 0.0041 0.0041 0.0048 0.0048
621.780 89.349 0.091 0.0098 0.0054 0.090 0.0044 0.0039 0.0044 0.0055 0.0049 0.0049
640.000 89.351 0.088 0.018 0.0050 0.087 0.0056 0.0048 0.0045 0.0037 0.0046 0.0048
658.753 89.353 0.086 0.0074 0.0054 0.085 0.0057 0.0045 0.0047 0.0041 0.0053 0.0049
678.056 89.355 0.082 0.0059 0.0045 0.081 0.0042 0.0041 0.0064 0.0053 0.0058 0.0053
697.925 89.357 0.080 0.013 0.0063 0.078 0.0040 0.0041 0.0055 0.0041 0.0066 0.0056
718.376 89.359 0.074 0.0071 0.0072 0.073 0.0054 0.0055 0.0040 0.0047 0.0063 0.0057
739.426 89.360 0.071 0.012 0.0083 0.069 0.0058 0.0065 0.0037 0.0044 0.0051 0.0050
761.093 89.362 0.070 0.0096 0.011 0.068 0.0057 0.0064 0.0041 0.0037 0.0053 0.0057
783.394 89.364 0.065 0.010 0.011 0.062 0.0055 0.0047 0.0059 0.0051 0.0041 0.0064
806.349 89.366 0.059 0.013 0.0098 0.057 0.0068 0.0054 0.0060 0.0056 0.0045 0.0056
829.977 89.369 0.054 0.013 0.0072 0.051 0.0064 0.0062 0.0049 0.0045 0.0048 0.0046
854.297 89.372 0.051 0.010 0.0050 0.049 0.0058 0.0064 0.0042 0.0049 0.0037 0.0046
879.330 89.375 0.051 0.0094 0.0055 0.049 0.0061 0.0050 0.0049 0.0055 0.0062 0.0061
905.097 89.377 0.047 0.012 0.0063 0.044 0.0058 0.0032 0.0060 0.0063 0.0074 0.0062
931.618 89.379 0.045 0.011 0.0072 0.042 0.0060 0.0049 0.0052 0.0059 0.0066 0.0051
958.917 89.382 0.044 0.013 0.0072 0.041 0.0064 0.0051 0.0057 0.0066 0.0064 0.0043
987.015 89.384 0.043 0.013 0.0086 0.040 0.0064 0.0045 0.0056 0.0062 0.0055 0.0056
1015.937 89.386 0.039 0.012 0.0071 0.036 0.0056 0.0053 0.0051 0.0061 0.0055 0.0065
1045.706 89.387 0.036 0.012 0.0079 0.030 0.0065 0.0075 0.0072 0.0066 0.0067 0.0062
1076.347 89.389 0.032 0.018 0.0080 0.027 0.0066 0.0063 0.0058 0.0057 0.0072 0.0048
1107.887 89.391 0.031 0.013 0.0082 0.025 0.0058 0.0058 0.0068 0.0064 0.0081 0.0064
1140.350 89.393 0.029 0.015 0.0062 0.023 0.0069 0.0046 0.0078 0.0071 0.0074 0.0080
1173.765 89.394 0.027 0.015 0.0062 0.021 0.0071 0.0060 0.0056 0.0078 0.0066 0.0073
1208.159 89.395 0.026 0.0088 0.0065 0.019 0.0065 0.0062 0.0076 0.0063 0.0054 0.0076
1243.561 89.397 0.027 0.011 0.0078 0.020 0.0064 0.0066 0.0088 0.0060 0.0057 0.0069
1280.000 89.399 0.026 0.013 0.0078 0.018 0.0064 0.0053 0.0081 0.0069 0.0083 0.0062
1317.507 89.401 0.025 0.011 0.0078 0.017 0.0067 0.0059 0.0064 0.0059 0.0081 0.0065
1356.113 89.404 0.024 0.014 0.0078 0.016 0.0074 0.0057 0.0054 0.0067 0.0082 0.0072
1395.850 89.406 0.022 0.014 0.0074 0.013 0.0061 0.0063 0.0063 0.0069 0.0079 0.0074
1436.751 89.407 0.021 0.015 0.0067 0.0099 0.0058 0.0065 0.0067 0.0068 0.0076 0.0083
1478.851 89.408 0.022 0.012 0.0065 0.012 0.0059 0.0068 0.0081 0.0070 0.0074 0.0080
1522.185 89.409 0.024 0.014 0.0078 0.012 0.0058 0.0077 0.0079 0.0078 0.0071 0.0093
1566.789 89.409 0.025 0.018 0.0081 0.013 0.0082 0.0074 0.0069 0.0079 0.0079 0.0095
1612.699 89.409 0.023 0.016 0.0077 0.0085 0.0080 0.0077 0.0085 0.0081 0.0073 0.0078
1659.955 89.409 0.022 0.015 0.0075 0.0071 0.0066 0.0072 0.0088 0.0079 0.0079 0.0085
1708.595 89.409 0.023 0.018 0.0088 0.0084 0.0061 0.0073 0.0077 0.0086 0.0088 0.0083
1758.661 89.410 0.024 0.018 0.0098 0.0083 0.0065 0.0079 0.0071 0.0098 0.010 0.0067
1810.193 89.412 0.024 0.018 0.0088 0.0086 0.0072 0.0083 0.0081 0.0083 0.010 0.0073
1863.236 89.413 0.025 0.015 0.0085 0.0085 0.0093 0.0099 0.0080 0.0092 0.0092 0.0075
1917.833 89.412 0.024 0.016 0.0094 0.0094 0.0079 0.0100 0.0075 0.0085 0.0076 0.0077
1974.030 89.411 0.025 0.019 0.0100 0.0085 0.0078 0.010 0.0079 0.0090 0.0081 0.0089
2031.873 89.409 0.025 0.015 0.0081 0.0088 0.0079 0.0096 0.0091 0.0089 0.0090 0.0080
2091.412 89.406 0.025 0.015 0.0091 0.0087 0.0082 0.010 0.0087 0.0091 0.0087 0.0079
2152.695 89.404 0.025 0.015 0.010 0.0086 0.0088 0.0099 0.0076 0.0093 0.010 0.0062
2215.774 89.404 0.023 0.016 0.010 0.0082 0.0084 0.0094 0.0074 0.0085 0.0085 0.0040
2280.701 89.404 0.024 0.023 0.0096 0.0087 0.0081 0.0091 0.0096 0.0100 0.0080 0.0032
