* Distortion data saved by REW V5.20.13
* Dated: Oct 16, 2023 7:34:14 AM
* Source: Universal Audio Thunderbolt, Universal Audio Thunderbolt, 1, volume: no control
53.394 99.499 0.174 0.021 0.031 0.167 0.0030 0.038 0.0019 0.013 9.4E-4 0.0056
54.958 99.501 0.172 0.021 0.033 0.164 0.0027 0.037 0.0012 0.013 0.0011 0.0057
56.569 99.504 0.171 0.016 0.034 0.163 0.0024 0.036 0.0012 0.013 0.0013 0.0055
58.226 99.506 0.168 0.010 0.033 0.160 0.0023 0.035 0.0015 0.012 0.0011 0.0055
59.932 99.509 0.164 0.010 0.031 0.157 0.0019 0.034 0.0013 0.011 0.0010 0.0055
61.688 99.511 0.159 0.0085 0.028 0.153 0.0030 0.032 0.0011 0.011 0.0015 0.0050
63.496 99.514 0.154 0.0092 0.026 0.149 0.0039 0.030 0.0013 0.010 0.0022 0.0047
65.357 99.516 0.149 0.0092 0.024 0.144 0.0032 0.029 0.0011 0.0088 0.0018 0.0047
67.272 99.519 0.146 0.014 0.024 0.141 0.0028 0.027 0.0012 0.0085 0.0013 0.0040
69.243 99.521 0.141 0.011 0.023 0.137 0.0020 0.027 0.0011 0.0085 9.1E-4 0.0039
71.272 99.523 0.138 0.011 0.025 0.132 0.0013 0.028 0.0013 0.0078 0.0012 0.0037
73.360 99.525 0.136 0.0086 0.027 0.130 0.0012 0.028 0.0021 0.0086 0.0011 0.0036
75.510 99.527 0.132 0.011 0.021 0.127 0.0018 0.027 0.0020 0.0080 0.0013 0.0029
77.723 99.530 0.129 0.0091 0.018 0.125 0.0012 0.027 0.0017 0.0080 0.0018 0.0032
80.000 99.532 0.126 0.010 0.020 0.121 0.0012 0.025 0.0017 0.0079 0.0025 0.0040
82.344 99.534 0.122 0.0097 0.022 0.117 0.0018 0.024 0.0013 0.0079 0.0030 0.0039
84.757 99.536 0.120 0.0097 0.020 0.116 0.0023 0.024 0.0011 0.0082 0.0025 0.0032
87.241 99.538 0.117 0.0097 0.016 0.113 0.0030 0.023 0.0012 0.0088 0.0018 0.0027
89.797 99.540 0.115 0.0090 0.016 0.111 0.0019 0.022 0.0018 0.0080 0.0015 0.0023
92.428 99.542 0.115 0.0088 0.016 0.111 0.0013 0.023 0.0019 0.0077 0.0013 0.0024
95.137 99.544 0.113 0.0088 0.018 0.109 0.0011 0.023 0.0018 0.0068 7.8E-4 0.0023
97.924 99.547 0.109 0.012 0.019 0.105 0.0013 0.022 0.0011 0.0078 0.0010 0.0025
100.794 99.549 0.106 0.023 0.018 0.102 0.0014 0.022 8.3E-4 0.0076 0.0016 0.0029
103.747 99.551 0.104 0.0085 0.017 0.100 0.0011 0.022 0.0011 0.0069 8.3E-4 0.0031
106.787 99.553 0.102 0.0095 0.015 0.098 0.0013 0.021 9.5E-4 0.0056 6.0E-4 0.0033
109.916 99.555 0.099 0.0075 0.016 0.095 0.0027 0.020 0.0012 0.0052 9.1E-4 0.0024
113.137 99.556 0.098 0.0079 0.018 0.094 0.0022 0.019 0.0014 0.0045 0.0011 0.0021
116.452 99.558 0.092 0.011 0.017 0.088 0.0026 0.018 0.0019 0.0046 9.4E-4 0.0024
119.865 99.560 0.091 0.013 0.017 0.086 0.0030 0.020 0.0021 0.0049 0.0010 0.0036
123.377 99.562 0.089 0.0064 0.016 0.085 0.0041 0.019 0.0018 0.0064 0.0021 0.0023
126.992 99.564 0.088 0.0058 0.014 0.085 0.0035 0.018 0.0025 0.0069 0.0021 0.0015
130.713 99.566 0.088 0.0083 0.015 0.085 0.0021 0.018 0.0022 0.0063 0.0016 0.0021
134.543 99.567 0.086 0.0085 0.015 0.082 0.0022 0.017 0.0018 0.0058 0.0016 0.0033
138.486 99.569 0.084 0.0096 0.017 0.081 0.0016 0.017 0.0026 0.0047 8.0E-4 0.0032
142.544 99.571 0.084 0.0076 0.015 0.081 0.0012 0.017 0.0028 0.0039 4.1E-4 0.0032
146.721 99.572 0.082 0.010 0.014 0.078 0.0013 0.016 0.0024 0.0041 9.5E-4 0.0028
151.020 99.575 0.078 0.013 0.014 0.075 0.0016 0.014 0.0023 0.0048 0.0012 0.0016
155.445 99.576 0.075 0.0042 0.014 0.072 0.0020 0.015 0.0013 0.0064 0.0014 0.0027
160.000 99.578 0.074 0.0077 0.014 0.071 0.0021 0.015 7.3E-4 0.0057 0.0019 0.0025
164.688 99.580 0.074 0.0064 0.015 0.070 0.0017 0.016 7.9E-4 0.0055 0.0027 0.0018
169.514 99.581 0.073 0.0078 0.013 0.070 0.0016 0.016 0.0010 0.0041 0.0023 0.0021
174.481 99.583 0.073 0.0076 0.013 0.070 0.0020 0.015 0.0012 0.0044 0.0022 0.0025
179.594 99.585 0.071 0.0071 0.015 0.068 0.0022 0.012 0.0012 0.0054 0.0022 0.0014
184.856 99.586 0.068 0.0077 0.016 0.065 0.0024 0.012 0.0014 0.0042 0.0017 0.0010
190.273 99.588 0.069 0.0055 0.016 0.065 0.0022 0.012 0.0019 0.0030 0.0023 0.0018
195.849 99.589 0.068 0.0078 0.014 0.065 0.0024 0.013 0.0022 0.0047 0.0031 0.0017
201.587 99.591 0.068 0.0081 0.011 0.065 0.0029 0.014 0.0028 0.0054 0.0036 0.0025
207.494 99.592 0.067 0.0049 0.011 0.064 0.0025 0.015 0.0025 0.0043 0.0027 0.0016
213.574 99.594 0.065 0.0051 0.011 0.063 0.0013 0.015 0.0020 0.0040 0.0025 0.0018
219.833 99.595 0.066 0.0057 0.013 0.063 0.0025 0.014 0.0017 0.0040 0.0029 0.0015
226.274 99.596 0.066 0.0039 0.014 0.063 0.0021 0.014 0.0012 0.0045 0.0019 0.0017
232.905 99.598 0.064 0.0067 0.013 0.060 0.0021 0.013 0.0017 0.0048 0.0020 0.0023
239.729 99.599 0.063 0.0049 0.012 0.061 0.0023 0.012 0.0020 0.0033 0.0018 0.0031
246.754 99.600 0.064 0.015 0.0097 0.062 0.0028 0.012 0.0029 0.0032 0.0022 0.0021
253.984 99.601 0.062 0.011 0.0093 0.060 0.0038 0.012 0.0025 0.0044 0.0020 0.0025
261.426 99.602 0.059 0.0074 0.0090 0.057 0.0023 0.011 0.0020 0.0045 0.0019 0.0026
269.087 99.602 0.060 0.0055 0.0090 0.057 0.0021 0.012 0.0021 0.0034 0.0020 0.0028
276.972 99.603 0.061 0.0080 0.0090 0.059 0.0028 0.011 0.0025 0.0033 0.0020 0.0026
285.088 99.604 0.060 0.0065 0.011 0.058 0.0030 0.011 0.0029 0.0033 0.0021 0.0030
293.441 99.605 0.061 0.0061 0.014 0.058 0.0020 0.0098 0.0029 0.0025 0.0022 0.0021
302.040 99.605 0.060 0.0072 0.014 0.057 0.0021 0.0094 0.0037 0.0020 0.0025 0.0023
310.890 99.606 0.059 0.0060 0.016 0.056 0.0023 0.011 0.0034 0.0031 0.0024 0.0022
320.000 99.607 0.059 0.0046 0.017 0.055 0.0028 0.011 0.0022 0.0034 0.0023 0.0020
329.377 99.608 0.059 0.0054 0.016 0.055 0.0034 0.011 0.0018 0.0032 0.0021 0.0027
339.028 99.608 0.058 0.0053 0.016 0.054 0.0041 0.011 0.0019 0.0030 0.0018 0.0034
348.962 99.609 0.056 0.016 0.014 0.053 0.0037 0.0085 0.0022 0.0030 0.0019 0.0026
359.188 99.611 0.055 0.011 0.013 0.053 0.0032 0.0066 0.0031 0.0037 0.0023 0.0028
369.713 99.612 0.055 0.0065 0.010 0.053 0.0021 0.0088 0.0032 0.0043 0.0024 0.0029
380.546 99.614 0.057 0.0072 0.010 0.055 0.0018 0.0093 0.0035 0.0023 0.0023 0.0025
391.697 99.615 0.056 0.0043 0.0095 0.054 0.0017 0.0086 0.0024 0.0029 0.0023 0.0036
403.175 99.617 0.056 0.010 0.0081 0.055 0.0026 0.0080 0.0030 0.0026 0.0027 0.0027
414.989 99.618 0.055 0.0044 0.0083 0.053 0.0039 0.0082 0.0036 0.0023 0.0031 0.0028
427.149 99.620 0.055 0.0067 0.0080 0.053 0.0027 0.0079 0.0032 0.0032 0.0027 0.0034
439.665 99.621 0.055 0.0098 0.0089 0.053 0.0031 0.0083 0.0031 0.0041 0.0035 0.0030
452.548 99.623 0.055 0.0089 0.0099 0.053 0.0031 0.0075 0.0040 0.0034 0.0043 0.0041
465.809 99.624 0.051 0.0083 0.010 0.049 0.0024 0.0064 0.0031 0.0036 0.0037 0.0036
479.458 99.624 0.051 0.0057 0.010 0.049 0.0029 0.0045 0.0035 0.0047 0.0030 0.0037
493.507 99.625 0.052 0.0055 0.011 0.050 0.0025 0.0068 0.0032 0.0041 0.0028 0.0029
507.968 99.625 0.052 0.0055 0.0094 0.051 0.0032 0.0065 0.0037 0.0032 0.0026 0.0024
522.853 99.625 0.051 0.0097 0.0074 0.049 0.0031 0.0068 0.0057 0.0038 0.0031 0.0029
538.174 99.625 0.050 0.0054 0.0088 0.048 0.0019 0.0055 0.0047 0.0040 0.0035 0.0042
553.943 99.626 0.049 0.0084 0.0094 0.048 0.0030 0.0041 0.0046 0.0040 0.0039 0.0039
570.175 99.626 0.050 0.0093 0.013 0.047 0.0031 0.0057 0.0036 0.0043 0.0034 0.0043
586.883 99.626 0.050 0.0073 0.015 0.046 0.0038 0.0059 0.0034 0.0035 0.0037 0.0039
604.080 99.627 0.049 0.0092 0.014 0.046 0.0042 0.0074 0.0043 0.0032 0.0041 0.0038
621.780 99.628 0.047 0.011 0.012 0.044 0.0041 0.0062 0.0040 0.0031 0.0031 0.0035
640.000 99.629 0.047 0.0090 0.015 0.044 0.0033 0.0049 0.0037 0.0036 0.0022 0.0036
658.753 99.629 0.048 0.0086 0.016 0.045 0.0030 0.0047 0.0037 0.0045 0.0039 0.0040
678.056 99.629 0.049 0.0040 0.015 0.045 0.0032 0.0032 0.0030 0.0045 0.0041 0.0044
697.925 99.629 0.047 0.0079 0.015 0.044 0.0035 0.0032 0.0031 0.0052 0.0035 0.0034
718.376 99.628 0.046 0.0082 0.014 0.043 0.0033 0.0038 0.0047 0.0038 0.0039 0.0035
739.426 99.628 0.045 0.0092 0.012 0.042 0.0045 0.0044 0.0034 0.0027 0.0041 0.0042
761.093 99.627 0.045 0.0091 0.013 0.041 0.0045 0.0046 0.0037 0.0040 0.0046 0.0045
783.394 99.627 0.045 0.0078 0.015 0.040 0.0057 0.0046 0.0034 0.0041 0.0047 0.0048
806.349 99.628 0.042 0.0090 0.013 0.039 0.0047 0.0050 0.0040 0.0038 0.0041 0.0047
829.977 99.630 0.042 0.0090 0.011 0.039 0.0049 0.0047 0.0035 0.0038 0.0050 0.0044
854.297 99.632 0.040 0.0071 0.0093 0.038 0.0039 0.0035 0.0044 0.0037 0.0041 0.0040
879.330 99.635 0.039 0.0076 0.0096 0.037 0.0030 0.0039 0.0038 0.0041 0.0045 0.0044
905.097 99.637 0.037 0.0088 0.010 0.034 0.0036 0.0041 0.0044 0.0046 0.0042 0.0043
931.618 99.638 0.037 0.011 0.011 0.034 0.0039 0.0041 0.0042 0.0044 0.0040 0.0044
958.917 99.639 0.035 0.0098 0.010 0.031 0.0039 0.0048 0.0040 0.0049 0.0040 0.0037
987.015 99.639 0.034 0.0084 0.0098 0.031 0.0047 0.0053 0.0048 0.0050 0.0045 0.0046
1015.937 99.639 0.034 0.0083 0.010 0.030 0.0064 0.0039 0.0041 0.0049 0.0042 0.0050
1045.706 99.640 0.033 0.0087 0.012 0.029 0.0052 0.0053 0.0048 0.0049 0.0038 0.0047
1076.347 99.640 0.036 0.012 0.012 0.031 0.0047 0.0058 0.0052 0.0046 0.0058 0.0045
1107.887 99.640 0.034 0.0090 0.011 0.030 0.0057 0.0046 0.0044 0.0046 0.0053 0.0043
1140.350 99.640 0.032 0.011 0.011 0.028 0.0061 0.0045 0.0056 0.0046 0.0047 0.0055
1173.765 99.638 0.032 0.0083 0.011 0.027 0.0045 0.0045 0.0051 0.0053 0.0047 0.0055
1208.159 99.637 0.029 0.0095 0.0099 0.025 0.0055 0.0048 0.0043 0.0065 0.0056 0.0051
1243.561 99.637 0.028 0.0080 0.0087 0.024 0.0050 0.0051 0.0054 0.0054 0.0055 0.0042
1280.000 99.639 0.028 0.0083 0.010 0.023 0.0050 0.0051 0.0066 0.0051 0.0052 0.0053
1317.507 99.644 0.029 0.013 0.012 0.022 0.0057 0.0055 0.0063 0.0058 0.0050 0.0053
1356.113 99.648 0.030 0.012 0.014 0.022 0.0054 0.0054 0.0064 0.0065 0.0051 0.0059
1395.850 99.651 0.031 0.011 0.015 0.022 0.0053 0.0057 0.0057 0.0064 0.0065 0.0057
1436.751 99.652 0.029 0.012 0.014 0.022 0.0050 0.0053 0.0058 0.0048 0.0064 0.0046
1478.851 99.652 0.027 0.012 0.014 0.018 0.0056 0.0054 0.0043 0.0056 0.0071 0.0051
1522.185 99.653 0.029 0.015 0.016 0.019 0.0055 0.0066 0.0049 0.0056 0.0065 0.0060
1566.789 99.652 0.029 0.0097 0.017 0.019 0.0050 0.0057 0.0055 0.0063 0.0051 0.0060
1612.699 99.649 0.029 0.014 0.017 0.019 0.0055 0.0054 0.0071 0.0066 0.0052 0.0054
1659.955 99.647 0.028 0.013 0.018 0.016 0.0058 0.0046 0.0067 0.0062 0.0059 0.0053
1708.595 99.647 0.027 0.013 0.016 0.015 0.0052 0.0066 0.0068 0.0058 0.0067 0.0068
1758.661 99.651 0.027 0.012 0.015 0.014 0.0055 0.0071 0.0068 0.0065 0.0071 0.0083
1810.193 99.656 0.027 0.015 0.017 0.013 0.0067 0.0059 0.0063 0.0072 0.0060 0.0082
1863.236 99.659 0.025 0.010 0.014 0.013 0.0058 0.0065 0.0058 0.0064 0.0068 0.0069
1917.833 99.660 0.025 0.011 0.014 0.012 0.0059 0.0071 0.0062 0.0059 0.0084 0.0080
1974.030 99.658 0.026 0.013 0.016 0.010 0.0062 0.0065 0.0061 0.0058 0.0083 0.0086
2031.873 99.655 0.024 0.013 0.016 0.0089 0.0062 0.0070 0.0063 0.0064 0.0074 0.0066
2091.412 99.649 0.024 0.0099 0.015 0.0094 0.0066 0.0070 0.0067 0.0072 0.0081 0.0055
2152.695 99.646 0.026 0.015 0.015 0.0098 0.0068 0.0073 0.0071 0.0079 0.0088 0.0054
2215.774 99.650 0.025 0.011 0.016 0.0081 0.0072 0.0075 0.0080 0.0078 0.0080 0.0043
2280.701 99.655 0.023 0.016 0.012 0.0089 0.0065 0.0077 0.0067 0.0078 0.0081 0.0029
