* Distortion data saved by REW V5.20.13
* Dated: Oct 16, 2023 7:33:37 AM
* Source: Universal Audio Thunderbolt, Universal Audio Thunderbolt, 1, volume: no control
329.377 94.628 0.101 0.0096 0.0049 0.099 0.0027 0.018 0.0031 0.0037 0.0020 0.0026
339.028 94.629 0.098 0.0098 0.0057 0.096 0.0033 0.017 0.0028 0.0035 0.0018 0.0034
348.962 94.630 0.096 0.019 0.0048 0.094 0.0029 0.016 0.0026 0.0040 0.0018 0.0040
359.188 94.631 0.095 0.0063 0.0032 0.094 0.0032 0.014 0.0030 0.0036 0.0018 0.0029
369.713 94.632 0.097 0.0057 0.0041 0.096 0.0024 0.013 0.0035 0.0029 0.0023 0.0035
380.546 94.634 0.099 0.0057 0.0043 0.097 0.0023 0.014 0.0029 0.0040 0.0031 0.0039
391.697 94.635 0.096 0.011 0.0054 0.095 0.0034 0.012 0.0029 0.0037 0.0025 0.0026
403.175 94.636 0.095 0.0058 0.0054 0.094 0.0036 0.0086 0.0034 0.0038 0.0034 0.0038
414.989 94.638 0.095 0.0075 0.0083 0.094 0.0030 0.010 0.0036 0.0034 0.0035 0.0038
427.149 94.639 0.094 0.010 0.014 0.092 0.0027 0.011 0.0035 0.0052 0.0032 0.0026
439.665 94.640 0.093 0.0044 0.013 0.091 0.0031 0.014 0.0030 0.0047 0.0031 0.0026
452.548 94.642 0.091 0.0076 0.0073 0.089 0.0031 0.011 0.0040 0.0038 0.0023 0.0033
465.809 94.643 0.089 0.0079 0.011 0.088 0.0040 0.010 0.0031 0.0033 0.0029 0.0038
479.458 94.644 0.089 0.0076 0.0095 0.087 0.0042 0.0089 0.0030 0.0043 0.0028 0.0035
493.507 94.644 0.088 0.0063 0.0064 0.087 0.0048 0.0094 0.0037 0.0049 0.0032 0.0040
507.968 94.645 0.085 0.0091 0.0066 0.084 0.0035 0.0089 0.0044 0.0039 0.0034 0.0041
522.853 94.646 0.084 0.0067 0.0045 0.083 0.0027 0.0061 0.0036 0.0038 0.0029 0.0034
538.174 94.646 0.082 0.011 0.0037 0.081 0.0033 0.0067 0.0038 0.0044 0.0033 0.0038
553.943 94.647 0.082 0.0081 0.0047 0.082 0.0036 0.0053 0.0035 0.0044 0.0036 0.0049
570.175 94.648 0.079 0.0076 0.0057 0.078 0.0047 0.0056 0.0043 0.0046 0.0036 0.0032
586.883 94.648 0.078 0.0076 0.0069 0.077 0.0036 0.0053 0.0041 0.0038 0.0035 0.0033
604.080 94.649 0.075 0.014 0.0070 0.074 0.0052 0.0056 0.0040 0.0033 0.0029 0.0035
621.780 94.650 0.072 0.0070 0.0063 0.071 0.0047 0.0042 0.0038 0.0028 0.0029 0.0042
640.000 94.651 0.072 0.0070 0.0058 0.071 0.0043 0.0048 0.0038 0.0035 0.0031 0.0043
658.753 94.652 0.071 0.0046 0.0058 0.070 0.0041 0.0047 0.0035 0.0044 0.0044 0.0043
678.056 94.653 0.068 0.0095 0.0053 0.067 0.0034 0.0047 0.0048 0.0037 0.0039 0.0039
697.925 94.653 0.066 0.011 0.0049 0.065 0.0041 0.0054 0.0036 0.0037 0.0036 0.0039
718.376 94.653 0.065 0.0062 0.0049 0.064 0.0045 0.0043 0.0039 0.0038 0.0038 0.0037
739.426 94.653 0.063 0.011 0.0073 0.062 0.0042 0.0048 0.0047 0.0043 0.0037 0.0040
761.093 94.654 0.061 0.0084 0.011 0.059 0.0037 0.0053 0.0049 0.0047 0.0037 0.0049
783.394 94.655 0.061 0.012 0.015 0.057 0.0044 0.0057 0.0047 0.0058 0.0036 0.0052
806.349 94.656 0.058 0.0097 0.013 0.056 0.0036 0.0062 0.0030 0.0052 0.0041 0.0046
829.977 94.658 0.054 0.011 0.012 0.052 0.0045 0.0054 0.0045 0.0051 0.0047 0.0040
854.297 94.660 0.055 0.013 0.013 0.052 0.0040 0.0061 0.0050 0.0050 0.0039 0.0036
879.330 94.662 0.053 0.0099 0.014 0.050 0.0052 0.0047 0.0052 0.0042 0.0041 0.0043
905.097 94.664 0.052 0.011 0.013 0.050 0.0042 0.0048 0.0047 0.0043 0.0048 0.0050
931.618 94.666 0.051 0.0086 0.012 0.048 0.0033 0.0039 0.0047 0.0053 0.0052 0.0063
958.917 94.667 0.045 0.0080 0.013 0.042 0.0058 0.0042 0.0055 0.0052 0.0046 0.0053
987.015 94.668 0.045 0.010 0.014 0.040 0.0059 0.0055 0.0070 0.0052 0.0046 0.0049
1015.937 94.669 0.045 0.0097 0.013 0.042 0.0052 0.0048 0.0047 0.0044 0.0035 0.0059
1045.706 94.670 0.042 0.011 0.0071 0.040 0.0049 0.0049 0.0054 0.0043 0.0044 0.0053
1076.347 94.671 0.040 0.012 0.0066 0.038 0.0045 0.0047 0.0049 0.0051 0.0041 0.0053
1107.887 94.672 0.037 0.011 0.0064 0.035 0.0051 0.0045 0.0051 0.0056 0.0043 0.0058
1140.350 94.672 0.034 0.012 0.0060 0.031 0.0045 0.0049 0.0053 0.0054 0.0048 0.0056
1173.765 94.673 0.034 0.011 0.0065 0.031 0.0046 0.0050 0.0059 0.0072 0.0055 0.0049
1208.159 94.673 0.034 0.0080 0.0063 0.030 0.0048 0.0058 0.0062 0.0051 0.0066 0.0066
1243.561 94.674 0.032 0.013 0.0071 0.028 0.0047 0.0056 0.0050 0.0048 0.0074 0.0064
1280.000 94.676 0.031 0.0099 0.0081 0.026 0.0049 0.0056 0.0048 0.0057 0.0063 0.0066
1317.507 94.679 0.028 0.013 0.0071 0.022 0.0053 0.0063 0.0058 0.0070 0.0048 0.0066
1356.113 94.683 0.027 0.012 0.0065 0.021 0.0074 0.0061 0.0069 0.0054 0.0065 0.0056
1395.850 94.685 0.026 0.013 0.0068 0.020 0.0068 0.0057 0.0072 0.0059 0.0061 0.0062
1436.751 94.686 0.026 0.012 0.0071 0.018 0.0068 0.0071 0.0080 0.0060 0.0067 0.0071
1478.851 94.687 0.025 0.010 0.0078 0.017 0.0059 0.0070 0.0085 0.0064 0.0060 0.0070
1522.185 94.688 0.025 0.0100 0.0081 0.017 0.0066 0.0056 0.0074 0.0078 0.0068 0.0064
1566.789 94.689 0.023 0.016 0.0081 0.014 0.0064 0.0061 0.0074 0.0067 0.0081 0.0051
1612.699 94.688 0.022 0.014 0.0082 0.012 0.0061 0.0057 0.0079 0.0074 0.0066 0.0065
1659.955 94.687 0.022 0.011 0.0074 0.014 0.0061 0.0063 0.0068 0.0054 0.0069 0.0068
1708.595 94.688 0.022 0.012 0.0071 0.012 0.0063 0.0068 0.0065 0.0062 0.0076 0.0060
1758.661 94.690 0.022 0.013 0.0077 0.011 0.0068 0.0066 0.0069 0.0071 0.0073 0.0074
1810.193 94.693 0.023 0.013 0.0080 0.011 0.0072 0.0071 0.0075 0.0078 0.0082 0.0079
1863.236 94.695 0.023 0.016 0.0084 0.010 0.0070 0.0078 0.0064 0.0078 0.0079 0.0082
1917.833 94.695 0.023 0.014 0.0079 0.011 0.0083 0.0065 0.0071 0.0077 0.0078 0.0083
1974.030 94.694 0.024 0.013 0.0086 0.011 0.010 0.0071 0.0073 0.0077 0.0086 0.0070
2031.873 94.692 0.024 0.018 0.0093 0.0097 0.0083 0.0073 0.0079 0.0075 0.0081 0.0082
2091.412 94.689 0.023 0.014 0.0085 0.0089 0.0088 0.0079 0.0087 0.0076 0.0082 0.0063
2152.695 94.687 0.023 0.016 0.0098 0.0088 0.0084 0.0082 0.0087 0.0078 0.0082 0.0057
2215.774 94.688 0.022 0.014 0.0092 0.0083 0.0078 0.0087 0.0084 0.0069 0.0083 0.0043
2280.701 94.690 0.023 0.013 0.0079 0.0089 0.0082 0.0090 0.0088 0.0081 0.0081 0.0033
