* Distortion data saved by REW V5.20.13
* Dated: Oct 16, 2023 7:34:30 AM
* Source: Universal Audio Thunderbolt, Universal Audio Thunderbolt, 1, volume: no control
35.636 101.638 0.216 0.014 0.059 0.201 0.0015 0.048 0.0024 0.017 7.2E-4 0.0078
36.680 101.642 0.211 0.014 0.056 0.198 0.0027 0.047 0.0022 0.016 7.8E-4 0.0076
37.755 101.646 0.204 0.014 0.050 0.192 0.0034 0.045 0.0020 0.016 0.0016 0.0072
38.861 101.649 0.199 0.014 0.050 0.186 0.0030 0.045 0.0020 0.016 0.0023 0.0064
40.000 101.653 0.195 0.015 0.049 0.182 0.0023 0.045 0.0025 0.015 0.0027 0.0059
41.172 101.656 0.191 0.015 0.048 0.179 0.0019 0.043 0.0041 0.015 0.0028 0.0058
42.379 101.659 0.186 0.013 0.047 0.175 0.0016 0.042 0.0044 0.014 0.0028 0.0055
43.620 101.662 0.182 0.013 0.048 0.171 0.0012 0.041 0.0037 0.013 0.0026 0.0050
44.898 101.665 0.179 0.0100 0.048 0.167 7.1E-4 0.040 0.0026 0.012 0.0019 0.0047
46.214 101.668 0.176 0.0100 0.046 0.164 5.7E-4 0.039 0.0021 0.011 0.0012 0.0048
47.568 101.672 0.173 0.039 0.048 0.161 0.0011 0.038 0.0019 0.0098 0.0012 0.0048
48.962 101.675 0.171 0.039 0.050 0.159 0.0022 0.038 0.0015 0.0085 0.0015 0.0046
50.397 101.676 0.169 0.044 0.050 0.156 0.0025 0.038 9.5E-4 0.0088 0.0015 0.0047
51.874 101.678 0.163 0.044 0.045 0.152 0.0020 0.036 0.0016 0.0098 0.0015 0.0043
53.394 101.682 0.157 0.013 0.039 0.148 0.0022 0.035 0.0019 0.011 0.0017 0.0033
54.958 101.684 0.154 0.013 0.035 0.145 0.0029 0.034 0.0013 0.011 0.0020 0.0027
56.569 101.687 0.151 0.014 0.033 0.143 0.0032 0.032 0.0015 0.010 0.0016 0.0029
58.226 101.689 0.150 0.014 0.036 0.141 0.0028 0.031 0.0022 0.0094 7.6E-4 0.0039
59.932 101.692 0.146 0.014 0.035 0.138 0.0021 0.031 0.0018 0.0087 6.0E-4 0.0040
61.688 101.695 0.144 0.014 0.033 0.136 0.0032 0.030 0.0012 0.0084 9.1E-4 0.0031
63.496 101.697 0.140 0.011 0.032 0.133 0.0037 0.030 0.0011 0.0085 0.0012 0.0030
65.357 101.700 0.136 0.011 0.033 0.129 0.0029 0.029 0.0012 0.0081 9.5E-4 0.0033
67.272 101.702 0.132 0.0065 0.033 0.124 0.0023 0.030 9.8E-4 0.0071 0.0012 0.0037
69.243 101.704 0.129 0.0060 0.031 0.122 0.0024 0.030 0.0010 0.0072 9.0E-4 0.0035
71.272 101.706 0.126 0.0060 0.030 0.119 0.0020 0.027 0.0013 0.0088 4.4E-4 0.0041
73.360 101.708 0.124 0.0074 0.031 0.117 0.0020 0.025 0.0013 0.0081 4.7E-4 0.0035
75.510 101.710 0.122 0.0071 0.030 0.115 0.0029 0.024 8.8E-4 0.0077 0.0011 0.0038
77.723 101.712 0.117 0.011 0.030 0.110 0.0028 0.023 9.1E-4 0.0077 0.0018 0.0033
80.000 101.715 0.115 0.0094 0.029 0.109 0.0023 0.021 0.0012 0.0067 0.0018 0.0032
82.344 101.717 0.112 0.012 0.030 0.106 0.0024 0.020 0.0016 0.0061 0.0016 0.0032
84.757 101.719 0.107 0.012 0.029 0.100 0.0026 0.020 0.0019 0.0052 0.0014 0.0031
87.241 101.721 0.106 0.014 0.031 0.099 0.0040 0.019 0.0014 0.0042 0.0016 0.0031
89.797 101.723 0.104 0.0081 0.030 0.098 0.0024 0.018 9.4E-4 0.0040 0.0016 0.0024
92.428 101.725 0.101 0.0084 0.028 0.095 9.6E-4 0.018 9.0E-4 0.0037 0.0012 0.0020
95.137 101.726 0.100 0.013 0.025 0.094 0.0012 0.018 0.0012 0.0046 0.0015 0.0024
97.924 101.728 0.097 0.016 0.025 0.091 0.0014 0.019 0.0019 0.0052 0.0019 0.0017
100.794 101.730 0.094 0.025 0.025 0.089 0.0014 0.018 0.0017 0.0064 0.0016 0.0018
103.747 101.732 0.094 0.0097 0.024 0.089 0.0019 0.017 0.0019 0.0064 0.0016 0.0019
106.787 101.734 0.092 0.0089 0.023 0.087 0.0020 0.016 0.0019 0.0063 0.0011 0.0020
109.916 101.735 0.089 0.0069 0.022 0.084 0.0021 0.016 0.0018 0.0052 8.9E-4 0.0022
113.137 101.737 0.086 0.0074 0.025 0.081 0.0014 0.015 0.0017 0.0041 0.0016 0.0032
116.452 101.739 0.083 0.0090 0.025 0.078 0.0012 0.015 0.0015 0.0042 0.0024 0.0042
119.865 101.741 0.082 0.011 0.025 0.077 0.0016 0.015 0.0018 0.0050 0.0027 0.0039
123.377 101.743 0.080 0.0079 0.027 0.073 0.0020 0.015 0.0024 0.0042 0.0021 0.0032
126.992 101.745 0.078 0.011 0.024 0.073 0.0018 0.014 0.0029 0.0033 0.0015 0.0020
130.713 101.746 0.075 0.0085 0.022 0.070 0.0016 0.013 0.0025 0.0042 0.0010 0.0026
134.543 101.748 0.076 0.0069 0.024 0.071 0.0020 0.012 0.0025 0.0045 0.0016 0.0027
138.486 101.750 0.075 0.0073 0.024 0.070 0.0023 0.012 0.0019 0.0041 0.0016 0.0030
142.544 101.752 0.073 0.0055 0.023 0.068 0.0028 0.013 0.0023 0.0051 0.0023 0.0019
146.721 101.753 0.071 0.011 0.024 0.066 0.0023 0.012 0.0022 0.0038 0.0030 0.0016
151.020 101.755 0.069 0.013 0.023 0.064 0.0020 0.011 0.0014 0.0036 0.0030 0.0012
155.445 101.757 0.066 0.0060 0.023 0.060 0.0016 0.011 0.0018 0.0043 0.0025 0.0014
160.000 101.758 0.066 0.0069 0.023 0.060 0.0030 0.012 0.0019 0.0049 0.0017 0.0023
164.688 101.760 0.066 0.0091 0.023 0.060 0.0034 0.011 0.0025 0.0038 0.0014 0.0027
169.514 101.762 0.065 0.0044 0.024 0.059 0.0021 0.010 0.0029 0.0024 0.0012 0.0018
174.481 101.764 0.063 0.0072 0.024 0.057 0.0023 0.011 0.0018 0.0029 0.0017 0.0015
179.594 101.765 0.060 0.0031 0.023 0.054 0.0024 0.010 0.0014 0.0034 0.0022 0.0012
184.856 101.767 0.061 0.0070 0.023 0.055 0.0025 0.0089 0.0020 0.0030 0.0023 0.0013
190.273 101.768 0.059 0.0079 0.021 0.054 0.0030 0.010 0.0018 0.0034 0.0017 0.0015
195.849 101.770 0.058 0.0036 0.023 0.052 0.0020 0.011 0.0024 0.0039 0.0015 0.0020
201.587 101.771 0.056 0.0053 0.021 0.051 0.0024 0.0095 0.0020 0.0031 0.0019 0.0021
207.494 101.773 0.056 0.0080 0.021 0.051 0.0020 0.0099 0.0020 0.0029 0.0022 0.0018
213.574 101.774 0.056 0.0065 0.020 0.051 0.0016 0.0087 0.0026 0.0033 0.0027 0.0023
219.833 101.775 0.054 0.0066 0.019 0.050 0.0021 0.0085 0.0024 0.0034 0.0023 0.0030
226.274 101.777 0.055 0.0058 0.022 0.050 0.0026 0.0092 0.0031 0.0040 0.0024 0.0021
232.905 101.778 0.056 0.0099 0.023 0.049 0.0036 0.0085 0.0026 0.0045 0.0026 0.0024
239.729 101.779 0.053 0.0053 0.022 0.047 0.0020 0.0085 0.0031 0.0030 0.0024 0.0031
246.754 101.779 0.052 0.014 0.022 0.046 0.0020 0.0087 0.0034 0.0030 0.0019 0.0032
253.984 101.780 0.053 0.011 0.023 0.047 0.0032 0.0081 0.0022 0.0025 0.0023 0.0024
261.426 101.781 0.052 0.0036 0.022 0.047 0.0028 0.0070 0.0021 0.0022 0.0024 0.0033
269.087 101.782 0.051 0.0067 0.022 0.044 0.0020 0.0074 0.0025 0.0021 0.0014 0.0019
276.972 101.783 0.049 0.0066 0.021 0.044 0.0018 0.0078 0.0020 0.0028 8.5E-4 0.0021
285.088 101.783 0.050 0.010 0.021 0.044 0.0027 0.0079 0.0021 0.0021 0.0014 0.0026
293.441 101.784 0.048 0.0034 0.020 0.043 0.0035 0.0079 0.0029 0.0030 0.0017 0.0016
302.040 101.784 0.048 0.0071 0.020 0.043 0.0028 0.0078 0.0024 0.0030 0.0019 0.0023
310.890 101.785 0.050 0.0037 0.023 0.043 0.0029 0.0081 0.0021 0.0027 0.0039 0.0025
320.000 101.786 0.050 0.0072 0.022 0.043 0.0030 0.0087 0.0023 0.0037 0.0038 0.0025
329.377 101.786 0.048 0.0035 0.021 0.042 0.0027 0.0067 0.0023 0.0033 0.0033 0.0029
339.028 101.788 0.047 0.0072 0.021 0.041 0.0030 0.0072 0.0030 0.0021 0.0025 0.0028
348.962 101.789 0.046 0.017 0.019 0.041 0.0026 0.0073 0.0039 0.0018 0.0025 0.0028
359.188 101.790 0.047 0.0048 0.018 0.043 0.0026 0.0067 0.0028 0.0021 0.0029 0.0037
369.713 101.791 0.047 0.0069 0.019 0.042 0.0029 0.0067 0.0028 0.0032 0.0036 0.0032
380.546 101.793 0.047 0.0071 0.019 0.042 0.0029 0.0059 0.0029 0.0044 0.0028 0.0032
391.697 101.795 0.047 0.0089 0.020 0.042 0.0026 0.0076 0.0031 0.0025 0.0025 0.0027
403.175 101.796 0.046 0.0054 0.021 0.041 0.0024 0.0070 0.0029 0.0019 0.0026 0.0025
414.989 101.798 0.047 0.0072 0.019 0.041 0.0026 0.0074 0.0027 0.0024 0.0026 0.0036
427.149 101.800 0.046 0.0063 0.021 0.040 0.0029 0.0068 0.0042 0.0028 0.0024 0.0034
439.665 101.802 0.045 0.0056 0.020 0.040 0.0037 0.0061 0.0036 0.0029 0.0027 0.0028
452.548 101.803 0.045 0.0059 0.018 0.040 0.0038 0.0060 0.0024 0.0030 0.0025 0.0031
465.809 101.804 0.044 0.0079 0.018 0.039 0.0036 0.0062 0.0028 0.0024 0.0037 0.0023
479.458 101.805 0.044 0.0048 0.018 0.039 0.0036 0.0071 0.0032 0.0031 0.0035 0.0022
493.507 101.805 0.044 0.0068 0.016 0.039 0.0030 0.0085 0.0031 0.0033 0.0029 0.0020
507.968 101.806 0.042 0.011 0.015 0.038 0.0027 0.0061 0.0036 0.0031 0.0025 0.0024
522.853 101.806 0.040 0.010 0.017 0.036 0.0025 0.0038 0.0025 0.0033 0.0032 0.0030
538.174 101.806 0.040 0.0090 0.016 0.036 0.0018 0.0037 0.0028 0.0031 0.0041 0.0026
553.943 101.806 0.040 0.0056 0.017 0.036 0.0021 0.0031 0.0028 0.0034 0.0028 0.0031
570.175 101.806 0.042 0.0083 0.019 0.037 0.0033 0.0048 0.0038 0.0035 0.0028 0.0035
586.883 101.806 0.043 0.0058 0.019 0.038 0.0039 0.0042 0.0036 0.0033 0.0036 0.0033
604.080 101.807 0.043 0.0061 0.021 0.036 0.0042 0.0044 0.0035 0.0031 0.0034 0.0029
621.780 101.808 0.041 0.011 0.021 0.035 0.0047 0.0037 0.0037 0.0027 0.0026 0.0028
640.000 101.809 0.040 0.0076 0.019 0.034 0.0045 0.0040 0.0045 0.0031 0.0024 0.0038
658.753 101.809 0.038 0.0073 0.017 0.032 0.0035 0.0042 0.0047 0.0030 0.0030 0.0042
678.056 101.809 0.038 0.0096 0.017 0.033 0.0030 0.0043 0.0038 0.0038 0.0033 0.0044
697.925 101.808 0.037 0.0079 0.017 0.032 0.0036 0.0037 0.0036 0.0046 0.0044 0.0039
718.376 101.807 0.039 0.0089 0.017 0.034 0.0037 0.0039 0.0037 0.0048 0.0043 0.0042
739.426 101.806 0.038 0.0069 0.017 0.033 0.0036 0.0036 0.0039 0.0038 0.0045 0.0032
761.093 101.805 0.037 0.0096 0.018 0.032 0.0028 0.0033 0.0033 0.0037 0.0042 0.0044
783.394 101.805 0.039 0.0072 0.019 0.032 0.0031 0.0043 0.0042 0.0038 0.0038 0.0049
806.349 101.806 0.036 0.011 0.018 0.030 0.0037 0.0038 0.0049 0.0040 0.0040 0.0041
829.977 101.808 0.036 0.0069 0.019 0.029 0.0040 0.0043 0.0036 0.0033 0.0038 0.0038
854.297 101.811 0.038 0.0077 0.020 0.030 0.0047 0.0049 0.0032 0.0045 0.0045 0.0036
879.330 101.814 0.039 0.0067 0.020 0.031 0.0050 0.0053 0.0050 0.0050 0.0040 0.0043
905.097 101.817 0.036 0.0066 0.019 0.029 0.0052 0.0047 0.0048 0.0041 0.0042 0.0047
931.618 101.818 0.036 0.012 0.019 0.029 0.0044 0.0043 0.0044 0.0040 0.0040 0.0045
958.917 101.819 0.035 0.0070 0.018 0.028 0.0053 0.0037 0.0051 0.0046 0.0041 0.0039
987.015 101.819 0.034 0.0077 0.016 0.028 0.0048 0.0043 0.0057 0.0052 0.0051 0.0040
1015.937 101.819 0.032 0.0084 0.014 0.027 0.0042 0.0049 0.0051 0.0054 0.0051 0.0034
1045.706 101.819 0.033 0.0083 0.017 0.027 0.0048 0.0045 0.0050 0.0041 0.0054 0.0036
1076.347 101.819 0.034 0.012 0.016 0.028 0.0055 0.0042 0.0055 0.0035 0.0052 0.0045
1107.887 101.819 0.032 0.010 0.015 0.025 0.0043 0.0039 0.0046 0.0043 0.0056 0.0052
1140.350 101.818 0.030 0.0095 0.014 0.024 0.0055 0.0041 0.0036 0.0045 0.0059 0.0049
1173.765 101.816 0.030 0.0074 0.014 0.024 0.0046 0.0044 0.0044 0.0048 0.0061 0.0042
1208.159 101.813 0.029 0.0074 0.014 0.022 0.0043 0.0052 0.0040 0.0044 0.0058 0.0058
1243.561 101.813 0.030 0.0084 0.017 0.021 0.0051 0.0054 0.0051 0.0048 0.0063 0.0055
1280.000 101.816 0.032 0.0075 0.020 0.021 0.0062 0.0050 0.0057 0.0048 0.0056 0.0045
1317.507 101.821 0.030 0.0090 0.017 0.020 0.0062 0.0046 0.0052 0.0063 0.0046 0.0050
1356.113 101.826 0.029 0.012 0.016 0.020 0.0054 0.0047 0.0049 0.0065 0.0054 0.0048
1395.850 101.829 0.029 0.011 0.015 0.020 0.0054 0.0058 0.0048 0.0065 0.0068 0.0045
1436.751 101.830 0.028 0.011 0.016 0.019 0.0056 0.0062 0.0056 0.0065 0.0054 0.0048
1478.851 101.830 0.028 0.011 0.017 0.018 0.0061 0.0056 0.0059 0.0048 0.0057 0.0061
1522.185 101.830 0.030 0.0070 0.019 0.017 0.0054 0.0048 0.0067 0.0062 0.0060 0.0064
1566.789 101.829 0.028 0.011 0.019 0.015 0.0053 0.0052 0.0065 0.0066 0.0054 0.0064
1612.699 101.825 0.029 0.0097 0.020 0.015 0.0049 0.0062 0.0060 0.0079 0.0055 0.0055
1659.955 101.821 0.029 0.013 0.019 0.015 0.0049 0.0062 0.0067 0.0070 0.0070 0.0059
1708.595 101.821 0.026 0.011 0.015 0.016 0.0066 0.0058 0.0067 0.0060 0.0059 0.0045
1758.661 101.826 0.030 0.012 0.020 0.016 0.0068 0.0049 0.0075 0.0071 0.0064 0.0051
1810.193 101.833 0.028 0.012 0.020 0.013 0.0061 0.0063 0.0058 0.0065 0.0069 0.0065
1863.236 101.836 0.028 0.012 0.020 0.013 0.0053 0.0063 0.0069 0.0059 0.0072 0.0064
1917.833 101.837 0.028 0.011 0.020 0.012 0.0057 0.0059 0.0071 0.0064 0.0075 0.0066
1974.030 101.835 0.028 0.011 0.020 0.011 0.0057 0.0066 0.0071 0.0061 0.0076 0.0064
2031.873 101.831 0.031 0.013 0.023 0.012 0.0074 0.0068 0.0062 0.0063 0.0076 0.0064
2091.412 101.824 0.031 0.013 0.024 0.011 0.0064 0.0072 0.0063 0.0074 0.0073 0.0074
2152.695 101.820 0.031 0.016 0.022 0.011 0.0074 0.0064 0.0078 0.0074 0.0069 0.0069
2215.774 101.824 0.029 0.013 0.023 0.010 0.0067 0.0057 0.0065 0.0064 0.0055 0.0043
2280.701 101.832 0.030 0.013 0.024 0.011 0.0094 0.0064 0.0063 0.0071 0.0051 0.0031
