* Distortion data saved by REW V5.20.13
* Dated: Oct 16, 2023 6:56:35 AM
* Source: Universal Audio Thunderbolt, Universal Audio Thunderbolt, 1, volume: no control
92.428 97.706 0.010 0.0028 0.0089 0.0014 0.0011 0.0024 0.0020 0.0022 0.0010 0.0017
95.137 97.706 0.0094 0.0037 0.0083 0.0018 0.0010 0.0015 0.0015 0.0026 0.0011 0.0017
97.924 97.705 0.0094 0.0054 0.0087 0.0017 9.4E-4 0.0012 9.2E-4 0.0022 7.2E-4 0.0010
100.794 97.705 0.011 0.0095 0.010 0.0011 5.9E-4 0.0015 7.6E-4 0.0016 8.8E-4 7.5E-4
103.747 97.705 0.0098 0.0045 0.0093 0.0011 0.0013 0.0015 9.9E-4 0.0017 8.4E-4 8.3E-4
106.787 97.705 0.0090 0.0040 0.0081 0.0014 0.0015 0.0017 0.0011 0.0020 9.3E-4 0.0013
109.916 97.705 0.010 0.0039 0.0093 0.0019 0.0013 0.0015 0.0013 0.0018 9.0E-4 0.0015
113.137 97.705 0.011 0.0038 0.010 0.0024 0.0013 0.0011 0.0012 0.0019 8.2E-4 7.7E-4
116.452 97.705 0.010 0.0034 0.0084 0.0047 9.0E-4 0.0014 0.0014 0.0017 8.1E-4 8.9E-4
119.865 97.705 0.010 0.0040 0.0088 0.0036 0.0011 8.8E-4 0.0020 0.0014 0.0012 0.0013
123.377 97.705 0.011 0.0048 0.0098 0.0029 0.0012 0.0013 0.0014 0.0012 9.2E-4 0.0010
126.992 97.705 0.013 0.0046 0.012 0.0029 0.0010 0.0020 9.8E-4 0.0010 0.0011 0.0013
130.713 97.705 0.012 0.0045 0.011 0.0028 0.0012 0.0027 0.0011 9.7E-4 0.0013 0.0011
134.543 97.705 0.012 0.0055 0.011 0.0020 0.0017 0.0021 0.0012 0.0011 0.0011 9.0E-4
138.486 97.705 0.010 0.0047 0.0093 0.0015 0.0018 0.0022 0.0016 0.0011 0.0011 0.0010
142.544 97.705 0.0089 0.0025 0.0077 0.0023 0.0013 0.0021 0.0020 0.0012 0.0010 8.3E-4
146.721 97.705 0.0092 0.0094 0.0083 0.0018 9.9E-4 0.0012 0.0018 0.0016 0.0013 0.0012
151.020 97.705 0.0098 0.012 0.0088 0.0024 0.0015 0.0013 0.0016 0.0018 0.0011 0.0012
155.445 97.706 0.010 0.0031 0.0090 0.0021 0.0018 0.0018 0.0019 0.0020 0.0015 0.0016
160.000 97.706 0.0086 0.0032 0.0074 0.0021 0.0015 0.0016 9.2E-4 0.0015 0.0017 0.0018
164.688 97.706 0.0090 0.0034 0.0081 0.0013 0.0013 0.0011 9.4E-4 0.0020 0.0017 0.0018
169.514 97.706 0.0099 0.0042 0.0092 0.0017 0.0014 0.0012 9.5E-4 0.0016 0.0016 0.0015
174.481 97.707 0.012 0.0042 0.011 0.0022 0.0012 0.0021 0.0013 0.0017 0.0010 0.0018
179.594 97.707 0.011 0.0039 0.010 0.0018 0.0016 0.0015 0.0016 0.0018 0.0011 0.0020
184.856 97.707 0.0099 0.0020 0.0084 0.0027 0.0018 0.0012 0.0018 0.0018 0.0015 0.0024
190.273 97.707 0.0097 0.0032 0.0086 0.0018 0.0013 0.0018 0.0019 0.0016 0.0019 0.0016
195.849 97.708 0.011 0.0045 0.0093 0.0029 9.6E-4 0.0019 0.0026 0.0014 0.0021 0.0017
201.587 97.708 0.012 0.0064 0.011 0.0035 9.9E-4 0.0016 0.0022 0.0016 0.0019 0.0019
207.494 97.708 0.012 0.0031 0.010 0.0027 0.0012 9.5E-4 0.0020 0.0023 0.0016 0.0024
213.574 97.708 0.011 0.0035 0.0099 0.0027 0.0016 0.0014 0.0022 0.0023 0.0026 0.0019
219.833 97.708 0.0094 0.0055 0.0081 0.0021 0.0018 0.0011 0.0011 0.0019 0.0025 0.0019
226.274 97.708 0.0095 0.0054 0.0080 0.0016 0.0019 0.0022 0.0015 0.0019 0.0024 0.0015
232.905 97.708 0.0094 0.0045 0.0080 0.0025 0.0012 0.0022 0.0013 0.0014 0.0019 0.0021
239.729 97.708 0.0083 0.0034 0.0069 0.0021 0.0014 0.0018 0.0016 0.0011 0.0016 0.0023
246.754 97.708 0.0092 0.010 0.0081 0.0019 0.0018 0.0021 0.0014 0.0012 0.0011 0.0020
253.984 97.707 0.010 0.0097 0.0086 0.0027 0.0024 0.0014 1.0E-3 0.0016 0.0025 0.0021
261.426 97.707 0.0094 0.0056 0.0080 0.0025 0.0023 0.0019 7.1E-4 0.0012 0.0024 0.0011
269.087 97.707 0.0094 0.0040 0.0078 0.0021 0.0032 0.0017 0.0017 0.0013 0.0019 0.0013
276.972 97.707 0.0093 0.0051 0.0073 0.0030 0.0029 0.0013 0.0014 0.0016 0.0018 0.0022
285.088 97.706 0.0099 0.0027 0.0083 0.0026 0.0032 0.0017 0.0015 0.0014 0.0014 0.0020
293.441 97.706 0.0100 0.0029 0.0085 0.0020 0.0025 0.0020 0.0018 0.0015 0.0016 0.0020
302.040 97.706 0.011 0.0062 0.0089 0.0021 0.0024 0.0022 0.0027 0.0020 0.0015 0.0022
310.890 97.705 0.011 0.0039 0.0093 0.0028 0.0017 0.0014 0.0029 0.0026 0.0023 0.0022
320.000 97.705 0.011 0.0040 0.0095 0.0023 0.0014 0.0021 0.0029 0.0027 0.0026 0.0024
329.377 97.705 0.011 0.0043 0.0094 0.0019 0.0017 0.0018 0.0023 0.0018 0.0019 0.0021
339.028 97.705 0.012 0.0059 0.010 0.0025 0.0022 0.0027 0.0030 0.0020 0.0025 0.0014
348.962 97.706 0.012 0.020 0.010 0.0028 0.0022 0.0021 0.0029 0.0027 0.0024 0.0018
359.188 97.705 0.011 0.0047 0.0097 0.0030 0.0018 0.0016 0.0015 0.0026 0.0016 0.0015
369.713 97.706 0.012 0.0062 0.011 0.0030 0.0014 0.0016 0.0020 0.0024 0.0022 0.0015
380.546 97.706 0.011 0.0048 0.0094 0.0017 0.0021 0.0019 0.0020 0.0032 0.0027 0.0023
391.697 97.706 0.010 0.0029 0.0081 0.0017 0.0024 0.0030 0.0019 0.0029 0.0027 0.0019
403.175 97.707 0.011 0.0060 0.0076 0.0024 0.0038 0.0037 0.0016 0.0024 0.0026 0.0025
414.989 97.708 0.0099 0.0045 0.0068 0.0023 0.0041 0.0019 0.0025 0.0025 0.0027 0.0026
427.149 97.708 0.0099 0.0040 0.0068 0.0030 0.0023 0.0019 0.0032 0.0029 0.0033 0.0022
439.665 97.708 0.010 0.0046 0.0077 0.0029 0.0022 0.0032 0.0034 0.0022 0.0024 0.0024
452.548 97.709 0.011 0.0061 0.0083 0.0026 0.0027 0.0028 0.0030 0.0023 0.0031 0.0026
465.809 97.709 0.011 0.0045 0.0081 0.0021 0.0031 0.0031 0.0033 0.0021 0.0027 0.0025
479.458 97.708 0.011 0.0038 0.0086 0.0033 0.0025 0.0022 0.0024 0.0023 0.0025 0.0026
493.507 97.708 0.012 0.0085 0.010 0.0029 0.0023 0.0028 0.0021 0.0024 0.0021 0.0025
507.968 97.707 0.012 0.0078 0.0088 0.0023 0.0035 0.0029 0.0028 0.0028 0.0024 0.0028
522.853 97.707 0.012 0.0063 0.0088 0.0021 0.0034 0.0039 0.0027 0.0043 0.0023 0.0025
538.174 97.706 0.012 0.0082 0.0089 0.0025 0.0034 0.0033 0.0024 0.0035 0.0032 0.0025
553.943 97.705 0.012 0.0075 0.010 0.0027 0.0030 0.0026 0.0018 0.0022 0.0030 0.0029
570.175 97.705 0.012 0.0055 0.0096 0.0028 0.0025 0.0020 0.0027 0.0022 0.0026 0.0033
586.883 97.704 0.011 0.0076 0.0093 0.0026 0.0025 0.0023 0.0031 0.0019 0.0028 0.0023
604.080 97.704 0.012 0.0071 0.0093 0.0028 0.0019 0.0019 0.0039 0.0025 0.0036 0.0023
621.780 97.704 0.010 0.0069 0.0072 0.0027 0.0030 0.0021 0.0030 0.0021 0.0036 0.0033
640.000 97.704 0.0098 0.0073 0.0058 0.0032 0.0031 0.0024 0.0032 0.0019 0.0028 0.0041
658.753 97.703 0.011 0.0088 0.0073 0.0019 0.0032 0.0038 0.0033 0.0023 0.0031 0.0044
678.056 97.703 0.012 0.0050 0.0091 0.0028 0.0033 0.0034 0.0026 0.0026 0.0032 0.0041
697.925 97.701 0.013 0.0052 0.0100 0.0030 0.0034 0.0025 0.0031 0.0026 0.0026 0.0037
718.376 97.700 0.012 0.0038 0.0092 0.0032 0.0030 0.0020 0.0034 0.0029 0.0031 0.0029
739.426 97.699 0.012 0.0080 0.0086 0.0036 0.0033 0.0032 0.0029 0.0035 0.0034 0.0029
761.093 97.697 0.012 0.0054 0.0082 0.0032 0.0030 0.0033 0.0032 0.0035 0.0030 0.0035
783.394 97.696 0.013 0.0060 0.0093 0.0031 0.0022 0.0030 0.0036 0.0034 0.0029 0.0037
806.349 97.696 0.013 0.0083 0.010 0.0032 0.0026 0.0028 0.0039 0.0031 0.0036 0.0037
829.977 97.697 0.012 0.0053 0.0076 0.0037 0.0031 0.0034 0.0032 0.0031 0.0037 0.0029
854.297 97.698 0.012 0.0090 0.0078 0.0043 0.0031 0.0033 0.0037 0.0034 0.0034 0.0037
879.330 97.699 0.013 0.0069 0.0082 0.0042 0.0028 0.0035 0.0034 0.0042 0.0035 0.0038
905.097 97.700 0.013 0.0087 0.0076 0.0046 0.0038 0.0033 0.0030 0.0043 0.0036 0.0037
931.618 97.700 0.012 0.010 0.0077 0.0040 0.0033 0.0035 0.0034 0.0033 0.0030 0.0045
958.917 97.699 0.012 0.0069 0.0076 0.0028 0.0032 0.0037 0.0038 0.0033 0.0031 0.0039
987.015 97.698 0.014 0.0057 0.0099 0.0029 0.0035 0.0049 0.0040 0.0032 0.0038 0.0033
1015.937 97.698 0.014 0.0088 0.0099 0.0043 0.0043 0.0046 0.0036 0.0038 0.0033 0.0038
1045.706 97.697 0.015 0.0085 0.010 0.0050 0.0038 0.0039 0.0035 0.0042 0.0038 0.0034
1076.347 97.696 0.015 0.012 0.010 0.0038 0.0038 0.0047 0.0038 0.0045 0.0031 0.0040
1107.887 97.696 0.015 0.010 0.0095 0.0047 0.0035 0.0048 0.0035 0.0052 0.0036 0.0048
1140.350 97.694 0.013 0.0091 0.0080 0.0048 0.0035 0.0041 0.0037 0.0041 0.0036 0.0043
1173.765 97.692 0.014 0.010 0.0081 0.0048 0.0036 0.0048 0.0040 0.0035 0.0040 0.0043
1208.159 97.690 0.014 0.0072 0.0095 0.0048 0.0033 0.0040 0.0040 0.0044 0.0042 0.0037
1243.561 97.689 0.014 0.0100 0.0096 0.0034 0.0040 0.0037 0.0034 0.0043 0.0046 0.0032
1280.000 97.690 0.014 0.0080 0.0084 0.0029 0.0050 0.0031 0.0051 0.0039 0.0047 0.0035
1317.507 97.692 0.014 0.0067 0.0085 0.0033 0.0049 0.0032 0.0051 0.0033 0.0050 0.0040
1356.113 97.694 0.013 0.0097 0.0076 0.0053 0.0046 0.0032 0.0034 0.0037 0.0041 0.0040
1395.850 97.696 0.014 0.0071 0.0073 0.0055 0.0050 0.0039 0.0038 0.0044 0.0046 0.0043
1436.751 97.695 0.015 0.0075 0.0088 0.0048 0.0050 0.0037 0.0043 0.0054 0.0045 0.0052
1478.851 97.695 0.016 0.0077 0.0094 0.0048 0.0043 0.0044 0.0052 0.0053 0.0038 0.0047
1522.185 97.694 0.014 0.0095 0.0079 0.0047 0.0046 0.0047 0.0045 0.0042 0.0043 0.0050
1566.789 97.692 0.014 0.0079 0.0075 0.0048 0.0043 0.0040 0.0046 0.0043 0.0039 0.0054
1612.699 97.689 0.014 0.012 0.0072 0.0049 0.0047 0.0052 0.0048 0.0047 0.0035 0.0049
1659.955 97.686 0.016 0.011 0.0084 0.0055 0.0048 0.0059 0.0058 0.0056 0.0043 0.0050
1708.595 97.686 0.015 0.0097 0.0079 0.0043 0.0046 0.0053 0.0052 0.0058 0.0049 0.0046
1758.661 97.688 0.015 0.0076 0.0082 0.0056 0.0045 0.0048 0.0044 0.0051 0.0047 0.0050
1810.193 97.691 0.016 0.0100 0.0080 0.0055 0.0057 0.0057 0.0050 0.0046 0.0057 0.0053
1863.236 97.693 0.016 0.0097 0.0082 0.0048 0.0056 0.0055 0.0053 0.0049 0.0053 0.0054
1917.833 97.692 0.017 0.011 0.0078 0.0059 0.0055 0.0053 0.0049 0.0056 0.0059 0.0056
1974.030 97.690 0.016 0.012 0.0079 0.0056 0.0051 0.0060 0.0053 0.0060 0.0052 0.0038
2031.873 97.687 0.017 0.0091 0.0081 0.0052 0.0057 0.0060 0.0061 0.0053 0.0058 0.0043
2091.412 97.682 0.017 0.011 0.0081 0.0054 0.0056 0.0067 0.0058 0.0052 0.0051 0.0041
2152.695 97.679 0.017 0.012 0.0087 0.0056 0.0065 0.0062 0.0053 0.0058 0.0058 0.0035
2215.774 97.681 0.017 0.011 0.0084 0.0060 0.0064 0.0053 0.0061 0.0058 0.0057 0.0031
2280.701 97.685 0.017 0.015 0.0086 0.0057 0.0056 0.0056 0.0059 0.0063 0.0052 0.0020
