* Distortion data saved by REW V5.20.13
* Dated: Oct 16, 2023 6:52:44 AM
* Source: Universal Audio Thunderbolt, Universal Audio Thunderbolt, 1, volume: no control
80.000 92.252 0.140 0.0029 0.065 0.124 5.6E-4 0.0015 0.0021 0.0013 0.0014 0.0010
82.344 92.254 0.141 0.0024 0.065 0.125 0.0015 0.0014 0.0024 8.2E-4 0.0011 0.0018
84.757 92.256 0.142 0.0024 0.066 0.125 0.0028 0.0017 0.0020 8.4E-4 5.1E-4 0.0021
87.241 92.258 0.138 0.0016 0.065 0.121 0.0042 0.0013 0.0015 0.0013 6.9E-4 0.0012
89.797 92.260 0.136 0.0019 0.065 0.120 0.0018 0.0017 0.0011 9.8E-4 5.8E-4 0.0013
92.428 92.262 0.134 0.0021 0.063 0.119 8.1E-4 0.0014 7.8E-4 9.0E-4 5.7E-4 9.3E-4
95.137 92.265 0.134 0.0026 0.062 0.118 7.1E-4 0.0018 8.8E-4 6.3E-4 4.0E-4 0.0013
97.924 92.267 0.133 0.0042 0.064 0.117 7.0E-4 0.0020 0.0011 4.9E-4 5.1E-4 0.0011
100.794 92.268 0.133 0.0058 0.064 0.116 9.8E-4 0.0019 6.5E-4 8.1E-4 9.5E-4 8.3E-4
103.747 92.269 0.132 0.0024 0.065 0.115 7.5E-4 0.0012 6.6E-4 0.0014 9.7E-4 1.0E-3
106.787 92.270 0.131 0.0017 0.063 0.115 8.4E-4 0.0011 9.8E-4 0.0016 0.0014 9.7E-4
109.916 92.270 0.131 0.0016 0.064 0.115 0.0010 9.0E-4 0.0015 0.0011 0.0014 7.4E-4
113.137 92.268 0.132 0.0021 0.065 0.114 0.0012 8.1E-4 0.0012 0.0011 0.0012 9.0E-4
116.452 92.266 0.130 0.0026 0.065 0.113 0.0013 0.0012 9.2E-4 0.0011 0.0010 0.0017
119.865 92.265 0.132 0.0025 0.065 0.114 0.0014 0.0014 0.0012 0.0012 0.0013 0.0017
123.377 92.264 0.132 0.0013 0.066 0.115 0.0013 0.0013 0.0013 0.0017 0.0013 0.0016
126.992 92.264 0.132 0.0013 0.064 0.115 0.0019 0.0021 0.0012 0.0013 0.0011 0.0014
130.713 92.264 0.133 0.0023 0.066 0.116 0.0023 0.0026 0.0013 1.0E-3 0.0011 9.3E-4
134.543 92.265 0.134 0.0024 0.065 0.116 0.0024 0.0023 0.0012 6.6E-4 6.3E-4 9.2E-4
138.486 92.266 0.134 0.0024 0.065 0.117 0.0020 0.0020 0.0020 7.4E-4 3.3E-4 0.0013
142.544 92.266 0.135 0.0018 0.067 0.117 0.0012 0.0011 0.0018 9.9E-4 0.0010 0.0020
146.721 92.266 0.136 0.0030 0.067 0.118 0.0018 0.0012 0.0017 0.0011 0.0011 0.0018
151.020 92.265 0.136 0.0036 0.067 0.119 0.0020 0.0014 0.0017 0.0014 0.0012 0.0015
155.445 92.265 0.136 0.0018 0.068 0.118 0.0020 0.0016 0.0020 0.0014 0.0015 0.0013
160.000 92.265 0.137 0.0030 0.068 0.118 0.0020 0.0024 0.0019 0.0013 0.0016 0.0015
164.688 92.266 0.136 0.0028 0.068 0.118 0.0022 0.0026 0.0012 0.0015 0.0019 0.0012
169.514 92.267 0.134 0.0026 0.067 0.116 0.0020 0.0020 0.0013 0.0015 0.0014 0.0013
174.481 92.269 0.133 0.0022 0.067 0.115 0.0016 0.0010 0.0015 9.2E-4 0.0012 0.0015
179.594 92.271 0.132 0.0025 0.066 0.114 0.0019 0.0014 0.0014 9.1E-4 0.0012 0.0015
184.856 92.272 0.131 0.0024 0.065 0.114 0.0023 0.0015 0.0012 0.0011 0.0010 0.0014
190.273 92.271 0.134 0.0023 0.067 0.116 0.0020 0.0018 8.7E-4 0.0011 0.0014 9.0E-4
195.849 92.271 0.135 0.0034 0.066 0.118 0.0012 0.0014 0.0010 0.0011 0.0015 0.0013
201.587 92.271 0.135 0.0047 0.066 0.118 0.0014 0.0014 0.0012 0.0016 0.0017 0.0013
207.494 92.271 0.135 0.0025 0.066 0.118 0.0013 0.0021 0.0018 0.0016 9.6E-4 9.1E-4
213.574 92.272 0.135 0.0023 0.066 0.117 0.0012 0.0023 0.0019 0.0015 0.0017 9.0E-4
219.833 92.274 0.134 0.0023 0.065 0.117 0.0012 0.0024 0.0020 0.0013 0.0017 0.0011
226.274 92.274 0.134 0.0016 0.064 0.118 8.7E-4 0.0020 0.0016 0.0014 0.0019 0.0010
232.905 92.274 0.133 0.0019 0.063 0.117 0.0012 0.0020 0.0014 0.0018 0.0015 0.0010
239.729 92.275 0.133 0.0036 0.064 0.117 0.0011 0.0020 0.0014 0.0016 0.0012 0.0013
246.754 92.275 0.134 0.013 0.065 0.117 0.0018 0.0016 0.0019 0.0015 0.0011 0.0016
253.984 92.275 0.134 0.0083 0.066 0.116 0.0016 0.0014 0.0013 0.0012 0.0010 0.0016
261.426 92.275 0.133 0.0031 0.067 0.115 0.0012 0.0011 0.0014 0.0014 0.0011 0.0011
269.087 92.275 0.133 0.0028 0.066 0.116 0.0013 0.0010 0.0013 0.0017 9.8E-4 0.0018
276.972 92.275 0.133 0.0029 0.065 0.116 0.0015 0.0015 0.0012 0.0019 7.4E-4 0.0017
285.088 92.275 0.132 0.0022 0.064 0.115 0.0019 0.0018 0.0010 0.0021 0.0013 0.0012
293.441 92.274 0.132 0.0032 0.065 0.115 0.0017 0.0014 0.0011 0.0017 0.0024 0.0011
302.040 92.274 0.131 0.0037 0.065 0.114 0.0017 0.0014 0.0013 0.0019 0.0019 0.0011
310.890 92.273 0.130 0.0027 0.064 0.114 0.0015 0.0019 0.0016 0.0019 0.0016 0.0011
320.000 92.273 0.131 0.0030 0.066 0.113 0.0019 0.0018 0.0018 0.0016 0.0013 0.0014
329.377 92.272 0.130 0.0028 0.065 0.113 0.0020 0.0018 0.0012 0.0012 0.0012 0.0022
339.028 92.270 0.130 0.0033 0.064 0.113 0.0021 0.0010 0.0018 0.0013 0.0016 0.0022
348.962 92.269 0.131 0.018 0.065 0.113 0.0018 0.0017 0.0020 0.0013 0.0011 0.0024
359.188 92.268 0.132 0.0028 0.066 0.114 0.0013 0.0027 0.0015 0.0020 0.0011 0.0021
369.713 92.267 0.131 0.0023 0.066 0.113 0.0022 0.0026 0.0018 0.0018 0.0017 0.0011
380.546 92.267 0.131 0.0036 0.065 0.114 0.0021 0.0020 0.0017 0.0016 0.0016 0.0012
391.697 92.268 0.131 0.0032 0.065 0.114 0.0020 0.0014 0.0018 0.0014 0.0012 0.0012
403.175 92.270 0.130 0.0020 0.065 0.112 0.0024 0.0019 0.0019 0.0015 0.0013 0.0015
414.989 92.273 0.127 0.0034 0.064 0.110 0.0022 0.0025 0.0021 0.0021 0.0022 0.0014
427.149 92.277 0.126 0.0033 0.063 0.109 0.0030 0.0022 0.0019 0.0019 0.0018 0.0014
439.665 92.283 0.125 0.0028 0.062 0.108 0.0027 0.0024 0.0019 0.0014 0.0012 0.0020
452.548 92.287 0.125 0.0037 0.062 0.108 0.0022 0.0013 0.0016 0.0021 0.0014 0.0026
465.809 92.290 0.125 0.0037 0.064 0.108 0.0026 0.0016 0.0022 0.0032 0.0017 0.0021
479.458 92.291 0.124 0.0037 0.065 0.105 0.0021 0.0020 0.0019 0.0027 0.0021 0.0018
493.507 92.291 0.124 0.0030 0.065 0.105 0.0028 0.0021 0.0014 0.0021 0.0021 0.0017
507.968 92.289 0.124 0.0037 0.064 0.106 0.0026 0.0028 9.6E-4 0.0018 0.0019 0.0019
522.853 92.286 0.126 0.0039 0.065 0.108 0.0035 0.0027 0.0018 0.0015 0.0019 0.0019
538.174 92.284 0.125 0.0041 0.064 0.107 0.0032 0.0021 0.0016 0.0022 0.0020 0.0016
553.943 92.283 0.125 0.0028 0.063 0.108 0.0029 0.0017 0.0016 0.0024 0.0017 0.0025
570.175 92.281 0.126 0.0020 0.063 0.109 0.0024 0.0020 0.0022 0.0031 0.0019 0.0029
586.883 92.280 0.128 0.0031 0.066 0.110 0.0021 0.0022 0.0025 0.0030 0.0018 0.0023
604.080 92.280 0.126 0.0036 0.067 0.107 0.0027 0.0022 0.0023 0.0018 0.0020 0.0025
621.780 92.281 0.125 0.0025 0.065 0.106 0.0024 0.0021 0.0020 0.0017 0.0020 0.0018
640.000 92.284 0.125 0.0033 0.065 0.107 0.0022 0.0020 0.0022 0.0024 0.0025 0.0024
658.753 92.285 0.126 0.0046 0.066 0.107 0.0022 0.0018 0.0024 0.0020 0.0020 0.0024
678.056 92.284 0.128 0.0027 0.067 0.109 0.0025 0.0021 0.0026 0.0027 0.0020 0.0023
697.925 92.283 0.128 0.0049 0.066 0.109 0.0024 0.0022 0.0026 0.0022 0.0023 0.0030
718.376 92.280 0.128 0.0035 0.068 0.108 0.0024 0.0022 0.0024 0.0024 0.0021 0.0036
739.426 92.276 0.129 0.0053 0.069 0.109 0.0024 0.0023 0.0026 0.0023 0.0020 0.0028
761.093 92.273 0.129 0.0043 0.066 0.110 0.0029 0.0030 0.0026 0.0023 0.0023 0.0026
783.394 92.268 0.130 0.0041 0.066 0.112 0.0025 0.0028 0.0031 0.0022 0.0026 0.0030
806.349 92.264 0.131 0.0042 0.066 0.113 0.0028 0.0029 0.0035 0.0029 0.0027 0.0033
829.977 92.263 0.130 0.0036 0.066 0.112 0.0033 0.0029 0.0026 0.0025 0.0023 0.0030
854.297 92.265 0.127 0.0045 0.063 0.110 0.0027 0.0031 0.0020 0.0027 0.0026 0.0026
879.330 92.267 0.127 0.0046 0.063 0.110 0.0031 0.0034 0.0022 0.0027 0.0029 0.0028
905.097 92.269 0.125 0.0044 0.062 0.108 0.0037 0.0029 0.0025 0.0029 0.0033 0.0026
931.618 92.272 0.125 0.0044 0.063 0.108 0.0034 0.0030 0.0021 0.0030 0.0032 0.0028
958.917 92.274 0.126 0.0045 0.065 0.108 0.0034 0.0033 0.0021 0.0028 0.0031 0.0031
987.015 92.276 0.126 0.0055 0.064 0.108 0.0026 0.0031 0.0020 0.0035 0.0034 0.0027
1015.937 92.278 0.128 0.0048 0.066 0.109 0.0027 0.0027 0.0029 0.0032 0.0034 0.0032
1045.706 92.279 0.128 0.0049 0.066 0.109 0.0029 0.0035 0.0023 0.0032 0.0028 0.0030
1076.347 92.279 0.131 0.0067 0.066 0.113 0.0030 0.0035 0.0019 0.0027 0.0028 0.0024
1107.887 92.278 0.133 0.0045 0.067 0.114 0.0029 0.0028 0.0023 0.0032 0.0032 0.0040
1140.350 92.273 0.133 0.0048 0.066 0.116 0.0027 0.0026 0.0032 0.0031 0.0032 0.0040
1173.765 92.272 0.134 0.0036 0.066 0.117 0.0025 0.0027 0.0035 0.0033 0.0030 0.0035
1208.159 92.271 0.134 0.0058 0.065 0.117 0.0026 0.0031 0.0031 0.0037 0.0030 0.0027
1243.561 92.271 0.134 0.0049 0.066 0.116 0.0032 0.0032 0.0029 0.0035 0.0040 0.0028
1280.000 92.274 0.133 0.0054 0.064 0.116 0.0033 0.0029 0.0032 0.0037 0.0042 0.0033
1317.507 92.277 0.133 0.0054 0.064 0.116 0.0031 0.0034 0.0035 0.0040 0.0036 0.0031
1356.113 92.281 0.133 0.0061 0.066 0.115 0.0031 0.0036 0.0030 0.0040 0.0039 0.0030
1395.850 92.282 0.134 0.0047 0.067 0.115 0.0032 0.0037 0.0025 0.0046 0.0041 0.0037
1436.751 92.282 0.134 0.0069 0.066 0.116 0.0043 0.0037 0.0029 0.0042 0.0039 0.0036
1478.851 92.282 0.135 0.0056 0.067 0.117 0.0032 0.0038 0.0043 0.0041 0.0033 0.0033
1522.185 92.282 0.136 0.0061 0.068 0.118 0.0029 0.0038 0.0046 0.0043 0.0036 0.0032
1566.789 92.282 0.134 0.0055 0.068 0.115 0.0038 0.0041 0.0044 0.0038 0.0033 0.0029
1612.699 92.282 0.135 0.0076 0.069 0.116 0.0038 0.0042 0.0050 0.0038 0.0037 0.0034
1659.955 92.281 0.135 0.0061 0.068 0.116 0.0040 0.0038 0.0048 0.0035 0.0039 0.0038
1708.595 92.281 0.135 0.0053 0.068 0.117 0.0037 0.0034 0.0045 0.0035 0.0043 0.0036
1758.661 92.284 0.132 0.0059 0.065 0.115 0.0040 0.0037 0.0043 0.0029 0.0036 0.0039
1810.193 92.290 0.131 0.0065 0.065 0.113 0.0046 0.0044 0.0045 0.0036 0.0037 0.0035
1863.236 92.295 0.130 0.0066 0.068 0.110 0.0042 0.0044 0.0037 0.0036 0.0037 0.0038
1917.833 92.300 0.128 0.0058 0.066 0.109 0.0040 0.0043 0.0040 0.0036 0.0040 0.0033
1974.030 92.305 0.127 0.0062 0.067 0.107 0.0042 0.0044 0.0046 0.0037 0.0040 0.0042
2031.873 92.305 0.127 0.0065 0.066 0.107 0.0046 0.0054 0.0045 0.0036 0.0044 0.0037
2091.412 92.302 0.126 0.0068 0.064 0.108 0.0035 0.0042 0.0040 0.0043 0.0042 0.0032
2152.695 92.299 0.125 0.0080 0.064 0.108 0.0037 0.0048 0.0040 0.0046 0.0048 0.0027
2215.774 92.298 0.124 0.0072 0.063 0.106 0.0046 0.0050 0.0041 0.0045 0.0043 0.0019
2280.701 92.298 0.125 0.0072 0.063 0.108 0.0045 0.0053 0.0048 0.0040 0.0035 0.0015
